,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2018,130632000,96407000,34225000,0.262,2541000.0,54483000.0,26750000.0,81233000.0,13092000,96866000,193273000,,,1030000,-61611000,-0.4716,-62641000,-0.4795,,-62641000,-0.4795,,-62641000,-0.4795,-0.1,-0.1,615370214,615370214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62641000,1030000,,257000,34231000,-568000,,17948000,3415000,89000,-27034000,-694000,,-166817000,160571000,,-6940000,,57000,,,203000000,203057000,,169083000,201701000,32618000,-27728000
2019,280673000,224387000,56286000,0.2005,7243000.0,90926000.0,49711000.0,140637000.0,33743000,181623000,406010000,,,1134000,-124203000,-0.4425,-125337000,-0.4466,,-125337000,-0.4466,,-125337000,-0.4466,-0.2,-0.2,615370214,615370214,522910000.0,107682000.0,630592000.0,787000.0,,17221000.0,648600000.0,3231000.0,20125000.0,18712000.0,38837000.0,115348000.0,,14339000.0,171755000.0,,820355000.0,33143000.0,,,16005000.0,145747000.0,194895000.0,,,,888827000.0,888827000.0,,,1083722000.0,,14000.0,-267547000.0,982000.0,3184000.0,-263367000.0,820355000.0,,820355000.0,-125337000,1134000,,1864000,115462000,-201000,,95690000,6935000,-1331000,-8208000,-793000,-31855000.0,-300325000,238330000,,-94643000,,260000,,,423800000,424060000,,321209000,522910000,201701000,-9001000
2020,1207320000,1047300000,160020000,0.1325,19433000.0,211749000.0,96942000.0,308691000.0,89499000,417623000,1464923000,,,8289000,-249314000,-0.2065,-257603000,-0.2134,,-257603000,-0.2134,-9161000.0,-248442000,-0.2058,-0.4,-0.4,615370214,615370214,488371000.0,499928000.0,988299000.0,60522000.0,,130986000.0,1179807000.0,12264000.0,263035000.0,152211000.0,415246000.0,175176000.0,,28309000.0,630995000.0,,1810802000.0,57252000.0,,,34628000.0,473401000.0,565281000.0,,,,1749193000.0,1749193000.0,,,2314474000.0,,14000.0,-515989000.0,2426000.0,9877000.0,-503672000.0,1810802000.0,,1810802000.0,-248442000,8289000,,5452000,174796000,24631000,,97012000,18623000,2667000,-57238000,-6474000,-230332000.0,-916823000,463887000,,-689742000,,1241000,,,711200000,712441000,,-34539000,488371000,522910000,-63712000
2021,4029389000,35484000,3993905000,0.9912,,,,,5227545000,5227545000,5227545000,,7956000.0,35484000,-1161446000,-0.2882,-1198156000,-0.2974,-6730000.0,-1204886000,-0.299,-26521000.0,-1178365000,-0.2924,-1.91,-1.91,615370214,615370214,1061179000.0,193835000.0,1255014000.0,113474000.0,,291712000.0,1660200000.0,38344000.0,835140000.0,343860000.0,1179000000.0,675192000.0,,45603000.0,1938139000.0,,3598339000.0,118140000.0,155000000.0,,53295000.0,1956383000.0,2282818000.0,,,,41994000.0,41994000.0,,,2324812000.0,,63000.0,-1700851000.0,-3335000.0,2849243000.0,1145120000.0,3469932000.0,128407000.0,3598339000.0,-1178365000,35484000,-25654000.0,68423000,1248645000,-32941000,,192611000,14902000,-66474000,82059000,-30414000,-431791000.0,-1017588000,926901000,,-552892000,-3391000.0,11390000,,,1035642000,1043641000,,572808000,1061179000,488371000,51645000
