,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2009,193837789209,55077627939,138760161270,0.7159,,6197537612,5229431602.0,11426969214,32547341020.0,43974310234,99051938173,21546681684.0,81797579742,7516023524.0,95291186097,0.4916,94785851036,0.489,-88807610712,5978240324,0.0308,-918598862,6896181693,0.0356,0.78,0.78,8860125243,8860125243,320059116056,,320059116056,,,451155318047,771214434103,30896769065,,,,,6950430083,245546814965,283394014113,,1054608448215,266622641002,,1811638876,,13854625487,280477266489,394687017944,,,,394687017944,,1487420600,675164284433,,125017500000,220531960028,,33877754181,379427214209,1054591498642,16949573,1054608448215,6896181693,,,,,,,,,-6896181693,,-5353320912,,,,-33803387463,-39156708375,-287521573124.0,,,,127477625450,-160043947674,,261582194314,320059116056,58476921742,455429529451,
2010,290881097724,71797894486,219083203238,0.7532,,9114496860,19876375417.0,28990872277,32969438656.0,61960310933,133758205419,7441244216.0,58274516573,8438124056.0,150586781995,0.5177,157122892305,0.5402,-73245811307,83877080998,0.2884,-6410050966,90284192332,0.3104,10.19,10.19,8860125243,8860125243,104244412831,,104244412831,,,609969908225,714214321056,31043494014,3837850289.0,,3837850289.0,,14776632718,438707791050,488365768071,,1202580089127,276068831197,,2581978603,,41787306825,317856138022,416527361096,,1209790974.0,,417737152070,,7284294274,735593290092,,125017500000,307900079027,,34010571778,466928150805,1202521440897,58648230,1202580089127,90284192332,,,,,,,,,-90284192332,,-5843875839,13003284711.0,,,-105683964410,-98524555538,-205257394281.0,,,-2459537800.0,188604593975,-19112338106,,-215814703225,104244412831,320059116056,-104021685420,
2011,341333413556,121384792328,219948621228,0.6444,,10285085680,23058142811.0,33343228491,50649187845.0,83992416336,205377208664,6106846639.0,48725721528,9797778895.0,109252486633,0.3201,135956204892,0.3983,-85235688803,50720516089,0.1486,264093040,50464893170,0.1478,5.64,5.64,8860125243,8860125243,196394764552,,196394764552,,,768261312993,964656077545,40556695739,5493623280.0,,5493623280.0,,16914400222,471182353412,534147072653,,1498803150198,357265696518,,3685285561,,135870480532,493136177050,486184181814,,3465464197.0,,489649646011,,1991798458,982785823061,,125017500000,355864622197,,35043627917,515925750114,1498711573175,91577023,1498803150198,50464893170,,,,,,,,,-50464893170,,-15993272948,4129106366.0,,,-26350543483,-38214710065,-337928853615.0,,,-2460279300.0,445428071491,105038938576,,92150351721,196394764552,104244412831,9332850262,
2012,667780348000,88228169000,579552179000,0.8679,,284925912000,,284925912000,,284925912000,373154081000,9906001000.0,74117551000,,243354949000,0.3644,294626267000,0.4412,-125386232000,169240035000,0.2534,7498974000,161738424000,0.2422,17.95,17.92,9014998914,9028486276,300223832000,,300223832000,,,2662008080000,2962231912000,49172145000,5493623000.0,693974000.0,6187597000.0,,12445865000,389639980000,457445587000,,3419677499000,1425710468000,,11599089000,,216522809000,1642233277000,984646956000,,604807000.0,16342185000.0,1001593948000,,6691456000,2643827225000,,134487725000,512833388000,,128432563000,775753676000,3419580901000,96598000,3419677499000,161738424000,,,,,,,,,-161738424000,,-13205807000,,,,47006353000,33800546000,-407879760000.0,92800859000.0,,-3707421000.0,851118209000,532331887000,-936144000.0,103829067000,300223832000,196394765000,-474573029000,
2013,717551509000,163688076000,553863433000,0.7719,,338819640000,,338819640000,,338819640000,502507716000,16172697000.0,141365678000,,166576081000,0.2321,215043793000,0.2997,-189828630000,25215163000,0.0351,19569569000,5640834000,0.0079,0.59,0.58,9611827652,9710553377,372346917000,,372346917000,,,2240371092000,2612718009000,191526196000,5493623000.0,3438984000.0,8932607000.0,,16545617000,635270065000,852274485000,,3464992494000,401498580000,,19132371000,,364081693000,765580273000,1550707663000,363500000000.0,,19323903000.0,1933531566000,,5264011000,2699111839000,,136434750000,490069439000,,139281062000,765785251000,3464897090000,95404000,3464992494000,5640834000,,,,,,,,,-5640834000,,-196887936000,,,,-569989697000,-582000978000,,604970343000.0,-9162000.0,-20417912000.0,336154621000,920697890000,3332221000.0,72123085000,372346917000,300223832000,-466793984000,
2014,1038931000000,290097000000,748834000000,0.7208,,496454000000,,496454000000,,496454000000,786551000000,11014000000.0,137946000000,,190337000000,0.1832,252380000000,0.2429,-196975000000,55405000000,0.0533,27229000000,25162000000,0.0242,1.53,1.53,16414662679,16440343020,2753020000000,,2753020000000,,,8711923000000,11464943000000,326863000000,364163000000.0,177856000000.0,364163000000.0,,102879000000,2757342000000,3551247000000,,15016190000000,755371000000,,22576000000,,7976767000000,8732138000000,1857145000000,377296000000.0,,179868000000.0,2414309000000,,11718000000,11146447000000,,400318000000,510622000000,,2200606000000,3111546000000,14257993000000,758197000000,15016190000000,25162000000,,,,,,,,,-25162000000,,-159003000000,,,,1074601000000,1042222000000,-41000000000.0,1988397000000.0,-1133000000.0,-4111000000.0,-184075000000,1758078000000,-28000000.0,2380674000000,2753020000000,372346000000,-578601000000,
2015,1284463000000,266517000000,1017946000000,0.7925,,789308000000,,789308000000,,789308000000,1055825000000,7213000000.0,148746000000,,93198000000,0.0726,228638000000,0.178,-279273000000,-50635000000,-0.0394,-12299000000,-43249000000,-0.0337,-1.48,-1.55,29258974528,29480708985,3799582000000,,3799582000000,,,11054321000000,14853903000000,322037000000,364163000000.0,121294000000.0,364163000000.0,,110126000000,3744440000000,4540766000000,,19394669000000,1418094000000,,30130000000,,44257000000,1462351000000,2119189000000,395072000000.0,,10214051000000.0,12728312000000,,16127000000,14190663000000,,468939000000,446545000000,,3234101000000,4149585000000,18340248000000,1054421000000,19394669000000,-43249000000,,,,,,,,,43249000000,,-111160000000,,,,-851573000000,-942945000000,,1061560000000.0,,-20680000000.0,62302000000,1103182000000,-444000000.0,1046562000000,3799582000000,2753020000000,775609000000,
2016,2287344000000,344689000000,1942655000000,0.8493,,997940000000,,997940000000,,997940000000,1342629000000,,839667000000,,775100000000,0.3389,944715000000,0.413,-1002510000000,-57795000000,-0.0253,-18854000000,-45713000000,-0.02,-1.32,-1.32,34697329646,34773473042,3245481000000,,3245481000000,,,12901330000000,16146811000000,302266000000,364163000000.0,77967000000.0,364163000000.0,,140635000000,5262143000000,6069207000000,12138415000000.0,22216019000000,1453704000000,1455111000000.0,28362000000,,150904000000,3059719000000,1520387000000,458138000000.0,,10772496000000.0,12751021000000,,17664000000,15810740000000,,547284000000,400832000000,,4314939000000,5263055000000,21073795000000,1142224000000,22216019000000,-45713000000,,,,,,,,,45713000000,,-68392000000,,,,-1107083000000,-1174183000000,-2356923000000.0,1227669000000.0,,,2884541000000,1755287000000,,-437127000000,3245481000000,3682608000000,-1086623000000,
2017,2386245000000,825592000000,1560653000000,0.654,,393073000000,34546000000.0,427619000000,232563000000.0,660182000000,1485774000000,,942739000000,55254000000.0,420249000000,0.1761,900471000000,0.3774,-1881190000000,-980719000000,-0.411,-243090000000,-334654000000,-0.1402,-8.75,-8.75,38244132626,38278957563,1780674000000,674819000000.0,2455493000000,,,12378932000000,14834425000000,322670000000,364163000000.0,31382000000.0,395545000000.0,2919614000000.0,397604000000,1013405000000,5048838000000,,19883263000000,1011914000000,1578637000000.0,27056000000,,275254000000,2865805000000,1566779000000,512277000000.0,,9310882000000.0,11389938000000,,47394000000,14255743000000,,547284000000,66178000000,,4271821000000,4885283000000,19141026000000,742237000000,19883263000000,-334654000000,,,,,,,,,334654000000,,-61011000000,,,286457000000.0,12772000000,238218000000,-3230743000000.0,,,,3267239000000,36496000000,,-1464807000000,1780674000000,3245481000000,-1800532000000,0.00738
2018,2661759000000,850063000000,1811696000000,0.6806,,360391000000,19201000000.0,379592000000,244595000000.0,624187000000,1474250000000,,824378000000,65754000000.0,1036579000000,0.3894,1187509000000,0.4461,-1007020000000,180489000000,0.0678,26612000000,119835000000,0.045,3.13,3.13,38262426366,38262426366,1925704000000,606824000000.0,2532528000000,,,5428006000000,7960534000000,264097000000,364163000000.0,29396000000.0,393559000000.0,2992979000000.0,402092000000,6749463000000,10802190000000,,18762724000000,400315000000,1112391000000.0,22277000000,,292675000000,1805381000000,1262366000000,560574000000.0,,9387075000000.0,11210015000000,,56620000000,13015396000000,,3853139000000,186013000000,,987321000000,5026473000000,18041869000000,720855000000,18762724000000,119835000000,,,,,,,,,-119835000000,,-50945000000,,,475930000000.0,69893000000,494878000000,-3028821000000.0,50000000000.0,,,2538678000000,-440143000000,485000000.0,145030000000,1925704000000,1780674000000,38865000000,0.00691085
