,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2002,4742000000,1756000000,2986000000,0.6297,93000000,260000000.0,2098000000,2358000000,63000000.0,2514000000,4270000000,,17000000.0,161000000,649000000,0.1369,472000000,0.0995,6000000,478000000,0.1008,188000000,283000000,0.0597,1.12,1.12,252000000,252000000,722000000,,722000000,,677000000,785000000,2184000000,917000000,,128000000.0,128000000,,22000000.0,47000000,1114000000,,3298000000,,,,,,,,,119000000.0,-1027000000.0,,1571000000.0,,1571000000,,215000000.0,1492000000,,-20000000.0,1687000000,3258000000,40000000.0,3298000000,283000000,161000000,,,-49000000,,27000000,,,-3000000,392000000,-242000000.0,,,,55000000,-187000000,,,,-109000000.0,-75000000,-184000000,-14000000,8000000,722000000,714000000,150000000,1.0501
2003,4673000000,1698000000,2975000000,0.6366,100000000,251000000.0,2093000000,2344000000,47000000.0,2491000000,4189000000,,18000000.0,164000000,674000000,0.1442,484000000,0.1036,15000000,499000000,0.1068,198000000,294000000,0.0629,1.17,1.17,252000000,252000000,842000000,,842000000,,672000000,782000000,2296000000,912000000,,97000000.0,97000000,,28000000.0,45000000,1082000000,,3378000000,,,,,,,,,124000000.0,-983000000.0,,1547000000.0,,1547000000,,215000000.0,1668000000,,-76000000.0,1807000000,3354000000,24000000.0,3378000000,294000000,164000000,,,15000000,,5000000,,,-57000000,416000000,-169000000.0,,,,61000000,-108000000,,,,-118000000.0,-47000000,-165000000,-23000000,120000000,842000000,722000000,247000000,1.2588
2004,4546000000,-1613000000,6159000000,1.3548,-101000000,,-2087000000,-2087000000,,-2188000000,745000000,,,173000000,659000000,0.145,3801000000,0.8361,-3309000000,492000000,0.1082,190000000,296000000,0.0651,1.17,1.17,252000000,252000000,290000000,,290000000,772000000.0,558000000,19000000,1639000000,764000000,,,58000000,,,240000000,1062000000,,2701000000,,,50000000.0,,,,,,,,,1679999936.0,,1679999936,,,296000000,,,1021000000,2700999936,64.0,2701000000,296000000,173000000,,,71000000,,71000000,,,166000000,706000000,,,-165000000.0,18000000.0,43000000,-104000000,,,,,-979000000,-979000000,-6000000,-538000000,494000000,1032000000,706000000,1.3558
2005,4776000000,-1658000000,6434000000,1.3472,-109000000,,-2200000000,-2200000000,,-2309000000,809000000,,,162000000,691000000,0.1447,3967000000,0.8306,-3432000000,535000000,0.112,200000000,329000000,0.0689,1.31,1.31,252000000,252000000,483000000,,483000000,814000000.0,536000000,112000000,1945000000,787000000,,,34000000,,,141000000,962000000,,2907000000,,,,,,,,,,,,1627000064.0,,1627000064,,,329000000,,,1280000000,2907000064,-64.0,2907000000,329000000,162000000,,,59000000,,22000000,,,-56000000,494000000,,,-128000000.0,34000000.0,42000000,-52000000,,,,-121000000.0,-144000000,-265000000,15000000,193000000,483000000,290000000,494000000,1.1843
2006,5120000000,-1736000000,6856000000,1.3391,-118000000,,-2409000000,-2409000000,,-2527000000,857000000,,,183000000,1030000000,0.2012,4263000000,0.8326,-3412000000,851000000,0.1662,183000000,664000000,0.1297,2.93,2.93,226818984,226818984,1230000000,,1230000000,868000000.0,548000000,36000000,2682000000,718000000,,,30000000,,,66000000,814000000,,3496000000,,,,,,,,,,,,1715000000.0,,1715000000,,,664000000,,,1781000000,3496000000,,3496000000,664000000,183000000,,,107000000,,-12000000,,,-420000000,534000000,,492000000.0,-114000000.0,59000000.0,-20000000,417000000,,,,-129000000.0,-65000000,-194000000,-11000000,747000000,1230000000,483000000,534000000,1.3199
2007,5507000000,1830000000,3677000000,0.6677,127000000,260000000.0,2618000000,2878000000,56000000.0,3061000000,4891000000,72000000.0,44000000.0,122000000,810000000,0.1471,616000000,0.1119,28000000,644000000,0.1169,202000000,442000000,0.0803,1.93,1.93,226818984,226818984,1117000000,,1117000000,,598000000,1088000000,2803000000,687000000,,350000000.0,350000000,,34000000.0,10000000,1081000000,,3884000000,529000000.0,,87000000.0,,724000000.0,1253000000.0,,,95000000.0,466000000.0,561000000.0,,,1814000000,,252000000.0,1879000000,,-70000000.0,2061000000,3875000000,9000000.0,3884000000,442000000,122000000,,,-75000000,,-35000000,,,-87000000,402000000,,-281000000.0,-110000000.0,,72000000,-319000000,-68000000.0,,,-136000000.0,18000000,-186000000,-10000000,-113000000,1117000000,1230000000,402000000,1.459
2008,5971000000,1979000000,3992000000,0.6686,149000000,292000000.0,2874000000,3166000000,-19000000.0,3296000000,5275000000,55000000.0,14000000.0,114000000,950000000,0.1591,696000000,0.1166,126000000,822000000,0.1377,255000000,567000000,0.095,2.48,2.48,226818984,226818984,613000000,1025000000.0,1638000000,,634000000,1020000000,3292000000,727000000,,389000000.0,389000000,-1014000000.0,36000000.0,1029000000,1167000000,,4459000000,690000000.0,,99000000.0,,710000000.0,1400000000.0,,,155000000.0,444000000.0,599000000.0,,,1999000000,,252000000.0,2280000000,,-82000000.0,2450000000,4449000000,10000000.0,4459000000,567000000,114000000,,,-52000000,,-36000000,,,-161000000,468000000,-161000000.0,-19000000.0,-897000000.0,,121000000,-795000000,-82000000.0,,,-159000000.0,66000000,-175000000,-3000000,-504000000,613000000,1117000000,307000000,1.398
2009,5748000000,1882000000,3866000000,0.6726,149000000,283000000.0,2766000000,3049000000,81000000.0,3279000000,5161000000,21000000.0,15000000.0,135000000,733000000,0.1275,587000000,0.1021,-4000000,583000000,0.1014,203000000,380000000,0.0661,1.65,1.65,226818984,226818984,767000000,1046000000.0,1813000000,,557000000,1047000000,3417000000,725000000,,382000000.0,382000000,-1036000000.0,58000000.0,1048000000,1177000000,,4594000000,699000000.0,,107000000.0,,727000000.0,1426000000.0,,,161000000.0,371000000.0,532000000.0,,,1958000000,,252000000.0,2450000000,,-76000000.0,2626000000,4584000000,10000000.0,4594000000,380000000,135000000,,,59000000,,73000000,,,-8000000,566000000,-125000000.0,,-804000000.0,751000000.0,-77000000,-130000000,-109000000.0,,,-210000000.0,34000000,-285000000,3000000,154000000,767000000,613000000,441000000,1.4318
2010,6194000000,2016000000,4178000000,0.6745,152000000,278000000.0,2959000000,3237000000,206000000.0,3595000000,5611000000,19000000.0,13000000.0,221000000,787000000,0.1271,583000000,0.0941,-30000000,553000000,0.0893,227000000,326000000,0.0526,1.4,1.4,226818984,226818984,973000000,1204000000.0,2177000000,,632000000,1176000000,3985000000,716000000,,306000000.0,306000000,-1194000000.0,76000000.0,1206000000,1110000000,,5095000000,863000000.0,,126000000.0,,818000000.0,1681000000.0,,,155000000.0,339000000.0,494000000.0,,,2175000000,,252000000.0,2609000000,,46000000.0,2907000000,5082000000,13000000.0,5095000000,326000000,221000000,,,102000000,,-71000000,,,-29000000,620000000,-96000000.0,,-814000000.0,634000000.0,-48000000,-228000000,-152000000.0,,,-166000000.0,106000000,-212000000,26000000,206000000,973000000,767000000,524000000,1.3379
2011,5633000000,2077000000,3556000000,0.6313,163000000,293000000.0,2454000000,2747000000,215000000.0,3125000000,5202000000,31000000.0,19000000.0,273000000,732000000,0.1299,431000000,0.0765,9000000,440000000,0.0781,181000000,259000000,0.046,1.1,1.1,226818984,226818984,941000000,825000000.0,1766000000,,699000000,1227000000,3692000000,635000000,,172000000.0,172000000,-139000000.0,87000000.0,828000000,1583000000,,5275000000,946000000.0,,82000000.0,,859000000.0,1805000000.0,,,148000000.0,306000000.0,454000000.0,,,2259000000,,252000000.0,2700000000,,50000000.0,3002000000,5261000000,14000000.0,5275000000,259000000,273000000,,,17000000,,-67000000,,,-104000000,445000000,-86000000.0,,-816000000.0,561000000.0,-51000000,-306000000,-133000000.0,,,-168000000.0,126000000,-175000000,4000000,-32000000,941000000,973000000,359000000,1.2945
