,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1985,,,,,,,,,,,58800000,,,,,,,,,-58800000,-inf,,,,,,329356102,329356102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.439
1986,,,,,,,,,,,-119100000,,,,,,,,,119100000,inf,,,,,,329356102,329356102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4819
1987,,,,,,,,,,,-170100000,,,,,,,,,170100000,inf,,,,,,329356102,329356102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8867
1988,,,,,,,,,,,-201800000,,,,,,,,,201800000,inf,,,,,,329356102,329356102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8089
1989,,,,,,,,,,,-150500000,,,,,,,,,150500000,inf,,,,,,331706966,331706966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6115
1990,,,,,,,,,,,-1400000,,,,,,,,,1400000,inf,,1400000.0,inf,0.0,0.0,334919814,334919814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,,,,,,,,,-1400000.0,,,,,,,,,,,,,,,,,,,1.9335
1991,,,,,,,,,,,68600000,,,25200000.0,,,,,,-68600000,-inf,45400000.0,-68600000.0,-inf,-0.2,-0.2,342050770,342050770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68600000.0,25200000.0,,,289100000.0,,,,,-8900000.0,236800000.0,-28700000.0,-22900000.0,-1972100000.0,1986600000.0,-15400000.0,-52500000.0,,36400000.0,,,-26100000.0,10300000.0,3700000.0,36700000.0,319900000.0,283200000.0,208100000.0,1.8675
1992,,,,,,,,,,,-24000000,,,33000000.0,,,31000000.0,inf,-7000000.0,24000000,inf,7000000.0,16000000.0,inf,0.05,0.05,346674136,346674136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000000.0,33000000.0,,,282000000.0,,,,,-1000000.0,330000000.0,-41000000.0,24000000.0,-3256000000.0,2964000000.0,-23000000.0,-332000000.0,,201000000.0,,,-145000000.0,56000000.0,59000000.0,3000000.0,323000000.0,320000000.0,289000000.0,1.5105
1993,,,,,,,,,,,-211000000,,,33000000.0,,,218000000.0,inf,-7000000.0,211000000,inf,20000000.0,188000000.0,inf,0.45,0.45,417222020,417222020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188000000.0,33000000.0,,,465000000.0,,,,,16000000.0,702000000.0,-33000000.0,-3000000.0,-4031000000.0,3143000000.0,-31000000.0,-955000000.0,,430000000.0,,,-24000000.0,406000000.0,2000000.0,23000000.0,346000000.0,323000000.0,669000000.0,1.477
1994,,,,,,,,,,,-480000000,,,37000000.0,,,491000000.0,inf,-11000000.0,480000000,inf,92000000.0,379000000.0,inf,0.85,0.85,446880000,446880000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379000000.0,37000000.0,,,140000000.0,,,,,97000000.0,653000000.0,-41000000.0,-885000000.0,-2163000000.0,2137000000.0,-112000000.0,-1064000000.0,,437000000.0,,,441000000.0,878000000.0,,248000000.0,594000000.0,346000000.0,612000000.0,1.5665
1995,,,,,,,,,,,-634000000,,,37000000.0,,,634000000.0,inf,,634000000,inf,164000000.0,444000000.0,inf,0.88,0.88,504564000,504564000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444000000.0,37000000.0,,,79000000.0,,,,,183000000.0,743000000.0,-47000000.0,-23000000.0,-3193000000.0,3087000000.0,-20000000.0,-196000000.0,,3000000.0,,,-129000000.0,-126000000.0,4000000.0,50000000.0,163000000.0,113000000.0,696000000.0,1.5508
1996,,,,,,,,,,,-589000000,,,42000000.0,,,589000000.0,inf,,589000000,inf,163000000.0,397000000.0,inf,0.78,0.78,510492000,510492000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397000000.0,42000000.0,,,242000000.0,,,,,-220000000.0,461000000.0,-50000000.0,-30000000.0,-3246000000.0,3056000000.0,120000000.0,-150000000.0,,7000000.0,,,24000000.0,31000000.0,,-4000000.0,-564000000.0,-560000000.0,411000000.0,1.713
1997,,,,,,,,,,,-568000000,,,40000000.0,,,,,,568000000,inf,173000000.0,372000000.0,inf,0.72,0.72,519612000,519612000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372000000.0,40000000.0,,,61000000.0,,,,,6000000.0,479000000.0,-46000000.0,21000000.0,-3213000000.0,3321000000.0,-217000000.0,-134000000.0,,6000000.0,,,41000000.0,47000000.0,,9000000.0,-74000000.0,-83000000.0,433000000.0,1.6475
1998,,,,,,,,,,,-771000000,,,95000000.0,,,771000000.0,inf,,771000000,inf,243000000.0,498000000.0,inf,0.5,0.5,986480000,992560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498000000.0,95000000.0,,,235000000.0,,,,,-478000000.0,350000000.0,-79000000.0,-101000000.0,-11575000000.0,12469000000.0,-52000000.0,662000000.0,,15000000.0,,,-69000000.0,-54000000.0,,31000000.0,686000000.0,655000000.0,271000000.0,1.6542
1999,,,,,,,,,,,-808000000,,,76000000.0,,,,,,808000000,inf,243000000.0,515000000.0,inf,0.51,0.51,996360000,1000920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515000000.0,76000000.0,,,18000000.0,,,,,-460000000.0,149000000.0,-85000000.0,-23000000.0,-13026000000.0,13536000000.0,-75000000.0,327000000.0,,22000000.0,,,197000000.0,219000000.0,,19000000.0,1047000000.0,1028000000.0,64000000.0,1.6181
2000,,,,,,,,,,,1406000000,,,141000000.0,,,-1406000000.0,-inf,,-1406000000,-inf,255000000.0,-1713000000.0,-inf,-1.0,-1.0,1707720000,1710760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1713000000.0,141000000.0,,,1304000000.0,,,,,755000000.0,487000000.0,-143000000.0,-277000000.0,-12824000000.0,14365000000.0,-699000000.0,422000000.0,,54000000.0,,,439000000.0,493000000.0,3000000.0,122000000.0,1738000000.0,1616000000.0,344000000.0,1.4959
2001,,,,,,,,,,,-514000000,,,136000000.0,,,514000000.0,inf,,514000000,inf,198000000.0,259000000.0,inf,0.15,0.15,1710000000,1710000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259000000.0,136000000.0,,,-168000000.0,,,,,-21000000.0,206000000.0,-131000000.0,853000000.0,-16474000000.0,15032000000.0,83000000.0,-637000000.0,,29000000.0,,,1470000000.0,1499000000.0,2000000.0,-67000000.0,116000000.0,183000000.0,75000000.0,1.4545
2002,-4000000.0,,,,,,,,,,278000000,,,82000000.0,-246000000.0,61.5,-282000000.0,70.5,,-282000000,70.5,206000000.0,-534000000.0,133.5,-0.31,-0.31,1713040000,1713040000,3271000000.0,,3271000000.0,,,,,,,1040000000.0,1040000000.0,,,,,181005000000.0,181005000000.0,,,,,,,,,,,,181005000000.0,,181005000000.0,,,-1070000000.0,,,6494000000.0,187499000000.0,-6494000000.0,181005000000.0,-534000000.0,82000000.0,,,,,,,,452000000.0,,-102000000.0,241000000.0,,,977000000.0,1116000000.0,-68000000.0,11000000.0,,-732000000.0,732000000.0,-57000000.0,16000000.0,735000000.0,1734000000.0,999000000.0,478000000.0,1.6113
2003,,,,,,,,,,,-1390000000,,,75000000.0,,,1390000000.0,inf,,1390000000,inf,367000000.0,949000000.0,inf,0.55,0.55,1710760000,1716840000,435000000.0,,435000000.0,,,,,,,,,,,,,208680000000.0,208680000000.0,8454000000.0,,,,,,2814000000.0,,,,2814000000.0,204129000000.0,,201315000000.0,200000000.0,6354000000.0,387000000.0,,-387000000.0,6554000000.0,207869000000.0,811000000.0,208680000000.0,949000000.0,75000000.0,,,,,,,,-1024000000.0,,,,,,1466000000.0,1466000000.0,-366000000.0,2000000.0,,-523000000.0,523000000.0,-364000000.0,,-786000000.0,1424000000.0,2210000000.0,675000000.0,1.7857
2004,40210000000.0,,,,,,,,,,38568000000,,522000000.0,176000000.0,2244000000.0,0.0558,2025000000.0,0.0504,-383000000.0,1642000000,0.0408,271000000.0,1275000000.0,0.0317,0.73,0.73,1734320000,1752260398,12779000000.0,,12779000000.0,,,54620000000.0,67399000000.0,812000000.0,,1700000000.0,1700000000.0,168484000000.0,908000000.0,,171904000000.0,411207000000.0,239303000000.0,91508000000.0,,922000000.0,,,,10090000000.0,,,,10090000000.0,240400000000.0,,230310000000.0,1190000000.0,-620000000.0,1709000000.0,,5804000000.0,8083000000.0,238393000000.0,910000000.0,239303000000.0,1275000000.0,176000000.0,,,,,,,,-118000000.0,1333000000.0,-132000000.0,-232000000.0,,,122000000.0,-242000000.0,,3000000.0,,-450000000.0,2427000000.0,1980000000.0,32000000.0,3103000000.0,12126000000.0,9023000000.0,1201000000.0,1.9186
2005,50432000000.0,,,,,,,,,,47904000000,,,177000000.0,2574000000.0,0.051,2528000000.0,0.0501,,2528000000,0.0501,630000000.0,1767000000.0,0.035,0.99,0.99,1778400000,1793600000,13732000000.0,,13732000000.0,,,51627000000.0,65359000000.0,885000000.0,2274000000.0,803000000.0,3077000000.0,193108000000.0,1018000000.0,,198088000000.0,461535000000.0,263447000000.0,90114000000.0,,1033000000.0,,,,11013000000.0,,,,11013000000.0,263368000000.0,,252355000000.0,1190000000.0,-591000000.0,2597000000.0,,6768000000.0,9964000000.0,262319000000.0,1128000000.0,263447000000.0,1767000000.0,177000000.0,,,,,,,,-144000000.0,1800000000.0,-266000000.0,-959000000.0,,,-78000000.0,-1303000000.0,,59000000.0,,-498000000.0,931000000.0,492000000.0,-48000000.0,941000000.0,13067000000.0,12126000000.0,1534000000.0,1.7214
2006,44687000000.0,,,,,,,,,,41727000000,,847000000.0,252000000.0,3885000000.0,0.0869,2977000000.0,0.0666,-17000000.0,2960000000,0.0662,588000000.0,2198000000.0,0.0492,1.16,1.16,1876440000,1896960000,13117000000.0,,13117000000.0,,,66025000000.0,79142000000.0,904000000.0,2910000000.0,2728000000.0,5638000000.0,207968000000.0,1199000000.0,,215709000000.0,510560000000.0,294851000000.0,117231000000.0,,1262000000.0,,,,12137000000.0,,,,12137000000.0,292924000000.0,,280787000000.0,1190000000.0,-549000000.0,5082000000.0,,6643000000.0,12366000000.0,293153000000.0,1698000000.0,294851000000.0,2198000000.0,252000000.0,,,4028000000.0,,,,,-5424000000.0,1054000000.0,-353000000.0,-1273000000.0,,,52000000.0,-1574000000.0,,935000000.0,,-490000000.0,1039000000.0,1484000000.0,-166000000.0,798000000.0,12421000000.0,11623000000.0,701000000.0,1.959
2007,43379000000.0,,,,,,,,,,41547000000,,1217000000.0,395000000.0,3266000000.0,0.0753,1832000000.0,0.0422,,1832000000,0.0422,334000000.0,1320000000.0,0.0304,0.66,0.66,1966880000,1985120000,16089000000.0,,16089000000.0,,,77244000000.0,93333000000.0,942000000.0,3082000000.0,3197000000.0,6279000000.0,220192000000.0,590000000.0,,228003000000.0,549339000000.0,321336000000.0,108794000000.0,,1225000000.0,,,,30727000000.0,,,,30727000000.0,336132000000.0,,305405000000.0,1190000000.0,-535000000.0,6338000000.0,,7143000000.0,14136000000.0,319541000000.0,1795000000.0,321336000000.0,1320000000.0,395000000.0,,,2799000000.0,,,,,-1579000000.0,2935000000.0,-275000000.0,-486000000.0,,,126000000.0,-635000000.0,-6000000000.0,48000000.0,-10000000.0,-500000000.0,6486000000.0,24000000.0,605000000.0,2929000000.0,15564000000.0,12635000000.0,2660000000.0,1.9849
2008,19363000000.0,,,,,,,,16043000000.0,,21731000000,,1547000000.0,131000000.0,-720000000.0,-0.0372,-2368000000.0,-0.1223,,-2368000000,-0.1223,-1483000000.0,-915000000.0,-0.0473,-0.46,-0.46,2008680000,2008680000,23643000000.0,,23643000000.0,9816000000.0,,61590000000.0,95049000000.0,964000000.0,3578000000.0,4038000000.0,7616000000.0,247669000000.0,3264000000.0,,259513000000.0,614075000000.0,354562000000.0,6918000000.0,,642000000.0,,,,15201000000.0,,3020000000.0,,18221000000.0,359327000000.0,,341106000000.0,200000000.0,664000000.0,3806000000.0,,7572000000.0,12242000000.0,353348000000.0,1214000000.0,354562000000.0,-915000000.0,131000000.0,,39000000.0,-14486000000.0,,,,,23326000000.0,8095000000.0,-276000000.0,-48000000.0,,,-131000000.0,-395000000.0,-5217000000.0,20000000.0,-29000000.0,-749000000.0,3838000000.0,-2137000000.0,2834000000.0,8397000000.0,23531000000.0,15134000000.0,7819000000.0,1.4628
2009,59083000000.0,,,,,,,,-24972000000.0,,57061000000,,1336000000.0,115000000.0,3243000000.0,0.0549,2022000000.0,0.0342,,2022000000,0.0342,707000000.0,1085000000.0,0.0184,0.52,0.52,2055800000,2074800000,25176000000.0,,25176000000.0,9632000000.0,,57929000000.0,92737000000.0,753000000.0,3381000000.0,2860000000.0,6241000000.0,254083000000.0,577000000.0,,261654000000.0,616045000000.0,354391000000.0,9894000000.0,,192000000.0,,,,15000000000.0,,,,15000000000.0,354305000000.0,,339305000000.0,200000000.0,692000000.0,3425000000.0,,6239000000.0,10556000000.0,349861000000.0,4530000000.0,354391000000.0,1085000000.0,115000000.0,,56000000.0,16802000000.0,,,,,-15373000000.0,2685000000.0,-179000000.0,535000000.0,,,112000000.0,498000000.0,-1260000000.0,1000000.0,-53000000.0,-602000000.0,413000000.0,-1501000000.0,-962000000.0,720000000.0,24251000000.0,23531000000.0,2506000000.0,1.6157
