,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2018,,,,,8917000,3586000,,3586000,,12503000,12503000,,,22000,-12481000,-inf,-12503000,-inf,-716000,-13219000,-inf,,-13219000,-inf,-0.77,-0.77,17258928,17258928,22907000,,22907000,2140000,,1231000,26278000,108000,,,,,,,108000,,26386000,694000,,,,1152000,1846000,,,,38908000.0,38908000.0,,,40754000,,122000,-17953000,-435000,3898000.0,-14368000,26386000,,26386000,-13219000,22000,,1418000,-704000,,,-12000,8300000.0,2682000,-9801000,-130000,,,,,-130000,-235000.0,,,,33196000,32961000,-1168000,21862000,22907000,1045000,-9931000
2019,,,,,12563000,8616000,,8616000,,21179000,21179000,,,63000,-21116000,-inf,-21179000,-inf,1582000,-19597000,-inf,15000.0,-19612000,-inf,-1.14,-1.14,17258928,17258928,24966000,,24966000,5217000,,1988000,32171000,218000,,,,,,,218000,,32389000,1325000,21089000.0,,,1457000,23871000,,,,38908000.0,38908000.0,,,62779000,,124000,-37565000,-98000,7149000.0,-30390000,32389000,,32389000,-19612000,63000,,3253000,-2656000,,,580000,195509000.0,1139000,-17813000,-165000,,,,,-165000,,,,,18379000,18379000,1676000,2077000,24984000,22907000,-17978000
2020,,,,,23366000,28027000,,28027000,,51393000,47148000,,,112000,-35334000,-inf,-51393000,-inf,-8909000,-60302000,-inf,32000.0,-60334000,-inf,-3.55,-3.55,16991664,16991664,190327000,,190327000,5781000,,6296000,202404000,245000,,,,529000.0,221000.0,57000.0,1052000,,203456000,2747000,,627000.0,,4148000,6895000,,,,,,,,6895000,,367000,-97899000,14585000,279508000.0,196561000,203456000,,203456000,-60334000,112000,-221000.0,17983000,-691000,,,1303000,-57000.0,1771000,-41380000,-131000,,-497000.0,,,-628000,,132823000.0,,,61332000,194155000,13225000,165372000,190356000,24984000,-41511000
2021,,,,,44027000,39194000,,39194000,-9648000.0,73573000,73573000,,,175000,-75388000,-inf,-83221000,-inf,11678000,-71543000,-inf,199000.0,-71742000,-inf,-1.79,-1.79,39997587,39997587,273243000,,273243000,11216000,,10841000,295300000,4094000,,,,525000.0,766000.0,213000.0,5598000,,300898000,2564000,2235000.0,593000.0,,10308000,15107000,1379000.0,,,,1379000.0,,3614000.0,16486000,,435000,-169641000,8840000,,284412000,300898000,,300898000,-71742000,175000,,8639000,-6636000,,,-163000,,1819000,-67745000,-334000,,,,,-334000,,154794000.0,,,1852000,156646000,-5576000,82991000,273347000,190356000,-68079000
