,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2011,43188000,24563000,18625000,0.4313,8739000,6990000,10207000,17197000,,25936000,50499000,,457000,1539000,-5812000,-0.1346,-7311000,-0.1693,-497000,-7808000,-0.1808,64000,-7872000,-0.1823,-0.24,-0.24,33347000,33347000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7872000,1539000,,357000,5082000,-1898000,,927000,1074000,195000,-699000,-3142000,,-3581000.0,,-700000.0,-7423000,-1155000,,,,10998000,9843000,,1721000,5378000,3657000,-3841000
2012,63822000,39306000,24516000,0.3841,13217000,11546000,16808000,28354000,,41571000,80877000,14000.0,557000,2624000,-16091000,-0.2521,-17055000,-0.2672,-2217000,-19272000,-0.302,62000,-19334000,-0.3029,-0.58,-0.58,33347000,33347000,5961000.0,2490000.0,8451000.0,5441000.0,,942000.0,14834000.0,10874000.0,,,,,,899000.0,11773000.0,,26607000.0,4649000.0,3987000.0,105000.0,4269000.0,3976000.0,16881000.0,16000.0,,,17777000.0,17793000.0,,7763000.0,34674000.0,31940000.0,4000.0,-59482000.0,-9806000.0,29277000.0,-8067000.0,26607000.0,,26607000.0,-19334000,2624000,,464000,6028000,-2125000,,1988000,1354000,1917000,-8301000,-2680000,,-2490000.0,3581000.0,,-1589000,-2928000,,,,13401000,10473000,,583000,5961000,5378000,-10981000
2013,84132000,48807000,35325000,0.4199,17529000,18053000,28065000,46118000,,63647000,112454000,,1080000,4415000,-25749000,-0.3061,-28322000,-0.3366,-2922000,-31244000,-0.3714,70000,-31314000,-0.3722,-0.88,-0.94,33347000,33347000,37309000.0,,37309000.0,6970000.0,,1651000.0,45930000.0,11607000.0,11798000.0,3065000.0,14863000.0,,,3439000.0,29909000.0,,75839000.0,4306000.0,6379000.0,98000.0,4375000.0,10233000.0,25293000.0,38190000.0,,,10423000.0,48613000.0,,9215000.0,73906000.0,,36000.0,-90796000.0,-10410000.0,103103000.0,1933000.0,75839000.0,,75839000.0,-31314000,4415000,,1949000,2030000,-1574000,,196000,106000,1961000,-20959000,-554000,-2836000.0,,2490000.0,-121000.0,-1021000,-11408000,,,,45175000,33767000,,11787000,17748000,5961000,-21513000
2014,103102000,54661000,48441000,0.4698,22110000,24416000,37445000,61861000,,83971000,138632000,245000.0,4161000,6463000,-27077000,-0.2626,-35530000,-0.3446,-2171000,-37701000,-0.3657,85000,-37786000,-0.3665,-1.0,-1.0,37604000,37604000,58289000.0,20000000.0,78289000.0,8335000.0,,1960000.0,88584000.0,12571000.0,11798000.0,2553000.0,14351000.0,,,1428000.0,28350000.0,,116934000.0,4179000.0,7995000.0,297000.0,5346000.0,14830000.0,32350000.0,35278000.0,,,7553000.0,42831000.0,,9272000.0,75181000.0,,49000.0,-128582000.0,-15626000.0,185912000.0,41753000.0,116934000.0,,116934000.0,-37786000,6463000,,6753000,1673000,-1390000,,300000,1012000,-1382000,-24279000,-1025000,,-49992000.0,30000000.0,-25000.0,-21042000,-7005000,71459000.0,,,21408000,85862000,,40541000,58289000,17748000,-25304000
2015,128868000,59495000,69373000,0.5383,22659000,25822000,42042000,67864000,,90523000,150018000,100000.0,4727000,7388000,-13662000,-0.106,-21150000,-0.1641,-4627000,-25777000,-0.2,61000,-25838000,-0.2005,-0.52,-0.52,50141000,50141000,58484000.0,,58484000.0,10567000.0,,2184000.0,71235000.0,13225000.0,11798000.0,2041000.0,13839000.0,,,934000.0,27998000.0,,99233000.0,2569000.0,24684000.0,1262000.0,6413000.0,14857000.0,48523000.0,17327000.0,,,7103000.0,24430000.0,,9578000.0,72953000.0,,51000.0,-154420000.0,-22478000.0,203127000.0,26280000.0,99233000.0,,99233000.0,-25838000,7388000,,7730000,-2786000,-2410000,,-1610000,1038000,567000,-12939000,-1116000,,-20000000.0,40000000.0,806000.0,19690000,-9191000,,,,2635000,-6556000,,195000,58484000,58289000,-14055000
2016,162090000,66934000,95156000,0.5871,23878000,25072000,52748000,77820000,,101698000,168632000,-12000.0,4238000,8390000,822000,0.0051,-6542000,-0.0404,-5264000,-11806000,-0.0728,54000,-11860000,-0.0732,-0.23,-0.23,52342000,52342000,58122000.0,,58122000.0,13881000.0,,3008000.0,75011000.0,14688000.0,11798000.0,1539000.0,13337000.0,,,2203000.0,30228000.0,,105239000.0,3366000.0,6972000.0,1347000.0,10047000.0,13693000.0,34078000.0,32912000.0,,,7921000.0,40833000.0,,12145000.0,74911000.0,,53000.0,-166280000.0,-30338000.0,226893000.0,30328000.0,105239000.0,,105239000.0,-11860000,8390000,,9643000,2427000,-3389000,,811000,3680000,-1762000,6838000,-1131000,,-1206000.0,,-60000.0,-2397000,-43088000,,,,38285000,-4803000,,-362000,58122000,58484000,5707000
2017,200225000,83104000,117121000,0.5849,27120000,29151000,66570000,95721000,,122841000,205945000,490000.0,3471000,8314000,3084000,0.0154,-5720000,-0.0286,-2981000,-8701000,-0.0435,268000,-8969000,-0.0448,-0.16,-0.16,54946000,54946000,68947000.0,,68947000.0,19048000.0,,4840000.0,92835000.0,19888000.0,11798000.0,1073000.0,12871000.0,,,2602000.0,35361000.0,,128196000.0,4292000.0,6987000.0,1326000.0,13975000.0,14264000.0,39518000.0,32594000.0,,,9246000.0,41840000.0,,13812000.0,81358000.0,,57000.0,-175421000.0,-36864000.0,259066000.0,46838000.0,128196000.0,,128196000.0,-8969000,8314000,,15343000,-1231000,-5163000,,813000,3882000,-2351000,11106000,-2650000,,,,,-2650000,-7767000,,,,10136000,2369000,,10825000,68947000,58122000,8456000
2018,257664000,104034000,153630000,0.5962,34172000,40448000,72001000,112449000,,146621000,250655000,3315000.0,10245000,10274000,20598000,0.0799,7009000,0.0272,-6930000,79000,0.0003,300000,-221000,-0.0009,-0.0,-0.0,58076000,58076000,81912000.0,209907000.0,291819000.0,25127000.0,,17056000.0,334002000.0,25885000.0,11798000.0,631000.0,12429000.0,,,22350000.0,60664000.0,,394666000.0,7010000.0,6647000.0,1741000.0,17391000.0,16946000.0,47994000.0,196763000.0,,,7161000.0,203924000.0,,11156000.0,251918000.0,,59000.0,-151497000.0,-93000.0,294279000.0,142748000.0,394666000.0,,394666000.0,-221000,10274000,,28484000,-7064000,-5829000,,2418000,-3792000,7149000,38622000,-9261000,,-220704000.0,13216000.0,,-216749000,-41456000,,-260000.0,,232808000,191092000,,12965000,81912000,68947000,29361000
2019,328006000,134511000,193495000,0.5899,45190000,49446000,95592000,145038000,,190228000,324739000,6079000.0,13794000,19109000,28455000,0.0868,3267000,0.01,-7715000,-4448000,-0.0136,104000,-4552000,-0.0139,-0.08,-0.08,60371000,60371000,77976000.0,241973000.0,319949000.0,38480000.0,,22845000.0,381274000.0,41936000.0,11798000.0,15533000.0,27331000.0,,,31839000.0,101106000.0,,482380000.0,10156000.0,8582000.0,1885000.0,24681000.0,22573000.0,65992000.0,209604000.0,,,10326000.0,219930000.0,,13720000.0,285922000.0,,61000.0,-156049000.0,576000.0,351870000.0,196458000.0,482380000.0,,482380000.0,-4552000,19109000,,42065000,-17402000,-12935000,,2549000,-4088000,12001000,51221000,-19228000,-13890000.0,-359470000.0,328957000.0,,-63631000,-7054000,,,,15528000,8474000,,-3936000,77976000,81912000,31993000
2020,434908000,180284000,254624000,0.5855,68747000,65769000,132413000,198182000,,266929000,447213000,3034000.0,28348000,30774000,14539000,0.0334,-12305000,-0.0283,-32278000,-44583000,-0.1025,-2453000,-42130000,-0.0969,-0.66,-0.66,64154000,64154000,220372000.0,383171000.0,603543000.0,48731000.0,,36844000.0,689118000.0,60223000.0,165420000.0,51684000.0,217104000.0,42127000.0,,55170000.0,374624000.0,,1063742000.0,17145000.0,4524000.0,1714000.0,31983000.0,49909000.0,103561000.0,643316000.0,,,37701000.0,681017000.0,,9903000.0,784578000.0,,67000.0,-198179000.0,335000.0,476941000.0,279164000.0,1063742000.0,,1063742000.0,-42130000,30774000,-3088000.0,64747000,-19400000,-9958000,,6181000,-20988000,36399000,67302000,-30422000,-165438000.0,-620948000.0,434478000.0,,-382330000,-294513000,11656000.0,,,740281000,457424000,,142396000,220372000,77976000,36880000
