,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2009,52753000,,,,,30864000,,30864000,,,,49624000.0,9025000,3250000,19704000,0.3735,,,,7429000,0.1408,1928000,5501000,0.1043,0.63,0.62,8681000,8915000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5501000,3250000,,,-17641000,-1324000.0,,-554000.0,,26504000,17614000,-1318000.0,,-451913000,383054000,-67362000,-137539000,-15000000.0,267000,,-4328000,97231000,78170000,,-41755000,46336000,88091000,16296000
2010,55634000,,,,,30119000,,30119000,,,,49417000.0,6028000,3040000,18504000,0.3326,,,,9436000,0.1696,2344000,7092000,0.1275,0.81,0.79,8721000,8952000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7092000,3040000,,,1595000,-1266000.0,,-185000.0,23000.0,2365000,14092000,50000.0,,-231476000,289990000,-60882000,-2318000,-30000000.0,336000,,-4349000,77381000,43368000,,55142000,101478000,46336000,12978000
2011,58262000,,,,,35344000,,35344000,,,,51280000.0,5615000,2864000,14971000,0.257,,,,6492000,0.1114,758000,5734000,0.0984,0.65,0.54,8752000,10572000,125959000.0,,125959000.0,3418000.0,,176886000.0,306263000.0,18103000.0,783000.0,,783000.0,219353000.0,,595462000.0,833701000.0,,1139964000.0,164000.0,,,,10036000.0,10200000.0,10200000.0,,,,10200000.0,1050928000.0,,1050928000.0,,1843000.0,71861000.0,346000.0,14986000.0,89036000.0,1139964000.0,,1139964000.0,5734000,2864000,,,-2107000,3305000.0,,-69000.0,296063000.0,32595000,39086000,-2622000.0,,-280090000,280889000,-148083000,-149906000,-6000000.0,442000,,-4405000,150264000,140301000,,29481000,130959000,101478000,36464000
2012,69298000,,,,,37923000,,37923000,,,,62278000.0,5547000,3037000,20628000,0.2977,,,,12044000,0.1738,3424000,8620000,0.1244,0.98,0.98,8779000,8780000,69189000.0,273522000.0,342711000.0,3599000.0,,5000000.0,351310000.0,17712000.0,783000.0,1285000.0,2068000.0,331647000.0,,508644000.0,860071000.0,,1211381000.0,161000.0,,,,,,10145000.0,,,,10145000.0,1127102000.0,,1116957000.0,,1844000.0,76092000.0,1474000.0,15014000.0,94424000.0,1211381000.0,,1211381000.0,8620000,3037000,,,5205000,-181000.0,,-3000.0,-257000.0,4764000,21626000,687000.0,,-306405000,194063000,-26565000,-138220000,-215000.0,28000,,-4389000,64400000,59824000,,-56770000,74189000,130959000,18942000
2013,70490000,,,,,37737000,,37737000,,,,63598000.0,4800000,3101000,21849000,0.31,,,,13948000,0.1979,4080000,9868000,0.14,1.12,1.12,8790000,8790000,91583000.0,182832000.0,274415000.0,4013000.0,,5000000.0,283428000.0,18249000.0,783000.0,1354000.0,2137000.0,271821000.0,,707373000.0,999580000.0,,1283008000.0,164000.0,,,,,,,,,,,1189153000.0,,1189153000.0,,1840000.0,81570000.0,-4700000.0,15145000.0,93855000.0,1283008000.0,,1283008000.0,9868000,3101000,,,2291000,-414000.0,,3000.0,-69000.0,3733000,18993000,902000.0,,-130101000,182174000,-116112000,-63137000,-10145000.0,106000,,-4390000,80967000,66538000,,22394000,96583000,74189000,15352000
2014,73531000,,,,,38621000,,38621000,,,,66478000.0,3760000,3450000,20526000,0.2791,,,,13316000,0.1811,3756000,9560000,0.13,1.08,1.08,8818000,8818000,100908000.0,230557000.0,331465000.0,3764000.0,,5000000.0,340229000.0,18586000.0,783000.0,1405000.0,2188000.0,335837000.0,,768899000.0,1125510000.0,,1465739000.0,134000.0,,,,,,,,,,,1363556000.0,,1363556000.0,,1867000.0,87154000.0,-3204000.0,16366000.0,102183000.0,1465739000.0,,1465739000.0,9560000,3450000,,,-1874000,249000.0,,-30000.0,-51000.0,6316000,17452000,830000.0,,-276167000,211948000,-114080000,-177469000,,1218000,,-3976000,172100000,169342000,,9325000,105908000,96583000,13657000
2015,78903000,,,,,41939000,,41939000,,,,69805000.0,1894000,3563000,20813000,0.2638,,,,15356000,0.1946,4066000,11290000,0.1431,1.25,1.25,9017000,9017000,100799000.0,227535000.0,328334000.0,4098000.0,,,332432000.0,17876000.0,783000.0,1462000.0,2245000.0,328054000.0,,863677000.0,1211852000.0,,1544284000.0,113000.0,,,,,,,,,,,1432142000.0,,1432142000.0,,1933000.0,94823000.0,-3983000.0,19369000.0,112142000.0,1544284000.0,,1544284000.0,11290000,3563000,,,-5364000,-334000.0,,-21000.0,-57000.0,6165000,15654000,1095000.0,,-180121000,185624000,-94271000,-87673000,,3069000,,-3621000,67462000,66910000,,-5109000,100799000,105908000,12802000
2016,87298000,,,,,46679000,,46679000,,,,75549000.0,2143000,3397000,24809000,0.2842,,,,19269000,0.2207,5716000,13553000,0.1552,1.46,1.46,9251000,9251000,176651000.0,419880000.0,596531000.0,4758000.0,,,601289000.0,17825000.0,783000.0,1527000.0,2310000.0,519072000.0,,781056000.0,1320263000.0,,1921552000.0,122000.0,,,,,,,,,,,1789350000.0,,1789350000.0,980000.0,1938000.0,104626000.0,-3772000.0,28430000.0,132202000.0,1921552000.0,,1921552000.0,13553000,3397000,,,-7093000,-659000.0,,9000.0,-65000.0,4910000,14767000,1517000.0,-3075000.0,-266028000,77179000,-110709000,-301116000,-93000.0,263000,,-3751000,365782000,362201000,,75852000,176651000,100799000,11420000
2017,96051000,,,,,50567000,,50567000,,,,81683000.0,2195000,3401000,23776000,0.2475,,,,18180000,0.1893,9636000,8544000,0.089,0.86,0.86,9291000,9291000,126127000.0,460788000.0,586915000.0,5728000.0,,,592643000.0,17842000.0,783000.0,1903000.0,2686000.0,553632000.0,,799143000.0,1373303000.0,,1965946000.0,131000.0,,,,,,,,,,,1827799000.0,,1827799000.0,980000.0,1969000.0,108900000.0,-3687000.0,29985000.0,138147000.0,1965946000.0,,1965946000.0,8544000,3401000,,,-8450000,-970000.0,,9000.0,376000.0,9071000,12566000,768000.0,,-141364000,105664000,-62936000,-97868000,,1586000,,-4270000,37462000,34778000,,-50524000,126127000,176651000,9133000
2018,103641000,,,,,52405000,,52405000,,,,90042000.0,2120000,3640000,21512000,0.2076,,,,15752000,0.152,2913000,12839000,0.1239,1.28,1.28,9614000,9614000,155095000.0,381042000.0,536137000.0,6221000.0,,,542358000.0,18471000.0,783000.0,1778000.0,2561000.0,452421000.0,,875891000.0,1349344000.0,,1891702000.0,137000.0,,,,,,,,,,,1743407000.0,,1743407000.0,980000.0,2017000.0,117339000.0,-4768000.0,32727000.0,148295000.0,1891702000.0,,1891702000.0,12839000,3640000,,,7674000,-493000.0,,6000.0,125000.0,14676000,38829000,280000.0,,-88496000,186894000,-19620000,79058000,,2790000,,-4400000,-87309000,-88919000,,28968000,155495000,126527000,34550000
