,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2004,,,,,,,,,-357161000.0,-357161000.0,-357161000.0,,202565000.0,32186000.0,385942000.0,inf,353756000.0,inf,247914000.0,601670000.0,inf,-247914000.0,353756000.0,inf,2.16,2.16,164106010.0,164106010.0,904975000.0,,904975000.0,,,,904975000.0,,,,,,,,,9201021000.0,10105996000.0,,,,155529000.0,,155529000.0,,,,,,8936819000.0,,9092348000.0,,77241000.0,663580000.0,1415000.0,271412000.0,1013648000.0,10105996000.0,,10105996000.0,353756000.0,32186000.0,36935000.0,17974000.0,107099000.0,,,27588000.0,749446000.0,-45157000.0,502793000.0,,,,,404452000.0,404452000.0,,,,-16613000.0,117489000.0,100876000.0,,69324000.0,904975000.0,835651000.0,502793000.0
2005,,,,,,,,,-367573000.0,-367573000.0,-367573000.0,,340703000.0,,327948000.0,inf,327948000.0,inf,220995000.0,548943000.0,inf,-220995000.0,327948000.0,inf,2.0,2.0,164106010.0,164106010.0,768643000.0,,768643000.0,,,,768643000.0,,,,,,,,,10715470000.0,11484113000.0,,,,83235000.0,,83235000.0,,,,,,10044072000.0,,10127307000.0,,77497000.0,966112000.0,14754000.0,298443000.0,1356806000.0,11484113000.0,,11484113000.0,327948000.0,,,,-64038000.0,,,,685408000.0,-263910000.0,,,,,,,,,,,,,,,,,,
2006,637729000.0,,637729000.0,1.0,,,,,647015000.0,647015000.0,,,64278000.0,33429000.0,88421000.0,0.1386,-9286000.0,-0.0146,,-9286000.0,-0.0146,,-9286000.0,-0.0146,-0.06,-0.06,164106010.0,164106010.0,761642000.0,,761642000.0,,,,761642000.0,,,,,,,,,12128882000.0,12890524000.0,,,,52576000.0,,52576000.0,,,,,,11723991000.0,,11776567000.0,,75983000.0,728766000.0,5838000.0,303370000.0,1113957000.0,12890524000.0,,12890524000.0,-9286000.0,33429000.0,29535000.0,10871000.0,23658000.0,,,-39118000.0,709066000.0,63695000.0,151902000.0,,,,,-1761857000.0,-1761857000.0,,,,-33351000.0,1448918000.0,1415567000.0,,-7001000.0,761642000.0,768643000.0,151902000.0
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,-4675000.0,192000.0,-18061000.0,-inf,-18253000.0,-inf,9378000.0,-8875000.0,-inf,,-23963000.0,-inf,-0.21,-0.21,115879042.0,115879042.0,355698000.0,,355698000.0,,,,355698000.0,,,,,,,,,121482000.0,477180000.0,,,,,,,,,,,,386033000.0,,386033000.0,,78380000.0,,,12767000.0,91147000.0,477180000.0,,477180000.0,-23963000.0,192000.0,,,-353368000.0,-48060000.0,,,355698000.0,450256000.0,73117000.0,,,,,11663000.0,11663000.0,201000.0,,,,,,,21539000.0,356223000.0,334684000.0,73117000.0
2010,,,,,,,,,,,,,-19354000.0,83000.0,-13969000.0,-inf,-14052000.0,-inf,544000.0,-13508000.0,-inf,150000.0,-13658000.0,-inf,-0.12,-0.12,115879042.0,115879042.0,70424000.0,,70424000.0,,,,70424000.0,,,,,,,,,65120000.0,135544000.0,,39000000.0,,,,39000000.0,,,,,,22823000.0,,61823000.0,,,,,73721000.0,73721000.0,135544000.0,,135544000.0,-13658000.0,83000.0,,,-324274000.0,,,,31424000.0,267225000.0,-70624000.0,,,-2154000.0,,14079000.0,11925000.0,620000.0,,,,9440000.0,10060000.0,,-285231000.0,70992000.0,356223000.0,-70624000.0
2011,16495000.0,9985000.0,6510000.0,0.3947,,5214000.0,,5214000.0,27335000.0,32549000.0,42534000.0,,3882000.0,2065000.0,-9455000.0,-0.5732,-11973000.0,-0.7259,,-11973000.0,-0.7259,-2628000.0,-12774000.0,-0.7744,-0.11,-0.11,115879042.0,115879042.0,52439000.0,4991000.0,57430000.0,4112000.0,8681000.0,,70223000.0,,18180000.0,6978000.0,25158000.0,,661000.0,46976000.0,72795000.0,,143018000.0,5916000.0,5116000.0,,,,11032000.0,51613000.0,,,,51613000.0,119762000.0,,79181000.0,,1151000.0,-384315000.0,196000.0,446805000.0,63837000.0,143018000.0,,143018000.0,-12774000.0,2065000.0,2628000.0,838000.0,27767000.0,1777000.0,-251000.0,473000.0,59191000.0,-36158000.0,-15634000.0,-19000.0,-24158000.0,-4715000.0,2289000.0,13022000.0,-13581000.0,-387000.0,60000.0,-52439000.0,,63545000.0,10779000.0,,-18436000.0,52439000.0,70875000.0,-15653000.0
2012,43933000.0,22713000.0,21220000.0,0.483,,17129000.0,,17129000.0,29223000.0,46352000.0,69065000.0,,4164000.0,3133000.0,409000.0,0.0093,-2419000.0,-0.0551,-968000.0,-3387000.0,-0.0771,580000.0,-7468000.0,-0.17,-0.61,-0.06,12146271.0,116122223.0,53699000.0,3060000.0,56759000.0,3607000.0,10247000.0,5500000.0,76113000.0,210000.0,17780000.0,4329000.0,22109000.0,,7000.0,27272000.0,49598000.0,,125711000.0,2222000.0,3490000.0,464000.0,,8301000.0,14013000.0,43562000.0,,2880000.0,60000.0,46502000.0,99974000.0,,67485000.0,,1171000.0,-391783000.0,224000.0,448614000.0,58226000.0,125711000.0,,125711000.0,-7468000.0,3133000.0,,1743000.0,2909000.0,466000.0,-2495000.0,-2431000.0,62100000.0,1969000.0,2286000.0,-83000.0,,-2560000.0,2580000.0,7277000.0,7214000.0,-2807000.0,26000.0,-53699000.0,,48285000.0,-8195000.0,,1305000.0,53699000.0,52394000.0,2203000.0
2013,43511000.0,23427000.0,20084000.0,0.4616,,17736000.0,,17736000.0,31243000.0,48979000.0,72406000.0,,3943000.0,1926000.0,-4002000.0,-0.092,-3106000.0,-0.0714,-6765000.0,-9871000.0,-0.2269,163000.0,-10034000.0,-0.2306,-0.83,-0.85,12146271.0,11847023.0,47880000.0,3581000.0,51461000.0,3736000.0,10345000.0,814000.0,66356000.0,386000.0,17780000.0,2708000.0,20488000.0,1322000.0,6000.0,1562000.0,23764000.0,,90120000.0,3205000.0,3600000.0,122000.0,,3881000.0,10686000.0,13600000.0,,1019000.0,116000.0,14735000.0,44251000.0,,40202000.0,,12000.0,-401817000.0,,451723000.0,49918000.0,90120000.0,,90120000.0,-10034000.0,1926000.0,5000.0,2116000.0,-6430000.0,-137000.0,-98000.0,983000.0,55670000.0,35371000.0,22954000.0,-281000.0,,,3227000.0,5581000.0,8527000.0,-41352000.0,62000.0,-47880000.0,,54652000.0,-34518000.0,,-3037000.0,47880000.0,50917000.0,22673000.0
