,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1998,,,,,320000.0,210000.0,,210000.0,210000.0,740000,740000,,,10000.0,-730000,-inf,-740000,-inf,-30000,-770000,-inf,,-770000,-inf,-3.67,-3.67,210000,210000,20000,,20000,,,20000.0,40000,10000.0,,,,,,,,,40000,,,,,20000.0,20000,110000.0,,,,110000.0,,,130000,,250000,-3170000.0,,2830000,-90000,40000,,40000,-770000,10000.0,,,20000,,,,20000,400000,-340000,,,,,10000.0,10000.0,,,370000.0,,-10000.0,360000,,20000,20000,,-340000
1999,,,,,130000.0,500000.0,,130463.0,432700.0,693163,690000,,-10000.0,1336.0,-688664,-inf,-691826,-inf,-8174,-700000,-inf,,-700000,-inf,-2.0,-2.0,365442,365442,62185,,62185,,,,62185,3340.0,,,,,,,3340.0,,65525,19917.0,,,,8530.0,28447,110000.0,,,,110000.0,,,138447,,365443,-3866310.0,-3340.0,3431285,-72922,65525,,65525,-700000,1336.0,,,23120,,,,33738,348544,-327000,,,,,,,,367450.0,,,,367450,,40450,62185,21735.0,-327000
2000,,,,,1430000.0,2950000.0,,3152064.0,5543.0,4587607,4590000,,70000.0,1792.0,-4588208,-inf,-4585814,-inf,65814,-4520000,-inf,,-4520000,-inf,-10.0,-10.0,451934,451934,2584900,,2584900,,,305556.0,2890456,7397.0,,,,,,,7397.0,,2897853,25954.0,,,,,25954,,,,,,,,25954,,471958,-8385647.0,-5133.0,10790721,2871899,2897853,,2897853,-4520000,1792.0,,,-108049,,,,2864502,5540601,914344,-5849.0,,,,-200000.0,-205849.0,,3986720.0,,,-2172500.0,1814220,,2522715,2584900,62185.0,908495
2001,880000.0,870000.0,10000.0,0.0114,1590000.0,3640000.0,,4757388.0,-995.0,6346393,7220000,,100000.0,19405.0,-6120595,-6.9552,-6333428,-7.1971,93428,-6240000,-7.0909,,-6240000,-7.0909,-13.0,-13.0,479605,479605,604761,,604761,,20000.0,121358.0,746119,135836.0,,,,,,193015.0,328851.0,,1074970,326367.0,430000.0,,,,756367,,,,,,,,756367,,473675,-18921847.0,-22188.0,18788963,318603,1074970,,1074970,-6240000,19405.0,,,464610,,-20000.0,,-10248,2201959,-3554026,-147843.0,,,,,-147843.0,,1291730.0,,,430000.0,1721730,,-1980139,604761,2584900.0,-3701869
2002,,,,,160000.0,1080000.0,,1751487.0,-5452.0,1906035,1970000,,,22847.0,-1950000,-inf,-1905010,-inf,25010,-1880000,-inf,,-1880000,-inf,-4.0,-4.0,470872,470872,1405,,1405,,14916.0,2431.0,18752,45007.0,,,,,,5031.0,50038.0,,68790,765457.0,75079.0,,,,840536,,,,,,,,840536,,515871,-20805336.0,-26306.0,19544025,-771746,68790,,68790,-1880000,22847.0,,,565914,,5084.0,,-821784,364598,-926641,,,,,1390.0,1390.0,,261992.0,,,59903.0,321895,,-603356,1405,604761.0,-926641
2003,60000.0,30000.0,30000.0,0.5,80000.0,,,896797.0,4301.0,981098,1010000,,-10000.0,12926.0,-947074,-15.7846,-943367,-15.7228,-6633,-950000,-15.8333,,-950000,-15.8333,-1.51,-1.51,627583,627583,17903,,17903,28200.0,9700.0,16926.0,72729,32081.0,,,,,,5031.0,37112.0,,109841,185725.0,10000.0,,,477695.0,673420,43250.0,,,,43250.0,,,716670,,706338,-21757900.0,-39232.0,20483965,-606829,109841,,109841,-950000,12926.0,,,-107230,,5216.0,,-600691,341744,-702560,,,,,,,,,,,719058.0,719058,,16498,17903,1405.0,-702560
2004,80000.0,60000.0,20000.0,0.25,250000.0,,,699378.0,3257.0,952635,1010000,,-20000.0,13134.0,-956866,-11.9608,-930238,-11.628,-19762,-950000,-11.875,,-950000,-11.875,-1.0,-1.0,782125,782125,160214,,160214,25797.0,66150.0,15489.0,267650,21021.0,,,,,,5031.0,26052.0,,293702,148187.0,,,,340984.0,489171,43250.0,,,,43250.0,,,532421,,843307,-22709680.0,-52366.0,21680020,-238719,293702,,293702,-950000,13134.0,,,12891,,-56450.0,,-221521,43641,-880334,-2074.0,,,,,-2074.0,,1054719.0,,,-30000.0,1024719,,142311,160214,17903.0,-882408
2005,70000.0,100000.0,-30000.0,-0.4286,390000.0,,,656346.0,1591.0,1047937,1190000,,-30000.0,13341.0,-1156659,-16.5237,-1023491,-14.6213,-116509,-1140000,-16.2857,,-1140000,-16.2857,-1.0,-1.0,893386,893386,1616,,1616,9968.0,23735.0,68.0,35387,7680.0,,,,,,291100.0,298780.0,,334167,256578.0,219150.0,,,519132.0,994860,,,,,,,,994860,,940955,-23850462.0,-65707.0,22314521,-660693,334167,,334167,-1140000,13341.0,,,373650,,-4360.0,,-959473,153511,-599498,,,,,,,,25000.0,,,415900.0,440900,,-158598,1616,160214.0,-599498
2006,230000.0,140000.0,90000.0,0.3913,190000.0,,,457649.0,13465.0,661114,1080000,,-100000.0,22324.0,-1027676,-4.4682,-557552,-2.4241,-392448,-950000,-4.1304,,-950000,-4.1304,-1.0,-1.0,967541,967541,43899,,43899,141498.0,6020.0,5570.0,196987,1037.0,,,,,,21600.0,22637.0,,219624,249177.0,292375.0,,,952846.0,1494398,124748.0,,,,124748.0,,,1619146,,991081,-24795755.0,-1037.0,22406189,-1399522,219624,,219624,-950000,22324.0,,,274069,,-112.0,,-5502,347265,-306342,,,,,,,,20000.0,,,328625.0,348625,,42283,43899,1616.0,-306342
2007,630000.0,320000.0,310000.0,0.4921,170000.0,,,437164.0,-40.0,607124,930000,,-170000.0,17522.0,-602478,-0.9563,-299937,-0.4761,-150063,-450000,-0.7143,,-450000,-0.7143,-0.42,-0.42,1077778,1077778,85887,,85887,6216.0,22900.0,68.0,115071,622.0,,,,,,17140.0,17762.0,,132833,195423.0,242175.0,,,886002.0,1323600,137055.0,,,,137055.0,,,1460655,,1219959,-25241477.0,-1452.0,22695148,-1327822,132833,,132833,-450000,17522.0,,,362944,,-16880.0,,5162,93520,23986,,,,,,,,109800.0,,,-91798.0,18002,,41988,85887,43899.0,23986
