,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2010,22531000,4975000,17556000,0.7792,8493000,4854000,5718000,10572000,,19065000,24040000,131000,8000.0,530000,-1331000,-0.0591,-1509000,-0.067,-360000,-1869000,-0.083,,-1869000,-0.083,-0.14,-0.14,13123000,13123000,23942000,9133000.0,33075000,6491000,,433000,39999000,1858000,,,,,,307000,2165000,,42164000,,67000.0,,5727000,4286000,10080000,41000.0,,,1513000.0,1554000,,108000.0,11634000,,,-4925000,-920000,,30530000,42164000,,42164000,-1869000,530000,,1374000,1687000,-5491000,,,,313000,2035000,-1656000,,,,-1551000,-3207000,-63000.0,26694000.0,,,-1277000,25354000,-274000,23908000,23942000,34000,379000,1.0027
2011,30249000,10007000,20242000,0.6692,13364000,7808000,7812000,15620000,,28984000,38991000,418000,7000.0,847000,-6689000,-0.2211,-8742000,-0.289,1199000,-7543000,-0.2494,,-7543000,-0.2494,-0.42,-0.42,17751000,17751000,56218000,6869000.0,63087000,4128000,,1323000,68538000,4596000,,,,,,260000,4856000,,73394000,,41000.0,,2097000,4805000,6943000,,,,1053000.0,1053000,,41000.0,7996000,,,-10630000,-1767000,,65398000,73394000,,73394000,-7543000,847000,,2012000,-1229000,2363000,,,,-1125000,-7038000,-3192000,,,,1601000,-1591000,-67000.0,43650000.0,,,-3258000,40325000,580000,32276000,56218000,23942000,-10230000,0.9807
2012,26189000,11523000,14666000,0.56,14900000,8868000,8398000,17266000,,32166000,43689000,612000,3000.0,1256000,-14507000,-0.5539,-17500000,-0.6682,396000,-17104000,-0.6531,669000.0,-16435000,-0.6276,-0.83,-0.83,19880000,19880000,46263000,,46263000,9988000,,663000,56914000,3869000,3640000.0,2400000.0,6040000.0,,,260000,10169000,,67083000,,,,5069000,7318000,12387000,,268000.0,,1229000.0,1497000,,,13884000,,,-31099000,-2897000,,53199000,67083000,,67083000,-16435000,1256000,,1065000,4647000,-2612000,,,3233000.0,-1193000,-10660000,-358000,,,4005000.0,-2685000,962000,-1124000.0,,,,845000,-279000,22000,-9955000,46263000,56218000,-11018000,1.0067
2013,27314000,15123000,12191000,0.4463,13448000,10165000,8251000,18416000,,31864000,46987000,418000,,1946000,-16863000,-0.6174,-19673000,-0.7203,864000,-18809000,-0.6886,,-18809000,-0.6886,-0.92,-0.92,20377000,20377000,29293000,,29293000,7919000,,1054000,38266000,3014000,3640000.0,1643000.0,5283000.0,,,260000,8557000,,46823000,,,,5021000,5249000,10270000,,212000.0,,1338000.0,1550000,,,11820000,,,-49908000,-3389000,,35003000,46823000,,46823000,-18809000,1946000,,695000,-388000,2267000,,,-104000.0,-751000,-17307000,-332000,,,,418000,86000,,,-107000.0,,25000,-82000,333000,-16970000,29293000,46263000,-17639000,0.9413
2014,25842000,12402000,13440000,0.5201,9825000,7886000,6412000,14298000,,24123000,36525000,265000,126000.0,1714000,-10038000,-0.3884,-10683000,-0.4134,-1195000,-11878000,-0.4596,,-11878000,-0.4596,-0.58,-0.58,20403000,20403000,18298000,,18298000,7853000,,1448000,27599000,2472000,2617000.0,1756000.0,4373000.0,,,260000,7105000,,34704000,,,,4726000,5418000,10144000,,238000.0,16000.0,625000.0,879000,,,11023000,,,-61786000,-4216000,,23681000,34704000,,34704000,-11878000,1714000,,274000,-2049000,-565000,,,-449000.0,1291000,-10648000,-285000,,,,265000,-20000,-562000.0,,-218000.0,,-4000,-784000,457000,-10995000,18298000,29293000,-10933000,0.8604
2015,28580000,12311000,16269000,0.5692,6770000,7446000,4874000,12320000,,19090000,31401000,116000,,1663000,-5477000,-0.1916,-2821000,-0.0987,1063000,-1758000,-0.0615,,-7140000,-0.2498,-0.35,-0.35,20457000,20457000,14699000,,14699000,8611000,,1593000,24903000,2102000,1753000.0,,1753000.0,,,260000,4115000,,29018000,,,,4382000,6611000,10993000,,304000.0,,882000.0,1186000,,,12179000,,,-68926000,-4951000,,16839000,29018000,,29018000,-7140000,1663000,,510000,1238000,-761000,,,294000.0,-117000,-3846000,-306000,,,,116000,-190000,,,-22000.0,,-22000,-44000,495000,-3599000,14699000,18298000,-4152000,0.7224
2016,33521000,11850000,21671000,0.6465,7693000,6693000,4876000,11569000,,19262000,31112000,77000,,857000,1191000,0.0355,2409000,0.0719,-1823000,586000,0.0175,,334000,0.01,0.02,0.02,20206000,20697000,14678000,,14678000,12937000,,730000,28345000,1965000,1753000.0,,1753000.0,,,260000,3978000,,32323000,,148000.0,,7137000,6095000,13380000,160000.0,,,1259000.0,1419000,,308000.0,14799000,,,-68641000,-5766000,,17524000,32323000,,32323000,334000,857000,,923000,-1159000,-4225000,,,2431000.0,1699000,2654000,-259000,,,,-1593000,-1852000,-136000.0,,-689000.0,,166000,-659000,-164000,-21000,14678000,14699000,2395000,0.7443
2017,27502000,10517000,16985000,0.6176,7418000,6697000,4180000,10877000,,18295000,28812000,95000,,920000,-1010000,-0.0367,-1310000,-0.0476,-620000,-1930000,-0.0702,,-1930000,-0.0702,-0.09,-0.09,20364000,20364000,14784000,,14784000,6132000,,797000,21713000,1374000,1753000.0,,1753000.0,,,260000,3387000,,25100000,740000.0,148000.0,,4601000,2616000,8105000,12000.0,68000.0,,,80000,,160000.0,8185000,,,-70571000,-6686000,,16915000,25100000,,25100000,-1930000,920000,,217000,1697000,7545000,,,-2468000.0,111000,1015000,-293000,,,,95000,-198000,-148000.0,,-633000.0,,76000,-705000,-6000,106000,14784000,14678000,722000,0.7948
2018,22434000,7773000,14661000,0.6535,9269000,6066000,3627000,9693000,,18962000,26735000,145000,,373000,-3518000,-0.1568,-4301000,-0.1917,410000,-3891000,-0.1734,,-3891000,-0.1734,-0.19,-0.19,20546000,20546000,10951000,,10951000,5696000,,868000,17515000,1181000,1753000.0,,1753000.0,,,487000,3421000,,20936000,890000.0,12000.0,,4786000,1850000,7538000,,,,13000.0,13000,,12000.0,7551000,,82905000.0,-74288000,-7059000,11827000.0,13385000,20936000,,20936000,-3891000,373000,,286000,-278000,152000,,,117000.0,7000,-3503000,-180000,,,,145000,-35000,-148000.0,,-117000.0,,-207000,-472000,177000,-3833000,10951000,14784000,-3683000,0.7332
2019,17228000,6281000,10947000,0.6354,9171000,5341000,3188000,8529000,,17700000,23981000,120000,145000.0,948000,-6595000,-0.3828,-6753000,-0.392,-935000,-7688000,-0.4463,,-7688000,-0.4463,-0.37,-0.37,20575000,20575000,5123000,,5123000,5979000,,1253000,12355000,2716000,1753000.0,,1753000.0,260000.0,,799000,5528000,,17883000,841000.0,715000.0,,6550000,1128000,9234000,2045000.0,281000.0,,117000.0,2443000,,2760000.0,11677000,,82915000.0,-81976000,-9000,5276000.0,6206000,17883000,,17883000,-7688000,948000,,412000,1246000,-599000,,,2045000.0,254000,-4828000,-122000,,,,-149000,-271000,-817000.0,,-10000.0,,-2000,-829000,100000,-5828000,5123000,10951000,-4950000,0.77
