,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2001,,,,,,309226,,309226,4563.0,313789,313789,,,4563,-309226,-inf,-313789,-inf,-36782,,,,-311477,-inf,-5.81,-5.81,53632,53632,996693,,996693,74796,,10904,1082393,700544,,,,,,,700544,,1782937,97152.0,,,,,97152,,,200043.0,,200043.0,,,297195,,,-537303,-6021.0,2029067,1485742,1782937,-0.0,1782937,-311477,4563,,,-101214,,,,-101214.0,4727,-403401,-95654.0,,,,-238266.0,-333920,,876078.0,,,714843.0,1590921.0,,853600,996693,143094,-499055
2002,,30410.0,-30410.0,-inf,,499161,,499161,26131.0,525293,555703,,,6581,-549122,-inf,-555703,-inf,-698930,-1254633.0,-inf,-291068.0,-963565,-inf,-6.5,-5.37,148216,179525,576814,59997.0,636811,221665,,37537,896013,1910100,,,,,,,1910100,,2806113,71502.0,59997.0,,,-59997.0,71502,,,276822.0,,276822.0,,,348324,,,-1668547,-12569.0,4138905,2457789,2806113,0.0,2806113,-963565,6581,-291068.0,,-129791,,,,,713707,-664136,-80469.0,,,10832.0,-760773.0,-830410,,1080250.0,,,,1080250.0,,-414296,576814,991110,-744605
2003,,21581.0,-21581.0,-inf,,749098,,749098,41156.0,790254,811836,,,11171,-800665,-inf,-811836,-inf,-605049,-1416884.0,-inf,-153435.0,-1263449,-inf,-4.86,-0.62,259824,2053782,718522,41898.0,760420,55198,,17930,833548,2840815,,,,,,,2840815,,3674363,122479.0,41898.0,,,-41898.0,122479,,,259337.0,,259337.0,,,381816,,,-3242979,-24346.0,6559872,3292547,3674363,0.0,3674363,-1263449,11171,-153435.0,,223529,,,,,691099,-491086,-342707.0,,,,-945239.0,-1287946,,1848195.0,,,,1848195.0,,69163,718522,649359,-833793
2004,,4952.0,-4952.0,-inf,,1350878,,1350878,27698.0,1378576,1383528,,,24201,-1359327,-inf,-1383528,-inf,-536687,-1920214.0,-inf,-211780.0,-1708434,-inf,-5.4,-5.32,316406,321212,1845976,252727.0,2098703,183697,,21478,2303878,4654420,,,,,,,4654420,,6958298,502708.0,252727.0,,,-252727.0,502708,,,325289.0,,325289.0,,,827997,,,-5391933,-49874.0,11572109,6130301,6958298,0.0,6958298,-1708434,24201,-211780.0,,245489,,,,,752266,-898258,-435957.0,,,,-2134164.0,-2570121,,4556630.0,,,,4556630.0,,1088252,1845976,757725,-1334215
2005,,,,,,3091939,,3091939,64764.0,3156703,3156703,,,63784,-3092919,-inf,-3156703,-inf,-706608,-3863311.0,-inf,-667649.0,-3195662,-inf,-8.15,-7.42,391949,430936,2315690,211955.0,2527646,289673,,45106,2862425,10339429,,,,,,20783.0,10360212,,13222637,1681863.0,211955.0,,,-206964.0,1686855,,,,19001.0,19001.0,,19001.0,1705856,,,-9730609,-112198.0,21359587,11516780,13222637,,13222637,-3195662,63784,-667649.0,,-353571,,,,,1970900,-2182198,-1125027.0,,,,-3547427.0,-4672454,,7141478.0,,,-11276.0,7130202.0,,275550,2315690,2040140,-3307225
2006,,2714.0,-2714.0,-inf,,2552139,,2552139,85721.0,2637861,2640574,,,84952,-2555622,-inf,-2640574,-inf,-845289,-3485863.0,-inf,,-3485863,-inf,-7.24,-7.24,472302,472302,9106931,189976.0,9296907,357330,,58031,9712269,5492172,,,,,,9822193.0,15314365,,25026634,1923814.0,189976.0,,,-183953.0,1929837,,,14394.0,,14394.0,,6023.0,1944231,,,-13941382,-204915.0,37228700,23082403,25026634,-0.0,25026634,-3485863,84952,,,111554,,,,,1157766,-2131591,-713755.0,,-5229099.0,42338.0,,-5900517,,14653258.0,,,-2424.0,14650834.0,,6618726,9106931,2488204,-2845346
2007,,,,,,5551879,,5551879,119281.0,5671160,5671160,,,118381,-5552779,-inf,-5671160,-inf,-726760,-6397920.0,-inf,,-6397920,-inf,-11.36,-11.36,458042,458042,11993815,2092209.0,14086024,566117,,2913188,17565329,5440792,,,,,,11798577.0,17239369,,34804698,2166936.0,2092209.0,,,1336169.0,5595313,,,,7985.0,7985.0,15971.0,15063.0,5603298,,,-20987340,-328996.0,50517736,29201400,34804698,,34804698,-6397920,118381,,,130750,,,,,2662506,-3486283,-1065845.0,,-4397787.0,,-0.0,-5463632,,11434354.0,,,-20872.0,11413482.0,,2463567,11993815,9530248,-4552128
2008,,,,,,5258585,,5258585,124581.0,5383166,5383166,,,124421,-5258745,-inf,-5383166,-inf,193918,-5189248.0,-inf,-400969.0,-4788279,-inf,-7.53,-7.53,619788,619788,1675488,1052433.0,2727921,975369,,86675,3789965,5917726,,2973832.0,2973832.0,,,17905489.0,26797047,,30587012,2707108.0,1052433.0,,,-1052433.0,2707108,,,,,,,,2707108,,,-25657080,-435633.0,53972617,27879904,30587012,-0.0,30587012,-4788279,124421,-400969.0,,237984,,,,,546106,-4280738,-1843702.0,,-8110291.0,1882707.0,,-8071286,,2173891.0,,,-72451.0,2101439.0,,-10250585,1675488,11926073,-6124440
2009,,,,,,6973076,178593.0,7151669,-74681.0,7076989,7076989,127412.0,,107027,-6969962,-inf,-7076989,-inf,428832,-6648157.0,-inf,-290354.0,-6357803,-inf,-9.13,-9.13,724660,724660,30098777,1949328.0,32048105,1422415,,46393,33516913,5863605,,2958486.0,2958486.0,18898884.0,,0.0,27720975,,61237888,,1949328.0,,,-1163169.0,786159,,,,,,,,786159,,,-31243004,-467359.0,92162092,60451729,61237888,0.0,61237888,-6357803,107027,-290354.0,1918042.0,-324402,-231768.0,,-130308.0,,0,-4947490,-2014257.0,,-842546.0,,-1783319.0,-2856803,-10475.0,36288463.0,,,,36277988.0,,28473695,30098777,1625082,-6961747
2010,,,,,,6420127,100604.0,6520732,-127549.0,6393183,6393183,416958.0,,98663,-6294520,-inf,-6393183,-inf,45287432,38894249.0,inf,13752629.0,25141620,inf,27.35,26.41,934981,954469,2231362,,2231362,1198178,,963137,4392676,109709478,,5504246.0,5504246.0,,,151241.0,115364965,,119757641,1323027.0,,,,817682.0,2140709,,,20579519.0,,20579519.0,41159038.0,,22720228,,,-7128184,-557333.0,94208518,86523002,109243230,10514412.0,119757641,25141620,98663,13752629.0,129762.0,371729,-257588.0,,646829.0,,-45824316,-6329913,-27045061.0,,,2835475.0,-1158276.0,-23593909,-21244.0,1088456.0,,,0.0,1067212.0,,-28856610,2231362,31087972,-33374975
