,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2000,,,,,1017198,,,,,,3718509,40922.0,23497.0,1907341,-1811168,-inf,-3718509,-inf,,,,,-3701084,-inf,-769.98,-769.98,4807,4807,1484208,,1484208,,,82124.0,1566332,6356,13304966.0,,13304966.0,,,1180,13312502,,14878834,67537,,,,201034,268571,,,,,,,,268571,,14587,-7704222,,22299898,14610263,14878834,,14878834,-3701084,1907341,,,-705758,,,,-81382,351209,-2148292,-3745.0,,-1016330.0,,,-1020075,-17718.0,,,,3595500.0,3577782.0,,409415,467878,58463,-2152037
2001,,,,,946419,2038130.0,,2038130.0,7672112.0,10656661.0,10656661,31690.0,12019.0,7672112,-2984549,-inf,-10656661,-inf,-5702130.0,,,,-16339120,-inf,-1959.96,-1959.96,8336,8336,164476,,164476,35993.0,,29872.0,230341,13612,,,,,,34053,47665,,278006,430216,54439.0,,,431837,916492,,,,,,,,916492,,15005,-24043342,-27746.0,23417597,-638486,278006,,278006,-16339120,7672112,,,562868,,,,-686151,6393039,-1711101,-16093.0,,,1016330.0,-35000.0,965237,,47741.0,-55279.0,,450000.0,442462.0,,-303402,164476,467878,-1727194
2002,,,,,282966,1388020.0,,1388020.0,428109.0,2099095.0,2099095,1272.0,53696.0,428109,-1670986,-inf,-2099095,-inf,45792.0,,,,-2105727,-inf,-262.49,-262.49,8945,8945,103928,,103928,,,,103928,13434,,,,,,12983,26417,,130345,579146,197075.0,,,149981,926202,56873.0,,,,56873.0,,,983075,2705.0,17496,-26149069,-30294.0,25306432,-852730,130345,,130345,-2105727,428109,,,34968,,,,-822274,540711,-1101939,-2370.0,,,,35993.0,33623,,1287768.0,,,-280000.0,1007768.0,,-60548,103928,164476,-1104309
2003,,,,,748997,1585596.0,,1585596.0,8970.0,2343563.0,2343563,9269.0,1386.0,8970,-2334593,-inf,-2343563,-inf,3603.0,,,,-2332077,-inf,-122.5,-122.5,19347,19347,4226397,,4226397,,,28376.0,4254773,20840,,,,,,7743,28583,,4283356,90243,,,,72800,163043,,,,,,,,163043,2004.0,42492,-28481146,-39264.0,32596227,4120313,4283356,,4283356,-2332077,8970,,,-573569,,,,4091730,649567,-2247109,-16376.0,,,,,-16376,,6639902.0,,,-253948.0,6385954.0,,4122469,4226397,103928,-2263485
2004,,,,,2744328,4018453.0,,4018453.0,41309.0,6804090.0,6804090,103042.0,,41309,-6762781,-inf,-6804090,-inf,,,,,-6701048,-inf,-227.5,-227.5,29456,29456,13032263,,13032263,,,233952.0,13266215,285304,,,,,,57268,342572,,13608787,532327,,,,686069,1218396,,,,,,,,1218396,,53835,-35182194,-59827.0,47578577,12390391,13608787,,13608787,-6701048,41309,,,873052,,,,12047819,611297,-5175390,-305773.0,,,,,-305773,,15653803.0,,,-1366774.0,14287029.0,,8805866,13032263,4226397,-5481163
2005,496059.0,,496059.0,1.0,8682498,4901002.0,,4901002.0,115545.0,13699045.0,13699045,496059.0,,115545,-24667101,-49.7261,-13202986,-26.6158,-11579660.0,,,,-24782646,-49.9591,-717.49,-717.49,34188,34188,14634618,7958458.0,22593076,,,266016.0,22859092,407544,,,,,,355137,762681,,23621773,593228,,,,30800083,31393311,,,,57078.0,57078.0,,,31450389,,67364,-59964840,-1722.0,52070582,-7828616,23621773,,23621773,-24782646,115545,,,254316,,,,57078,12765956,-11646829,-237785.0,,-13123220.0,5275000.0,,-8086005,,23218435.0,,,-1883246.0,21335189.0,,1602355,14634618,13032263,-11884614
2006,,,,,12001212,7236437.0,,7236437.0,176688.0,19414337.0,19414337,1164722.0,,176688,-19237649,-inf,-29836467,-inf,59168240.0,29331773.0,inf,,-29331773,-inf,-699.99,-699.99,42279,42279,25974041,25771406.0,51745447,80338.0,,511327.0,52337112,402968,,,,,,58305,461273,,52798385,480402,,,,32324561,32804963,,,,35674.0,35674.0,,,32840637,,89678,-89296613,-2090.0,109166773,19957748,52798385,,52798385,-29331773,176688,,,396729,,,,-21404,12984812,-15773544,-172112.0,,-32600411.0,15029776.0,-31838.0,-17774585,,48022366.0,,,-3134814.0,44887552.0,,11339423,25974041,14634618,-15945656
2007,500000.0,,500000.0,1.0,15934409,8678853.0,,8678853.0,197783.0,24811045.0,24811045,2169005.0,,197783,-21944257,-43.8885,-24311045,-48.6221,2169005.0,-22142040.0,-44.2841,,-22142040,-44.2841,-437.49,-437.49,51379,51379,14780739,18682417.0,33463156,72029.0,,615691.0,34150876,332444,,,,,,58305,390749,,34541625,552143,,,,2940672,3492815,,,,14270.0,14270.0,,,3507085,,90254,-99198965,2702.0,130140549,31034540,34541625,,34541625,-22142040,197783,,,848499,,,,-21404,1452568,-19643190,-127259.0,,-51104469.0,59240000.0,,8008272,,441616.0,,,,441616.0,,-11193302,14780739,25974041,-19770449
2008,500000.0,,500000.0,1.0,17922183,9719613.0,,9719613.0,168039.0,27809835.0,27809835,549964.0,,168039,-26479454,-52.9589,-27309835,-54.6197,662342.0,-26647493.0,-53.295,,-26647493,-53.295,-524.99,-524.99,51573,51573,9849904,,9849904,121736.0,,477902.0,10449542,199052,,,,,,60664,259716,,10709258,1721376,,,,2992647,4714023,,,,,,,,4714023,,90254,-125846458,,131751439,5995235,10709258,,10709258,-26647493,168039,,1610890.0,1306931,,,,5735519,-225971,-23787604,-64955.0,,-14355784.0,33243602.0,33906.0,18856769,,,,,,,,-4930835,9849904,14780739,-23852559
2009,300000.0,,300000.0,1.0,6507650,4998307.0,,4998307.0,79728.0,11585685.0,11585685,7162.0,,79728,-11245330,-37.4844,-11285685,-37.6189,-39373.0,-11325058.0,-37.7502,,-11325058,-37.7502,-169.85,-169.85,66675,66675,8667404,,8667404,14841.0,,290249.0,8972494,44210,,,,,,10513,54723,,9027217,385358,,,,1968329,2353687,,,,,,,,2353687,,205286,-142038403,-338692.0,148845339,6673530,9027217,,9027217,-11325058,79728,,585437.0,-2015637,,,,6618807,59114,-12616416,,,,,16000.0,16000,-1416504.0,,,,12834420.0,11417916.0,,-1182500,8667404,9849904,-12616416
