,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1995,21725000000,12789000000,8936000000,0.4113,,2050000000.0,5064000000.0,7114000000.0,,7114000000,19903000000,589000000.0,1076000000,1532000000,3320000000,0.1528,1822000000,0.0839,-768000000,1054000000,0.0485,406000000,306000000,0.0141,1.99,1.99,153890013,153890013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306000000,1532000000,,,-364000000,-2000000.0,-414000000,,149000000.0,342000000,1816000000,,392000000.0,,,2743000000,3135000000,,,,-110000000,1969000000,1859000000,,540000000,1471000000,931000000,1816000000,0.13
1996,26544000000,15643000000,10901000000,0.4107,,2215000000.0,6148000000.0,8363000000.0,,8363000000,24006000000,410000000.0,1518000000,2018000000,5438000000,0.2049,2538000000,0.0956,926000000,3464000000,0.1305,468000000,1434000000,0.054,9.0,9.0,153890013,153890013,1423000000.0,,1423000000.0,1785000000.0,2711000000.0,267000000.0,6186000000.0,19210000000.0,1342000000.0,,1342000000.0,,,1084000000.0,21636000000.0,,27822000000.0,589000000.0,3794000000.0,,,2296000000.0,6679000000.0,5305000000.0,,,829000000.0,6134000000.0,,,12813000000.0,,,7838000000.0,-9765000000.0,16936000000.0,15009000000.0,27822000000.0,,27822000000.0,1434000000,2018000000,,,-275000000,219000000.0,-627000000,,118000000.0,1562000000,4739000000,,147000000.0,,,2538000000,2685000000,,1157000000.0,,-102000000,-3140000000,-2085000000,,-31000000,1730000000,1761000000,4739000000,0.1268
1997,24579000000,13445000000,11134000000,0.453,,1924000000.0,5698000000.0,7622000000.0,,7622000000,21067000000,262000000.0,997000000,1855000000,5364000000,0.2182,3512000000,0.1429,-456000000,3056000000,0.1243,837000000,1675000000,0.0681,10.88,10.88,153890013,153890013,1198000000.0,,1198000000.0,2107000000.0,2680000000.0,344000000.0,6329000000.0,19612000000.0,1605000000.0,,1605000000.0,,,1448000000.0,22665000000.0,,28994000000.0,605000000.0,1681000000.0,,,2415000000.0,4701000000.0,7820000000.0,,,770000000.0,8590000000.0,,,13291000000.0,,,9563000000.0,-10242000000.0,16382000000.0,15703000000.0,28994000000.0,,28994000000.0,1675000000,1855000000,,,-347000000,-243000000.0,-302000000,,223000000.0,544000000,3727000000,,911000000.0,,,3330000000,4241000000,,,,-169000000,458000000,289000000,,-225000000,1198000000,1423000000,3727000000,0.1239
1998,33530000000,18370000000,15160000000,0.4521,,2599000000.0,7891000000.0,10490000000.0,,10490000000,28860000000,349000000.0,1102000000,2329000000,5661000000,0.1688,4670000000,0.1393,-1762000000,2908000000,0.0867,870000000,1360000000,0.0406,4.7,4.7,262449877,262449877,2211000000.0,,2211000000.0,2528000000.0,3134000000.0,302000000.0,8175000000.0,24236000000.0,2099000000.0,,2099000000.0,,,2085000000.0,28420000000.0,,36595000000.0,721000000.0,2666000000.0,,,3209000000.0,6596000000.0,7463000000.0,,,908000000.0,8371000000.0,,,14967000000.0,,,5049000000.0,-12879000000.0,29458000000.0,21628000000.0,36595000000.0,,36595000000.0,1360000000,2329000000,,,321000000,243000000.0,-321000000,,457000000.0,678000000,4688000000,-3095883000.0,375000000.0,,,3796000000,4171000000,,1138000000.0,,-461000000,-640000000,37000000,,554000000,2211000000,1657000000,4688000000,0.101
1999,38627000000,19769000000,18858000000,0.4882,,3275000000.0,9587000000.0,12862000000.0,,12862000000,32631000000,399000000.0,1002000000,2936000000,8720000000,0.2257,5996000000,0.1552,-236000000,5760000000,0.1491,1852000000,2930000000,0.0759,8.15,8.15,320480427,421407323,2598000000.0,,2598000000.0,2949000000.0,3836000000.0,337000000.0,9720000000.0,26201000000.0,1923000000.0,,1923000000.0,,,2632000000.0,30756000000.0,,40476000000.0,939000000.0,2290000000.0,,,4223000000.0,7452000000.0,6711000000.0,,,790000000.0,7501000000.0,,,14953000000.0,,,6767000000.0,-14608000000.0,33364000000.0,25523000000.0,40476000000.0,,40476000000.0,2930000000,2936000000,,,230000000,74000000.0,-641000000,,534000000.0,978000000,7074000000,,,,,3519000000,3519000000,,,,-917000000,-2502000000,-3419000000,,136000000,2598000000,2462000000,7074000000,0.1052
2000,45454000000,22713000000,22741000000,0.5003,,4138000000.0,11543000000.0,15681000000.0,,15681000000,38394000000,409000000.0,1028000000,3479000000,9356000000,0.2058,7060000000,0.1553,-1191000000,5869000000,0.1291,2314000000,2535000000,0.0558,7.05,7.05,320256000,320256000,4242000000.0,,4242000000.0,3623000000.0,4216000000.0,521000000.0,12602000000.0,27575000000.0,1841000000.0,,1841000000.0,,,3159000000.0,32575000000.0,,45177000000.0,1397000000.0,1636000000.0,,,4955000000.0,7988000000.0,6998000000.0,,3995000000.0,1015000000.0,12008000000.0,,,19996000000.0,,,6686000000.0,-16108000000.0,34603000000.0,25181000000.0,45177000000.0,,45177000000.0,2535000000,3479000000,,,2000000,148000000.0,-396000000,,862000000.0,1020000000,7036000000,-2665000000.0,,,,-3725000000,-3725000000,-856000000.0,,-232000000.0,-652000000,-137000000,-1877000000,,1434000000,4242000000,2808000000,4371000000,0.1037
2001,49540682880,24301946880,25238736000,0.5095,,,,,17116865280.0,17116865280,41418812160,,891313920,3492495360,10450200960,0.2109,8121870720,0.1639,-454752000,7667118720,0.1548,2801272320,3265119360,0.0659,2.05,2.05,1593871005,1593871005,7175986560.0,,7175986560.0,3219644160.0,4165528320.0,536607360.0,15097766400.0,26994078720.0,,,,,,5839015680.0,32833094400.0,,47930860800.0,1309685760.0,345611520.0,,,6457478400.0,8112775680.0,6693949440.0,,3728966400.0,991359360.0,11414275200.0,,,19527050880.0,,3838106880.0,12141878400.0,-16180076160.0,28603900800.0,28403809920.0,47930860800.0,,47930860800.0,3265119360,3492495360,,,773078400,,-18190080,,,1582536960,9113230080,-2728512000.0,-154615680.0,,,-1546156800,-4429284480,,,-63665280.0,-591177600,-1009549440,-1664392320,,3019553280,7175986560,4156433280,6384718080,0.1093
2002,52945452560,26368830180,26576622380,0.502,,4659000000.0,12511000000.0,17170000000.0,-6364280.0,17163635720,43532465900,,903896070,4633766060,11999999550,0.2266,9412986660,0.1778,-1174025930,8238960730,0.1556,3625973890,2836363530,0.0536,73.88,73.88,38393555,38393555,14555843610.0,,14555843610.0,3137662220.0,4872727090.0,935064900.0,23501297820.0,29755843040.0,,592207770.0,592207770.0,,,6161038730.0,36509089540.0,,60010387360.0,1797402530.0,3999999850.0,773000000.0,,5994804970.0,11792207350.0,9807791840.0,,3989610240.0,1599999940.0,15397402020.0,,,27189609370.0,,4083116730.0,15272726700.0,-6285714050.0,9953246380.0,23023375760.0,50212985130.0,9797402230.0,60010387360.0,2836363530,4633766060,,,-62337660,418000000.0,-685714260,,,1776623310,9184415240,-3085714170.0,,,,-2742857040,-5828571210,,,,-1142857100,4727272550,3584415450,,6940259480,14555843610,7615584130,6098701070,0.0964
2003,75891000000,39371000000,36520000000,0.4812,,5740000000.0,18696000000.0,24436000000.0,,24436000000,63807000000,695000000.0,2540000000,5108000000,14119000000,0.186,12084000000,0.1592,-4049000000,8035000000,0.1059,3378000000,3093000000,0.0408,8.68,8.68,317838000,317838000,7733000000.0,,7733000000.0,4926000000.0,6872000000.0,629000000.0,20160000000.0,43792000000.0,191000000.0,34693000000.0,34884000000.0,939000000.0,,4559000000.0,84174000000.0,,104334000000.0,9880000000.0,5016000000.0,1416000000.0,,1820000000.0,16716000000.0,33345000000.0,,3841000000.0,4334000000.0,41520000000.0,,,58236000000.0,,,15450000000.0,-6446000000.0,,28400000000.0,86636000000.0,17698000000.0,104334000000.0,3093000000,5108000000,474000000.0,,-2171000000,361000000.0,-911000000,,-1108000000.0,2354000000,8858000000,-6789000000.0,-29648000000.0,,,-2830000000,-36501000000,,,,-1070000000,21298000000,20228000000,,-7415000000,7733000000,15148000000,2069000000,0.089
2004,93956000000,49969000000,43987000000,0.4682,,6621000000.0,23628000000.0,30249000000.0,,30249000000,80218000000,541000000.0,3764000000,6252000000,18242000000,0.1942,13738000000,0.1462,-2094000000,11644000000,0.1239,2395000000,5831000000,0.0621,16.33,16.33,317838000,317838000,6822000000.0,,6822000000.0,5487000000.0,7853000000.0,717000000.0,20879000000.0,46422000000.0,,46845000000.0,46845000000.0,759000000.0,1353000000.0,4419000000.0,99798000000.0,,120677000000.0,11014000000.0,9526000000.0,2561000000.0,,2955000000.0,23495000000.0,36285000000.0,,4157000000.0,4695000000.0,45137000000.0,,,68632000000.0,,,18995000000.0,-6652000000.0,,35324000000.0,103956000000.0,16721000000.0,120677000000.0,5831000000,6252000000,-1004000000.0,,298000000,-108000000.0,-1243000000,,852000000.0,3905000000,15282000000,-6902000000.0,-14751000000.0,,,-3342000000,-21478000000,-17463000000.0,,,-843000000,23096000000,4790000000,,-1406000000,6822000000,8228000000,8380000000,0.0898
