,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2005,6120827,2439385,3681442,0.6015,,,,,2843656.0,2843656,5283041,295892,,557377,868752,0.1419,837786,0.1369,-526412,311374,0.0509,,311374,0.0509,0.0,0.0,180639000,180639000,6662722,63651.0,6726373,,1620523,946165,9293061,27068921,,419753.0,419753.0,,6662722.0,-6662722.0,27488674,,36781734,3524895,,,,,3524895,,,,371585.0,371585.0,,,3896480,,1837280,-12740542,-579741.0,44368257,32885255,36781734,,36781734,311374,557377,,333738.0,349221,,-1620523,,,113540,1665250,-10743274.0,,,,295892,-10447382,,2511638.0,,,,2511638,-51609,-6322103,6726373,13048476,-9078023
2006,42801903,8516795,34285108,0.801,,,,,6930449.0,6930449,15447244,612550,,889375,30435077,0.7111,27354659,0.6391,2191043,29545702,0.6903,74605.0,29471096,0.6885,0.16,0.15,183932000,190752000,34080925,,34080925,,1103375,1064109,36248408,32086212,,842256.0,842256.0,,34080925.0,-34080925.0,32928468,,69176876,602733,,2035942.0,,3732233.0,4334966,,,,384807.0,384807.0,,,4719773,,1841575,16432821,-1503888.0,47686594,64457102,69176876,,69176876,29471096,889375,,1710034.0,1211356,,516348,,,-1401796,31880065,-5756396.0,,,62826.0,612550,-5081020,,129578.0,,,,129578,490825,27419448,34080925,6661477,26123670
2007,37989699,7767791,30221908,0.7955,,,,,11090535.0,11090535,18858326,5607506,,1351182,28113823,0.74,19131373,0.5036,7631268,26762641,0.7045,,26762641,0.7045,0.12,0.12,221442000,223595000,199948851,,199948851,,4639795,4153931,208742577,44380209,,750880.0,750880.0,,199948851.0,-199948851.0,45131088,,253873665,2995488,666556.0,604318.0,,2051869.0,5713914,,,,,,,,5713914,,2614025,37106311,-2937265.0,211376679,248159751,253873665,,253873665,26762641,1351182,,2915180.0,-5916692,,-3535560,,,-6619387,18492925,-11036327.0,,,,5607506,-5428821,,157210941.0,,-5826345.0,-6023.0,151378572,758911,165201587,199282294,34080708,7456598
2008,32061443,18437481,13623963,0.4249,,,,,9791813.0,9791813,28229294,4670615,90408.0,2843490,9892429,0.3085,3832150,0.1195,3126381,6958530,0.217,637233.0,6321297,0.1972,0.03,0.03,220587000,223677000,67192398,,67192398,,3226997,5564491,75983886,56884382,,1312380.0,1312380.0,4502922.0,67192398.0,-67192398.0,62699684,,138683569,7649717,,,,457875.0,8107592,,,,97699.0,97699.0,,,8205291,,1815459,35345310,,93317509,130478278,138683569,,138683569,6321297,2843490,,1399872.0,3467600,,1411538,,,-1410079,12622179,-11461452.0,-4542293.0,,,4670615,-11333130,,,-121485558.0,-8008434.0,0.0,-129493993,-3886103,-132091047,67192398,199283445,1160727
2009,25367544,11908469,13459076,0.5306,,,,,9897045.0,9897045,21805513,252236,,1532821,6157155,0.2427,3562031,0.1404,3683298,7245329,0.2856,1012179.0,3612155,0.1424,0.02,0.02,181561000,183468000,67630076,,67630076,,2779451,5279179,75688706,63214322,,1421255.0,1421255.0,3985659.0,67630076.0,-67630076.0,68621236,,144309942,4210408,,,,2027593.0,6238000,,,,743774.0,743774.0,,,6981774,,1817396,40440286,,92454342,134712024,141693798,2616144.0,144309942,3612155,1532821,,494771.0,-2150477,,446264,,,1941897,5431167,-7347194.0,,,,252236,-7094957,,42039.0,-6468.0,,,35572,2064781,436563,67630076,67193513,-1916027
2010,41049523,16779607,24269916,0.5912,,,,,11165007.0,11165007,27944614,350717,,2151272,7271111,0.1771,13104909,0.3192,-1869446,11235463,0.2737,2375167.0,2744672,0.0669,0.02,0.01,181579000,184227000,66449874,,66449874,,3136097,3422620,73008591,77744834,,1481152.0,1481152.0,3876673.0,66449874.0,-66449874.0,83102659,,156111250,6137544,,1011442.0,,2985790.0,9123334,,,,768759.0,768759.0,,,9892093,,1803686,47630160,,90567917,140001763,149893855,6217395.0,156111250,2744672,2151272,,2323499.0,2342287,,-355414,,,7499703,17061433,-14493685.0,,,,-1888234,-16381919,,97073.0,-1146092.0,,,-1049019,-809467,-1178972,66449874,67628846,2567748
2011,79061729,31918106,47143624,0.5963,,,,,12899030.0,12899030,44817136,615424,,5899364,33969518,0.4297,34244594,0.4331,5708209,39952803,0.5053,12255633.0,15814522,0.2,0.09,0.09,176500000,180482000,91088909,,91088909,,4607907,2505209,98202025,85290562,,1572749.0,1572749.0,3759368.0,91088909.0,-91088909.0,90622679,,188824704,5541921,,11630884.0,,16945906.0,22487827,,,,806578.0,806578.0,,,23294405,,1754579,63130650,-16911716.0,105033849,153007361,176301766,12522938.0,188824704,15814522,5899364,,517515.0,48177,,-1471733,,,19430912,41710490,,,,,-9083715,-9083715,,40407.0,-4976228.0,,-4256680.0,-9192502,1205982,24640256,91088909,66448654,41710490
2012,76860000,34795000,42065000,0.5473,,,,,10891000.0,10891000,45686000,495000,3411000.0,6762000,32540000,0.4234,31174000,0.4056,-3935000,27239000,0.3544,7532000.0,14835000,0.193,0.08,0.08,175456077,177477974,16764000,,16764000,,6231000,4168000,27163000,179177000,,,1707000.0,3596000.0,,-1707000.0,182773000,,209936000,5672000,47112000.0,3840000.0,,10758000.0,63542000,,,,2535000.0,2535000.0,,,66077000,,1755000,77966000,-23931000.0,83165000,138955000,205032000,4904000.0,209936000,14835000,6762000,,25000.0,-5765000,,-1623000,,,4952000,20809000,-8455000.0,-117459000.0,,,495000,-125419000,,,-24000.0,,31140000.0,31116000,-831000,-74325000,16764000,91089000,12354000
2013,71071000,40078000,30993000,0.4361,,,,,10700000.0,10700000,50778000,145000,3651000.0,7184000,24063000,0.3386,20293000,0.2855,-5466000,14827000,0.2086,5071000.0,8157000,0.1148,0.05,0.05,176015707,176015707,26278000,,26278000,,7981000,4214000,38473000,193444000,,,1852000.0,,,,195296000,,233769000,9550000,49692000.0,2878000.0,,7543000.0,66785000,,,1646000.0,14603000.0,16249000.0,,12499000.0,83034000,,1791000,84614000,-31661000.0,92987000,147731000,230765000,3004000.0,233769000,8157000,7184000,,,358000,,-1750000,,,6606000,22305000,-7492000.0,,,,145000,-7347000,-13415000.0,1150000.0,-119000.0,,8067000.0,-4317000,-1127000,9514000,26278000,16764000,14813000
2014,45564000,25345000,20219000,0.4437,,,,,13487000.0,13487000,38832000,223000,4165000.0,6211000,11397000,0.2501,6732000,0.1477,-5711000,1021000,0.0224,831000.0,190000,0.0042,0.0,0.0,175066140,175066140,23371000,,23371000,,17477000,3540000,44388000,208339000,,,1914000.0,,,,210253000,,254641000,16040000,64897000.0,,,10523000.0,91460000,,,1953000.0,13302000.0,15255000.0,,11881000.0,106715000,,1790000,84794000,-36853000.0,98195000,147926000,254641000,,254641000,190000,6211000,,316000.0,-610000,,-9496000,,,4376000,10483000,-23427000.0,,,,223000,-23204000,-6655000.0,,-30000.0,,16446000.0,9761000,53000,-2907000,23371000,26278000,-12944000
