,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2009,13378210145,,13378210145,1.0,,2960953912,,2960953912,4724641766,7685595678,7685595678,851260024,,1615539609,6345015507,0.4743,5692614467,0.4255,1231750137,6924364604,0.5176,325929942,4403545956,0.3292,12.15,12.15,357301963,357301963,14118077408,71123752500.0,85241829908,,,68799366912,154041196820,15417542947,,,,-70536752500.0,2751953959,71247791000,18880535406,,172921732226,1151317409,24711593653.0,656859063,,1926076971,27788988033,,,,,,,,27788988033,,56009500000,44915803097,,75435934,101000739031,128789727064,44132005162,172921732226,4403545956,,,,,,,,,-4403545956,,-10360243308,,,,826304626,-9533938682,,10000000000.0,,,,10000000000.0,,3924966651,13676019935,9751053284,-6901337975,
2010,18843272131,,18843272131,1.0,,6224481682,,6224481682,7197892877,13422374559,13422374559,4473213666,,3580860601,12879592607,0.6835,5420897572,0.2877,5304886360,10725783932,0.5692,-498490380,9797222386,0.5199,27.43,27.43,357301963,357301963,8787716026,140032500000.0,148820216026,,,27394910187,176215126213,7591059542,,,,,3534277646,448767757,11574104945,,187789231158,13419664712,,1384974027,,18012047940,31431712652,,,,1.0,1.0,,,31431712653,,56009500000,54713025482,,75435934,110797961416,142229674069,45559557089,187789231158,9797222386,,,,,,,,,-9797222386,,-1774193935,,,,4454219119,2680025184,,,,,,,,-5359748151,8316271784,13676019935,-9813967270,
2011,26940846146,,26940846146,1.0,,6585970633,,6585970633,6981282696,13567253329,13567253329,4622891538,,3284702699,20512575484,0.7614,13373592817,0.4964,5942276601,19315869418,0.717,83900509,17143972276,0.6364,4.7,4.7,3751670616,3751670616,168147985773,155010482315.0,323158468088,,,136835388981,459993857069,11315517913,,,,-154423482315.0,3802398496,155489967495,16184401589,,476178258658,2186945370,9048637175.0,521000022,,4353188694,15588771239,,,,1.0,1.0,,,15588771240,,336057000000,71856997759,,5027935934,412941933693,428530704933,47647553725,476178258658,17143972276,,,,,,,,,-17143972276,,-7009161070,,,,1459147022,-5550014048,,,,,,,,-667224559,7649047225,8316271784,-2126371580,
2012,10884696285,5402690862.0,5482005423,0.5036,,1736976282,50397000.0,1787373282,6236431329,8023804611,13426495473,7179793590,770899258.0,4135079929,8646357483,0.7944,-2541799188,-0.2335,6498356057,3956556869,0.3635,-306772573,4047150869,0.3718,0.39,0.39,7503341232,7503341232,14807224669,25587000000.0,40394224669,,,245923938295,286318162964,7935275867,,,,168570130880.0,4317522407,25739414100,206562343254,,492880506216,22949428098,,779281852,,853502425,23802930523,,,,4224758833.0,4224758833.0,,,28027689356,,336057000000,75904148628,,5027935934,416989084562,445016773918,47863732298,492880506216,4047150869,,,,,,,,,-4047150869,,-809104549,,-515962936.0,,7324793591,5999726106,,,,,,,,7158177444,14807224669,7649047225,349346789,
2013,19262136312,8707910769.0,10554225543,0.5479,,3301888458,82862500.0,3384750958,503376019,3888126977,12596037746,6499412807,843908035.0,3551786937,16267467940,0.8445,6666098566,0.3461,5834868447,12500967013,0.649,-341855049,12213628017,0.6341,1.63,1.63,7503341232,7503341232,22420155176,343744227215.0,366164382391,,,-275999816629,90164565762,69446947118,,,,587000000.0,5008843616,344876261355,419919052089,,510083617850,6324101255,9795630366.0,1300073939,,3644725505,19764457126,7721500000.0,,,4902021802.0,12623521802.0,,,32387978928,,336057000000,88117776645,,5027935934,429202712579,461590691507,48492926343,510083617850,12213628017,,,,,,,,,-12213628017,,-65063458188,,,160000000000.0,142144412807,237080954619,,,,,9795630366.0,9795630366.0,,7612930507,22420155176,14807224669,-304327112666,
2014,61481733954,14993599848.0,46488134106,0.7561,,5767374107,129729035.0,5897103142,4569649692,10466752834,25460352682,729111631,2757434013.0,3670295404,36262294799,0.5898,36021381272,0.5859,-2549981341,33471399931,0.5444,69516602,29765048780,0.4841,3.97,3.97,7503341232,7503341232,29125500353,368025507156.0,397151007509,,,-260656533415,136494474094,71194969714,,,,587000000.0,5562318632,369714382053,447058670399,,583553144493,5100156973,56614267819.0,1161990141,,4318482761,66032907553,,,,6422714689.0,6422714689.0,,,72455622242,,336057000000,117882825425,,5027935934,458967761359,531423383601,52129760892,583553144493,29765048780,,,,,,,,,-29765048780,,-5418318000,,,,729111631,-4689206369,,,,,46818637453.0,46818637453.0,,6705345177,29125500353,22420155176,-40842403907,
2015,80006101764,18201114733.0,61804987031,0.7725,,10745342385,150370772.0,10895713157,12727646833,23623359990,41824474723,978116551,9501037823.0,3411151819,39956251949,0.4994,38181627041,0.4772,-9275399687,28906227354,0.3613,1470645166,25573417141,0.3196,3.41,3.41,7503341232,7503341232,36099360768,380559212587.0,416658573355,,,-218339255080,198319318275,68336298523,,,,587000000.0,6140803497,382001879927,457065981947,,655385300221,41389141702,59414305748.0,3577787679,,7681484409,108484931859,,,,5077643279.0,5077643279.0,,,113562575138,,336057000000,143354958111,,8348324265,487760282376,601322857514,54062442707,655385300221,25573417141,,,,,,,,,-25573417141,,-552480628,,,,978116551,425635923,,,,,-6700999894.0,-6700999894.0,,6973860415,36099360768,29125500353,12696743758,
2016,119032858360,29605054393.0,89427803967,0.7513,,17695596184,3886678178.0,21582274362,-15760350563,5821923799,35426978192,6828982567,15019104595.0,2807047614,88494573881,0.7434,83605880168,0.7024,-9967179191,73638700977,0.6186,3279233542,67389188130,0.5661,5.73,5.73,11761995000,11761995000,141864980760,687224553337.0,829089534097,,,155042808266,984132342363,172150387115,,,,20587000000.0,6827128966,688647592677,888212108758,,1872344451121,99342938122,192125999835.0,5593894538,,18135455806,309604393763,22136469000.0,,,7855131991.0,29991600991.0,,,339595994754,,1218206625000,210744146241,,46768429535,1475719200776,1815315195530,57029255591,1872344451121,67389188130,,,,,,,,,-67389188130,,-106621136207,,-20000000000.0,,6807483443,-119813652764,,920550000000.0,,,117692589492.0,1038242589492.0,,106315619993,142414980760,36099360767,-918734452942,
2017,165272998180,61275472955.0,103997525225,0.6292,,24091028054,185290600.0,24276318654,-64225503492,-39949184838,21326288117,11825944452,28445312254.0,3760881519,157824118801,0.9549,143946710063,0.871,-13406996990,130539713073,0.7898,5694508383,119923416645,0.7256,10.14,10.14,11763640494,11764280219,141048952929,22850200000.0,163899152929,,,1028013669408,1191912822337,171700864119,,1029468624.0,1029468624.0,996191734111.0,7801290125,24716997347,1201440354326,,2393353176663,504747443962,200820593380.0,6392566742,,15262437701,720830475043,,,,15170725024.0,15170725024.0,,,736001200067,,1218570776500,330667562886,,46178723790,1595417063176,2331418263243,61934913420,2393353176663,119923416645,,,,,,,,,-119923416645,,-3311358523,,-127688844938.0,,252787149939,121786946478,,400566650.0,,,8694593545.0,9095160195.0,,-816027831,141598952929,142414980760,-135009493027,0.00738
2018,470874492393,208371695384.0,262502797009,0.5575,,144391182125,,144391182125,3811678313,148202860438,356574555822,13881857743,47061779396.0,3811678313,126679624748,0.269,114299936571,0.2427,-35607865750,78692070821,0.1671,8292348150,67513818889,0.1434,5.74,5.74,11761989353,11761989353,143099562532,63164080000.0,206263642532,,,1375104121450,1581367763982,184001251992,,652263824.0,652263824.0,1057829980539.0,9399249956,66448277204,1318331023515,,2899698787496,530852065970,448563569649.0,14446504271,,28998010819,1008413646438,,,,161778487301.0,161778487301.0,,,1170192133739,,1218603769700,398181381775,,47869629641,1664654781116,2834846914855,64851872641,2899698787496,67513818889,,,,,,,,,-67513818889,,-16112066186,,-119659814483.0,,11191433724,-124580446945,,36292520.0,,,247742976269.0,247779268789.0,,1500609603,143099562532,141598952929,-137810278427,0.00691085
