,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2011,517831000,242350000,275481000,0.532,,21224000,176998000,198222000,,198222000,440572000,166000,41543000,14051000,79608000,0.1537,77259000,0.1492,-48615000,28644000,0.0553,9323000,14691000,0.0284,0.03,0.03,500000000,500000000,43134000,,43134000,,33422000,28427000,104983000,72417000,906445000,1389000,907834000,,,1215000,981466000,,1086449000,34786000,18242000.0,3974000.0,,35594000,88622000,454564000,19865000.0,,2221000,476650000,,,565272000,,200000,11041000,-13240000,519336000,517337000,1082609000,3840000.0,1086449000,14691000,14051000,,,1740000,,-5621000,,,50663000,81145000,-16666000,,-331000.0,,-11862000,-28859000,-2625000.0,,,,-39768000,-42393000,,9893000,43134000,33241000,64479000,1.6031
2012,544325000,252017000,292308000,0.537,,26232000,192813000,219045000,,219045000,471062000,310000,41738000,15647000,76135000,0.1399,73263000,0.1346,-47616000,25647000,0.0471,-3511000,22261000,0.0409,0.04,0.04,500000000,500000000,66728000,,66728000,,39174000,33213000,139115000,81831000,906445000,1510000,907955000,,,2341000,992127000,,1131242000,42012000,18038000.0,,,40942000,100992000,455104000,24204000.0,,1845000,481153000,,,582145000,,200000,33302000,-27677000,532817000,538642000,1120787000,10455000.0,1131242000,22261000,15647000,,,12138000,,-5752000,,,43170000,93216000,-23760000,,-1126000.0,,542000,-24344000,-16150000.0,,,,-29128000,-45278000,,23594000,66728000,43134000,69456000,1.601
2013,598337000,274362000,323975000,0.5415,,29815000,215177000,244992000,,244992000,519354000,388000,33564000,18207000,78417000,0.1311,78983000,0.132,-52337000,26646000,0.0445,5893000,20753000,0.0347,0.04,0.04,500000000,500000000,28834000,,28834000,,42056000,35811000,106701000,84622000,952032000,2972000,955004000,,,3727000,1043353000,,1150054000,52199000,3708000.0,4315000.0,,56123000,112030000,435726000,28168000.0,,1914000,465808000,,,577838000,,200000,56517000,-45289000,560788000,572216000,1150054000,,1150054000,20753000,18207000,,,17913000,,-1678000,,,56932000,113805000,-20446000,,-1201000.0,,-46849000,-68496000,-173987000.0,9096000.0,,,81688000,-83203000,,-37894000,28834000,66728000,93359000,1.5201
2014,665395000,307271000,358124000,0.5382,,34817000,233891000,268708000,,268708000,575979000,368000,32261000,19990000,74756000,0.1123,89416000,0.1344,-66911000,22505000,0.0338,8957000,13548000,0.0204,0.08,0.08,175053425,175124785,90823000,,90823000,,46116000,42204000,179143000,93628000,952032000,3206000,955238000,,,6619000,1055485000,,1234628000,79005000,,3399000.0,,72116000,151121000,319855000,31068000.0,,1835000,352758000,,,503879000,,5000000,-95634000,-43568000,864951000,730749000,1234628000,,1234628000,13548000,19990000,,,34928000,,-4060000,,,56179000,124645000,-26278000,,-1753000.0,,-1632000,-29663000,-585260000.0,464470000.0,-306005000.0,,391043000,-35752000,,59230000,90823000,31593000,98367000,1.6662
2015,729086000,333776000,395310000,0.5422,,40695000,257853000,298548000,,298548000,632324000,572000,10369000,22838000,120172000,0.1648,96762000,0.1327,-9797000,86965000,0.1193,14794000,72171000,0.099,0.14,0.14,500000000,501109716,132966000,1697000.0,134663000,,48474000,51627000,234764000,102890000,952032000,3480000,955512000,6436000.0,,1697000,1066535000,,1301299000,77737000,5000000.0,5066000.0,,68014000,150751000,315674000,,4810000.0,33189000,353673000,,,504424000,,5000000,1049729000,-62422000,-195432000,796875000,1301299000,,1301299000,72171000,22838000,,1657000.0,-21103000,,-2358000,,,16012000,91575000,-30361000,,-2176000.0,,1238000,-31299000,,,,-8942000.0,-9191000,-18133000,,42143000,132966000,90823000,61214000,1.4816
2016,793126000,360702000,432424000,0.5452,,50868000,279293000,330161000,,330161000,690863000,668000,5628000,25106000,122876000,0.1549,102263000,0.1289,-10121000,92142000,0.1162,19359000,72783000,0.0918,0.15,0.14,500000000,502048984,39998000,1947000.0,41945000,,52476000,59028000,153449000,114746000,965925000,7624000,973549000,7196000.0,,2965000,1098456000,,1251905000,79779000,63000.0,9695000.0,,82052000,161894000,201107000,33165000.0,4885000.0,7370000,246527000,,79000.0,408421000,,5000000,1097623000,-84180000,-174959000,843484000,1251905000,,1251905000,72783000,25106000,,3005000.0,-3638000,,-3627000,,,13822000,111078000,-36804000,,-1010000.0,,-6292000,-44106000,-326808000.0,,,-27894000.0,194762000,-159940000,,-92968000,39998000,132966000,74274000,1.4358
2017,834169000,382287000,451882000,0.5417,,54950000,296012000,350962000,,350962000,733249000,760000,5300000,29621000,130305000,0.1562,100920000,0.121,-5536000,95384000,0.1143,20020000,75364000,0.0903,0.15,0.15,500000000,504032406,56345000,1863000.0,58208000,,56420000,69567000,184195000,128835000,979845000,10421000,990266000,-1354000.0,,18344000,1136091000,,1320286000,98680000,119000.0,10609000.0,,79698000,178497000,209435000,35028000.0,5404000.0,9278000,259145000,,258000.0,437642000,,5000000,1135574000,-106027000,-151903000,882644000,1320286000,,1320286000,75364000,29621000,,2437000.0,-2310000,,-4979000,,,5775000,110887000,-40896000,,-3420000.0,,-13349000,-57665000,,,,-39850000.0,2975000,-36875000,,16347000,56345000,39998000,69991000,1.2545
2018,898924000,434316000,464608000,0.5168,,66323000,309482000,375805000,,375805000,810121000,685000,4963000,34483000,119042000,0.1324,88803000,0.0988,-9207000,79596000,0.0885,16782000,62814000,0.0699,0.13,0.13,500000000,503119537,59824000,1160000.0,60984000,,60529000,74848000,196361000,129904000,979845000,13084000,992929000,-645000.0,,20827000,1143015000,,1339376000,106709000,59000.0,8881000.0,,80196000,186964000,194537000,36200000.0,4448000.0,10875000,246060000,,77000.0,433024000,,5000000,1160967000,-133196000,-126419000,906352000,1339376000,,1339376000,62814000,34483000,,3936000.0,2858000,,-4109000,,,3634000,107725000,-41613000,,-2146000.0,,627000,-43132000,-15000000.0,,-4016000.0,-37341000.0,-4757000,-61114000,,3479000,59824000,56345000,66112000,1.4015
2019,961039000,514504000,446535000,0.4646,,79282000,314404000,393686000,,393686000,908190000,577000,4113000,36816000,90532000,0.0942,52849000,0.055,-3246000,49603000,0.0516,19111000,30492000,0.0317,0.06,0.06,500000000,505138106,60534000,,60534000,,68209000,70496000,199239000,123684000,981322000,19404000,1000726000,,,18653000,1143063000,,1342302000,108827000,120000.0,10238000.0,,109810000,218757000,179012000,33579000.0,4028000.0,3950000,220569000,,354000.0,439326000,,5000000,1155880000,-161085000,-96819000,902976000,1342302000,,1342302000,30492000,36816000,,3454000.0,33119000,,-7326000,,,4053000,107934000,-37456000,,,,-3207000,-40663000,-201370000.0,,-1841000.0,-37192000.0,173842000,-66561000,,710000,60534000,59824000,70478000,1.3031
2020,1058800000,547500000,511300000,0.4829,,92800000,313800000,406600000,,406600000,954100000,600000,18400000,109400000,213700000,0.2018,104700000,0.0989,-18800000,85900000,0.0811,18500000,67400000,0.0637,0.14,0.13,500000000,509600000,79100000,,79100000,,62800000,57400000,199300000,542300000,981200000,25200000,1006400000,,,20900000,1569600000,,1768900000,110800000,83800000.0,500000.0,,92300000,286900000,543600000,,400000.0,7000000,551000000,,464100000.0,837900000,,5000000,1187600000,-261800000,200000,931000000,1768900000,,1768900000,67400000,109400000,,4200000.0,26100000,,5700000,,,8100000,215200000,-39600000,,-1000000.0,,-9700000,-50300000,-77000000.0,,-2800000.0,-37100000.0,-29400000,-146300000,,18600000,79100000,60500000,175600000,1.2418
