,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1997,2970000000,788000000,2182000000,0.7347,,,,,1774000000,1774000000,2562000000,,,188000000,454000000,0.1529,408000000,0.1374,-13000000,395000000,0.133,-63000000,329000000,0.1108,0.06,0.05,5948067260,6070941260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329000000,,,,164000000.0,,60000000.0,,,-73000000,420000000,-183000000,,,,700000000.0,517000000,,,,60000000,141000000,201000000,,-309000000,467000000,776000000,237000000,0.684
1998,3185000000,868000000,2317000000,0.7275,,,,,1875000000,1875000000,2743000000,,,185000000,466000000,0.1463,442000000,0.1388,-7000000,435000000,0.1366,-76000000,357000000,0.1121,0.54,0.54,657200000,657200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357000000,,,,219000000.0,,114000000.0,,,-167000000,409000000,-239000000,,,,661000000.0,422000000,,,,61000000,233000000,294000000,,-319000000,148000000,467000000,170000000,0.7278
1999,3518000000,872000000,2646000000,0.7521,,,,,2135000000,2135000000,3007000000,,,204000000,546000000,0.1552,511000000,0.1453,36000000,547000000,0.1555,-99000000,441000000,0.1254,0.71,0.71,624265000,624265000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441000000,204000000.0,,,199000000.0,,38000000.0,,,-243000000,601000000,-187000000,-65000000.0,,,360000000.0,108000000,,,,61000000,11000000,72000000,,564000000,712000000,148000000,414000000,0.6287
2000,4131000000,1062000000,3069000000,0.7429,,,,,2355000000,2355000000,3417000000,,,235000000,746000000,0.1806,714000000,0.1728,84000000,798000000,0.1932,-140000000,651000000,0.1576,1.04,1.04,624265000,624265000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651000000,235000000.0,,,256000000.0,,205000000.0,,,-542000000,600000000,-231000000,-114000000.0,,,1045000000.0,711000000,,,,71000000,-69000000,2000000,,-140000000,572000000,712000000,369000000,0.6209
2001,4048000000,852000000,3196000000,0.7895,,1251000000.0,,1251000000.0,1301000000,2552000000,3404000000,,,201000000,819000000,0.2023,644000000,0.1591,-20000000,624000000,0.1542,114000000,504000000,0.1245,0.08,0.08,5958922200,5958922200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504000000,,,,,,,,,119000000,623000000,-28000000,8000000.0,-3000000.0,38000000.0,270000000.0,285000000,,,,172000000,146000000,318000000,,20000000,276000000,256000000,595000000,0.6025
2002,3933000000,760000000,3173000000,0.8068,,1269000000.0,,1269000000.0,1272000000,2541000000,3301000000,,,210000000,814000000,0.207,632000000,0.1607,-22000000,610000000,0.1551,110000000,494000000,0.1256,0.08,0.08,5837126480,5837126480,463000000.0,396000000.0,859000000.0,988000000.0,1442000000.0,3000000.0,3292000000.0,1072000000.0,,,284000000.0,10000000.0,109000000.0,16000000.0,1491000000.0,,4783000000.0,,199000000.0,,,632000000.0,831000000.0,12000000.0,,314000000.0,70000000.0,396000000.0,,,1227000000.0,,137000000.0,3580000000.0,193000000.0,-369000000.0,3541000000.0,4768000000.0,15000000.0,4783000000.0,494000000,,,,,,,,,72000000,566000000,-277000000,-6000000.0,-2000000.0,97000000.0,-29000000.0,-169000000,-54000000.0,,,-58000000,-115000000,-227000000,-11000000.0,159000000,435000000,276000000,289000000,0.7238
2003,3845000000,739000000,3106000000,0.8078,,1262000000.0,,1262000000.0,1250000000,2512000000,3251000000,,,212000000,800000000,0.2081,594000000,0.1545,-1000000,593000000,0.1542,96000000,492000000,0.128,0.08,0.08,5840940480,5882940480,1294000000.0,321000000.0,1615000000.0,996000000.0,1481000000.0,1000000.0,4093000000.0,1085000000.0,,,315000000.0,10000000.0,96000000.0,16000000.0,1522000000.0,,5615000000.0,,204000000.0,,,627000000.0,831000000.0,394000000.0,,317000000.0,57000000.0,768000000.0,,,1599000000.0,,137000000.0,4060000000.0,178000000.0,-369000000.0,4006000000.0,5605000000.0,10000000.0,5615000000.0,492000000,212000000.0,,,-94000000.0,,-47000000.0,,-12000000.0,17000000,627000000,-229000000,-37000000.0,,120000000.0,5000000.0,-116000000,,1000000.0,,-64000000,409000000,346000000,-3000000.0,854000000,1289000000,435000000,398000000,0.8063
2004,3981000000,745000000,3236000000,0.8129,,,,,2585000000,2585000000,3330000000,,,212000000,831000000,0.2087,651000000,0.1635,-26000000,625000000,0.157,107000000,512000000,0.1286,0.09,0.09,5796870600,5964870600,1375000000.0,426000000.0,1801000000.0,,1615000000.0,984000000.0,4400000000.0,1161000000.0,,,256000000.0,-379000000.0,120000000.0,453000000.0,1611000000.0,,6011000000.0,,224000000.0,,,708000000.0,932000000.0,395000000.0,,344000000.0,64000000.0,803000000.0,,,1735000000.0,,137000000.0,4549000000.0,,-425000000.0,4261000000.0,5996000000.0,15000000.0,6011000000.0,512000000,212000000.0,,,-65000000.0,,-152000000.0,,,24000000,683000000,-307000000,,-101000000.0,2000000.0,,-391000000,,,,-85000000,-124000000,-209000000,1000000.0,84000000,1373000000,1289000000,376000000,0.8777
2005,4292000000,895000000,3397000000,0.7915,,,,,2662000000,2662000000,3557000000,71000000.0,22000000.0,187000000,986000000,0.2297,735000000,0.1712,49000000,784000000,0.1827,163000000,614000000,0.1431,0.11,0.1,5718945600,5891773200,1871000000.0,307000000.0,2178000000.0,,1724000000.0,1055000000.0,4957000000.0,1153000000.0,,,263000000.0,-251000000.0,136000000.0,330000000.0,1631000000.0,,6588000000.0,240000000.0,329000000.0,140000000.0,,595000000.0,1164000000.0,396000000.0,,344000000.0,81000000.0,821000000.0,,,1985000000.0,,135000000.0,4838000000.0,,-393000000.0,4580000000.0,6565000000.0,23000000.0,6588000000.0,614000000,187000000.0,,7000000.0,-91000000.0,,-86000000.0,,,73000000,790000000,-206000000,,-15000000.0,143000000.0,-3000000.0,-62000000,-1000000.0,,-247000000.0,-101000000,95000000,-254000000,16000000.0,490000000,1863000000,1373000000,584000000,0.7612
2006,4820000000,968000000,3852000000,0.7992,,,,,2879000000,2879000000,3847000000,106000000.0,22000000.0,192000000,1268000000,0.2631,973000000,0.2019,84000000,1057000000,0.2193,227000000,827000000,0.1716,0.15,0.14,5560363500,5733170800,1669000000.0,507000000.0,2176000000.0,,1877000000.0,1100000000.0,5153000000.0,1205000000.0,,,315000000.0,-441000000.0,140000000.0,532000000.0,1751000000.0,,6904000000.0,245000000.0,72000000.0,154000000.0,,659000000.0,976000000.0,484000000.0,,387000000.0,90000000.0,961000000.0,,,1937000000.0,,132000000.0,5279000000.0,,-453000000.0,4958000000.0,6895000000.0,9000000.0,6904000000.0,827000000,192000000.0,,9000000.0,-131000000.0,,-155000000.0,,,-13000000,884000000,-275000000,-41000000.0,-939000000.0,787000000.0,-33000000.0,-462000000,-256000000.0,10000000.0,-302000000.0,-140000000,70000000,-618000000,-1000000.0,-197000000,1666000000,1863000000,609000000,0.8206
