,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2006,5608565,1908885,3699680,0.6596,,,,,2384402,2384402,4293287,,263234,1171619,2486897,0.4434,1315278,0.2345,,,,,1052044,0.1876,0.07,0.07,15400000,15400000,451390.0,,451390.0,4699171,,264341,5414902,45280207,29316090,12706270,42022360,,,,87302567,,92717469,2427818.0,,,,641410,3069228,15669888,,,882841.0,16552729,,,19621957,,,-957656,-815504,,73095512,92717469,,92717469,1052044,1171619,,,-809273,,,,-809273.0,13874.0,1428264,-15260512,-15000000.0,,,,-30260512,,32039294.0,-1368290.0,,-1387366,29283638,,29283638,451390.0,,-13832248,0.8579
2007,41773669,17176408,24597261,0.5888,,,,,11844103,11844103,29020511,,1210735,6199972,18953130,0.4537,12753158,0.3053,-1210735.0,11542423.0,0.2763,10521403.0,1021020,0.0244,0.06,0.06,18700000,18700000,932088.0,,932088.0,9787675,,411091,11130854,71692146,29316090,11727462,41043552,,,,112735698,,123866552,8160288.0,,,,841500,9001788,25419888,,10521403.0,,35941291,,,44943079,,,-8995851,-5921358,,78923473,123866552,,123866552,1021020,6199972,10521403.0,,-2877885,,,,-2877885.0,175827.0,15040337,-31633103,,,,3375101.0,-28258002,,13711693.0,-21364.0,,8034,13698363,,480698,932088.0,451390.0,-16592766,1.0035
2008,73629000,29777000,43852000,0.5956,,9974000.0,,9974000.0,9967000,19941000,49718000,,1540000,9967000,33878000,0.4601,23911000,0.3247,-1540000.0,22371000.0,0.3038,2440000.0,19931000,0.2707,0.94,0.93,21356664,21525794,,,,19877000,,1846000,21723000,129884000,29316000,10737000,40053000,,,,169937000,,191660000,,5491000.0,,,10930000,16421000,43200000,,12776000.0,,55976000,,1802000.0,72397000,,,-708000,-708000,,119263000,191660000,,191660000,19931000,9967000,2440000.0,474000.0,-8412000,,,,,,24400000,-59888000,,,,-1407000.0,-61295000,-30896000.0,26506000.0,,,40353000,35963000,,35963000,,932000.0,-35488000,0.8218
2009,74008000,27330000,46678000,0.6307,,12573000.0,,12573000.0,13790000,26363000,53693000,,1561000,14615000,34854000,0.4709,20315000,0.2745,-1586000.0,18729000.0,0.2531,-448000.0,19126000,0.2584,0.8,0.77,23904124,24859092,,,,12553000,,874000,13427000,156188000,29316000,9821000,39137000,,,,195325000,,208752000,,648000.0,,,10383000,11031000,33149000,,11724000.0,,44873000,,2316000.0,55904000,,,5462000,-28112000,,152797000,208701000,51000.0,208752000,19126000,14615000,-448000.0,372000.0,10116000,,,,,-752000.0,43029000,-38083000,,,,-2611000.0,-40619000,-29210000.0,26238000.0,,,562000,-2410000,,-2410000,,,4946000,0.9507
2010,139762000,68277000,71485000,0.5115,,22884000.0,,22884000.0,21022000,43906000,112183000,,2592000,21022000,48861000,0.3496,27579000,0.1973,-1829000.0,25750000.0,0.1842,6418000.0,18829000,0.1347,0.59,0.58,31970680,32650260,,,,35395000,,2491000,37886000,248642000,34791000,12224000,47015000,,,,295657000,,333543000,32558000.0,7337000.0,68000.0,,1550000,41445000,67276000,,25571000.0,1945000.0,94792000,,1837000.0,136237000,,,6877000,-1052000,,196958000,333195000,348000.0,333543000,18829000,21022000,6349000.0,939000.0,11067000,,,,,271000.0,58477000,-80032000,-17945000.0,,,-11697000.0,-109674000,-29079000.0,24088000.0,-100000.0,-17167000.0,73455000,51197000,,51197000,,,-21555000,1.0027
2011,241808000,119485000,122323000,0.5059,,30174000.0,,30174000.0,28700000,58874000,178359000,,4765000,28700000,88500000,0.366,63449000,0.2624,-4812000.0,58637000.0,0.2425,14056000.0,40979000,0.1695,1.15,1.12,35650404,36566671,22990000.0,,22990000.0,48954000,,7978000,79922000,301073000,34657000,10778000,45435000,,,,346508000,,426430000,24708000.0,,44000.0,,3230000,27938000,86130000,80000.0,38892000.0,3981000.0,129083000,,,157021000,,,25811000,-2889000,,268050000,425071000,1359000.0,426430000,40979000,28700000,,1843000.0,-35748000,,,,,33118000.0,68892000,-94656000,,,,9418000.0,-85238000,-42510000.0,48772000.0,-220000.0,-20138000.0,53442000,39346000,-10000.0,39346000,22990000.0,,-25764000,0.9807
2012,264274000,118386000,145888000,0.552,,37118000.0,,37118000.0,35592000,72710000,191096000,,5470000,35544000,103989000,0.3935,73178000,0.2769,-6442000.0,66736000.0,0.2525,15581000.0,47394000,0.1793,1.21,1.18,39205000,40005000,2697000.0,,2697000.0,76699000,,7477000,86873000,423281000,34577000,9757000,44334000,,,2708000.0,470323000,,557196000,5758000.0,,8524000.0,4587000.0,41311000,51656000,96359000,,44821000.0,3279000.0,144459000,,,196115000,,309140000.0,45521000,-3285000,4431000.0,355807000,551922000,5274000.0,557196000,47394000,35544000,7061000.0,3321000.0,-6166000,,,,-3458000.0,16361000.0,103515000,-163628000,,,,-404000.0,-164032000,,57671000.0,-993000.0,-26983000.0,10561000,40256000,-32000.0,-20293000,2697000.0,22990000.0,-60113000,1.0067
2013,347055000,155368000,191687000,0.5523,,51849000.0,,51849000.0,51440000,103289000,258657000,,7710000,51354000,133288000,0.3841,88398000,0.2547,-11593000.0,76805000.0,0.2213,21008000.0,53216000,0.1533,1.27,1.26,41752000,42206000,31786000.0,,31786000.0,99290000,,2911000,133987000,485684000,39530000,12363000,51893000,,,3299000.0,540876000,,674863000,7679000.0,491000.0,791000.0,1603000.0,33195000,42968000,184266000,,54253000.0,3942000.0,242461000,,,285429000,,321533000.0,64201000,-5297000,4931000.0,385368000,670797000,4066000.0,674863000,53216000,51354000,9472000.0,3035000.0,-25779000,,,,-25188000.0,24011000.0,115309000,-95560000,-40859000.0,,,-3737000.0,-140156000,-55000000.0,296000.0,-600000.0,-33846000.0,143043000,53893000,43000.0,29089000,31786000.0,2697000.0,19749000,0.9413
2014,386567000,196229000,190338000,0.4924,,55968000.0,,55968000.0,60102000,116070000,312299000,,6965000,54786000,114973000,0.2974,74268000,0.1921,-15687000.0,58581000.0,0.1515,18184000.0,35038000,0.0906,0.82,0.81,42547000,43173000,20500000.0,,20500000.0,90445000,,5401000,116346000,540622000,35219000,8372000,43591000,,,1975000.0,586188000,,702534000,17719000.0,,1324000.0,10211000.0,37351000,65281000,196397000,,61605000.0,7440000.0,265442000,,,330723000,,321444000.0,36039000,1391000,7789000.0,366663000,697386000,5148000.0,702534000,35038000,54786000,6399000.0,5249000.0,21364000,,,,20040000.0,48028000.0,170864000,-119778000,,,,3175000.0,-116603000,-78491000.0,128000.0,-39463000.0,-39251000.0,90929000,-66148000,601000.0,-11286000,20500000.0,31786000.0,51086000,0.8604
2015,282186000,147531000,134655000,0.4772,,50295000.0,,50295000.0,56917000,107212000,254743000,,7508000,56832000,84258000,0.2986,27443000,0.0973,-4777000.0,22666000.0,0.0803,11518000.0,8400000,0.0298,0.2,0.2,41098000,41098000,5889000.0,,5889000.0,39037000,,6032000,50958000,546571000,34740000,7744000,42484000,1563000.0,,5912000.0,596530000,,647488000,9503000.0,,64000.0,5184000.0,26286000,40973000,159163000,2020000.0,71806000.0,7337000.0,240326000,,,281299000,,321050000.0,7453000,21221000,12139000.0,361863000,643162000,4326000.0,647488000,8400000,56832000,8232000.0,4645000.0,46341000,,,,44728000.0,12854000.0,137304000,-49557000,,,,-16617000.0,-66174000,-113400000.0,,-884000.0,-36986000.0,64835000,-86435000,694000.0,-14611000,5889000.0,20500000.0,87747000,0.7224
