,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2014,,,,,1823000,868000,,868000,782000.0,3473000,3473000,92000,5000.0,114000,-3649000,-inf,-5410285,-inf,3030285,-2380000,-inf,,-2021000,-inf,-0.38,-0.38,5250231,5250231,28823000,3007000.0,31830000,,115000,590000,32535000,417000,3316000,2950000,6266000,,,,6683000,,39218000,1375000,,,,410000,1785000,,,385000,,385000,,,2170000,,130000,-2380000,-65000.0,39282000,36967000,39137000,81000.0,39218000,-2021000,114000,,,-456000,,-115000,,,-1455000,-3818000,-264000,238000.0,-3007000.0,,-984000.0,-4017000,-500000.0,38100000.0,,,-942000.0,36658000.0,,,28823000,,-4082000
2015,,,,,6895000,2238000,,2238000,1457000.0,10590000,10590000,451000,,253000,-9804000,-inf,-15570601,-inf,5511601,-10059000,-inf,-2328000.0,-7547000,-inf,-1.01,-1.01,7477969,7477969,1777000,83664000.0,85441000,,28000,4636000,90105000,1115000,3316000,2855000,6171000,,,,7286000,,97391000,2891000,,42000.0,,1418000,4309000,,,385000,,385000,,,4694000,,161000,-9568000,-207000.0,102311000,92697000,97391000,,97391000,-7547000,253000,,7000.0,-1153000,,87000,,,-633000,-9073000,-859000,-402000.0,-80657000.0,,156000.0,-81748000,,64751000.0,,,-976000.0,63775000.0,,-27046000.0,1777000,28823000.0,-9932000
2016,,,,,10220000,1928000,,1928000,940000.0,13088000,13088000,652000,71000.0,618000,-11019000,-inf,-15159778,-inf,3453778,-11706000,-inf,-1843000.0,-9863000,-inf,-1.5,-1.5,8107269,8107269,28661000,40111000.0,68772000,,238000,5966000,74976000,3859000,8999000,5300000,14299000,,,23000.0,18181000,,93157000,1163000,,581000.0,,3774000,4937000,,,963000,774000.0,1737000,,,6674000,,162000,-19431000,-588000.0,106340000,86483000,93157000,,93157000,-9863000,618000,,131000.0,-3829000,,-210000,,,-583000,-13526000,-2319000,-1615000.0,,43553000.0,715000.0,40410000,,,,,,,,26884000.0,28661000,1777000.0,-15845000
2017,,,,,16911000,2128000,,2128000,1322000.0,20361000,20361000,482000,123000.0,982000,-19328000,-inf,-32899982,-inf,8913982,-23986000,-inf,-3541000.0,-20445000,-inf,-2.51,-2.51,8135570,8135570,11865000,38133000.0,49998000,,253000,7546000,57797000,5211000,9390000,5284000,14674000,,,56000.0,19941000,,77738000,1803000,10000.0,264000.0,,3169000,4982000,26000.0,,965000,1979000.0,2970000,,36000.0,7952000,,164000,-39876000,-1323000.0,110821000,69786000,77738000,,77738000,-20445000,982000,,302000.0,-1223000,,-15000,,,3194000,-17190000,-2079000,,,1978000.0,315000.0,408000,,,,,-14000.0,-14000.0,,-16796000.0,11865000,28661000.0,-19269000
2018,,,,,24908000,2239000,,2239000,1972000.0,29119000,29119000,282000,348000.0,1201000,-26887000,-inf,-36000152,-inf,7563152,-28437000,-inf,-4747000.0,-23690000,-inf,-3.67,-3.67,8186730,8186730,16053000,10174000.0,26227000,,290000,6641000,33158000,4865000,9453000,4992000,14445000,,,137000.0,19447000,,52605000,1931000,11000.0,278000.0,,3235000,5177000,15000.0,,966000,684000.0,1665000,,26000.0,6842000,,164000,-63566000,-2278000.0,111443000,45763000,52605000,,52605000,-23690000,1201000,,268000.0,-783000,,-37000,,,67000,-22937000,-541000,-660000.0,,27959000.0,374000.0,27136000,,,,,-11000.0,-11000.0,,4188000.0,16053000,11865000.0,-23478000
2019,211000.0,,,,26512000,1572000,,1572000,2741000.0,30825000,30825000,61000,514000.0,1281000,-27631000,-130.9526,-41474799,-196.563,12048799,-29426000,-139.4597,-5360000.0,-24066000,-114.0569,-2.94,-2.94,8186730,8186730,3836000,,3836000,,198000,7240000,11274000,5160000,9187000,4801000,13988000,,,188000.0,19336000,,30610000,1224000,68000.0,255000.0,,4968000,6260000,1043000.0,,964000,,2007000,,1111000.0,8267000,,164000,-87024000,907000.0,108296000,22343000,30610000,,30610000,-24066000,1281000,,267000.0,2997000,,92000,,,-2035000,-21556000,-595000,,,10174000.0,80000.0,9716000,,,,,-377000.0,-377000.0,,-12217000.0,3836000,16053000.0,-22151000
2020,534000.0,,,,22041000,4096000,,4096000,4938000.0,31075000,31075000,5000,173000.0,1206000,-28967000,-54.2453,-41127329,-77.0175,10781329,-30346000,-56.8277,-4383000.0,-25963000,-48.6199,-1.82,-1.82,14231495,14231495,8775000,,8775000,,291000,7659000,16725000,4494000,9412000,4613000,14025000,,,177000.0,18696000,,35421000,3300000,73000.0,223000.0,,3079000,6452000,986000.0,,13000,,999000,,1059000.0,7451000,,329000,-112783000,,140424000,27970000,35421000,,35421000,-25963000,1206000,,3334000.0,-1553000,,-93000,,,303000,-22673000,-178000,,,,-15000.0,-178000,,29740000.0,,,-1950000.0,27790000.0,,4939000.0,8775000,3836000.0,-22851000
2021,718000.0,,,,21632000,15888000,,15888000,,37520000,37520000,1000,581000.0,1353000,-30026000,-41.8189,-37261000,-51.8955,5301000,-31960000,-44.5125,-22000.0,-31938000,-44.4819,-1.52,-1.52,21190378,21190378,20973000,,20973000,,367101,13160899,34501000,4879000,13018000,6127000,19145000,,,269000.0,24293000,,58794000,1675000,108000.0,411000.0,,4835000,6618000,12696000.0,,14000,7050000.0,19760000,,962000.0,26378000,,646000,-180173000,,211943000,32416000,58794000,,58794000,-31938000,1353000,,711000.0,-5731000,,25643,,,-2311000,-37916000,-279000,,,,,-279000,,24844000.0,,,21574000.0,46418000.0,760000.0,8983000.0,20973000,11990000.0,-38195000
