,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2012,31273941,12431481.0,18842460.0,0.6025,,,,,9399304,9399304,21830785,5941,,1651254,11098972,0.3549,9443156,0.3019,4562,9447718,0.3021,738721,8708997,0.2785,0.05,0.05,179851885,179851885,5287528,,5287528,,,7011304,12298832,2702958,,3449590,3449590,,,34312,6186860,,18485692,434771,,3306076,,4570331,5005102,,,83119.0,,83119,,,5088221,,2658,8634522,,4760294,13397474,18485695,-3.0,18485692,8708997,1651254,,,-959000,,,,,401125,9802376,-3932029,,,,-2164722,-3932030,,-1428.0,,-1500000.0,26274.0,-1475154,13398,4408591,5287528,878937,5870347,1.3194
2013,38770283,16318257.0,22452026.0,0.5791,,,,,13821098,13821098,30139355,19195,,3467671,11344391,0.2926,8630928,0.2226,-754208,7876720,0.2032,708932,7167788,0.1849,0.04,0.04,179851885,179851885,5602174,,5602174,,,8101414,13703588,4912023,,4398641,4398641,,,49659,9360323,,23063911,754972,,2629451,,8079917,8834889,,,174646.0,,174646,,,9009535,,2658,9302310,,4749408,14054376,23063911,,23063911,7167788,3467671,,,26742,,,,,-197120,10465081,-6625630,,,,-3243677,-6625630,,1428.0,,-3500000.0,-15347.0,-3513919,-10886,314646,5602174,5287528,3839451,1.3745
2014,48531553,18683310.0,29848243.0,0.615,,,,,16757058,16757058,35440368,9541,,3892846,16993368,0.3502,13091185,0.2697,9337,13100522,0.2699,1003137,12097385,0.2493,0.07,0.07,179851885,179851885,8295043,,8295043,,,12074085,20369128,4834910,,6550092,6550092,,,44618,11429620,,31798748,607549,,4545108,,7284036,7891585,,,192129.0,,192129,,,8083714,,525540,18376813,,4812680,23715033,31798747,1.0,31798748,12097385,3892846,,,-2051205,,,,,279264,14218290,-5967182,,,,-4252217,-5967182,,,,-5500000.0,5038.0,-5494962,-63276,2692870,8295044,5602174,8251108,1.2097
2015,76359000,,,,,,,,55276000,55276000,55276000,6000,1000.0,5945000,27021000,0.3539,21083000,0.2761,-7000,21076000,0.276,1047000,20028000,0.2623,0.11,0.11,179523070,179523070,19930000,,19930000,,,21369000,41299000,7343000,,10032000,10032000,,617000.0,320000,18312000,,59611000,2293000,,7227000,,13184000,15477000,,,324000.0,,324000,,,15801000,,540000,38405000,,4867000,43812000,59613000,-2000.0,59611000,20028000,5945000,,,-2082000,,,,,-3000,23888000,-11936000,,,,-7156000,-11936000,-276000.0,13000.0,,,1000.0,-262000,-55000,11635000,19930000,8295000,11952000,1.086
2016,115461000,,,,,,,,80597000,80597000,80597000,10000,227000.0,9760000,44617000,0.3864,34864000,0.302,-234000,34630000,0.2999,2890000,31740000,0.2749,0.18,0.18,179851885,180764595,26188000,,26188000,,,37266000,63454000,24340000,,14452000,14452000,,550000.0,522000,39864000,,103318000,2169000,1130000.0,18695000,,27952000,31251000,7441000.0,,729000.0,1000.0,8171000,,,39422000,,540000,58667000,,4689000,63896000,103318000,,103318000,31740000,9760000,,,-3835000,,,,,2362000,40027000,-31182000,,-202000.0,,-10209000,-31384000,-729000.0,376000.0,,-11510000.0,9300000.0,-2563000,177000,6258000,26188000,19930000,8845000,1.0513
2017,178385000,,,,,,,,111504000,111504000,111504000,6000,182000.0,13754000,80600000,0.4518,66881000,0.3749,-217000,66664000,0.3737,4535000,62129000,0.3483,0.35,0.34,179851885,181685230,49272000,,49272000,,,69526000,118798000,29463000,,16567000,16567000,,78000.0,2431000,48539000,,167337000,3951000,950000.0,31898000,,45297000,50198000,6693000.0,,565000.0,,7258000,,,57456000,,540000,104688000,,4653000,109881000,167337000,,167337000,62129000,13754000,,,-15039000,,,,,1640000,62484000,-20949000,,,,-11996000,-22387000,-748000.0,,,-16187000.0,,-16935000,-78000,23084000,49272000,26188000,41535000,1.1996
2018,245418000,,,,,,,,155934000,155934000,155934000,13000,159000.0,18197000,107682000,0.4388,89484000,0.3646,-158000,89326000,0.364,5866000,83460000,0.3401,0.46,0.46,179851885,182625245,84951000,,84951000,,845000.0,92766000,178562000,39619000,,21344000,21344000,,180000.0,952000,62095000,,240657000,3190000,950000.0,49939000,,68628000,72768000,5619000.0,,,,5619000,,,78387000,,540000,155971000,,5759000,162270000,240657000,,240657000,83460000,18197000,,,-5136000,,,,,3515000,100036000,-33130000,1480000.0,,1480000.0,-16742000,-31650000,-1074000.0,803000.0,,-32373000.0,,-32644000,-63000,35679000,84951000,49272000,66906000,1.1469
2019,365752000,,,,,,,,208280000,208280000,208280000,45000,218000.0,25476000,182966000,0.5002,157472000,0.4305,-200000,157272000,0.43,7546000,149726000,0.4094,0.83,0.82,180737305,183387341,182520000,,182520000,,1395000.0,145254000,329169000,67489000,12485000.0,23743000,36228000,,156000.0,1118000,104991000,,434160000,5300000,9555000.0,81524000,,122856000,137711000,15483000.0,,69000.0,,15552000,,19419000.0,153263000,,545000,262823000,,17529000,280897000,434160000,,434160000,149726000,25476000,,,-2863000,,,,,3447000,175786000,-30108000,-11812000.0,,,-11762000,-42524000,-950000.0,11568000.0,,-43164000.0,-3508000.0,-36054000,361000,97569000,182520000,84951000,145678000,1.121
2020,561134000,,,,,,,,261434000,261434000,261434000,47000,1065000.0,32513000,332260000,0.5921,299700000,0.5341,-1018000,298682000,0.5323,14060000,284622000,0.5072,1.55,1.51,183927915,189021346,221675000,,221675000,,1475000.0,276079000,499229000,106365000,1834333000.0,723187000,2557520000,,2696000.0,3302000,2669883000,,3169112000,15335000,11891000.0,164082000,,340971000,368197000,38078000.0,,36666000.0,,74744000,,49969000.0,442941000,,638000,462168000,,2263365000,2726171000,3169112000,,3169112000,284622000,32513000,,,-34893000,,,,,33809000,316051000,-36886000,46085000.0,,,-16013000,6821000,-190351000.0,4504000.0,-12864000.0,-76140000.0,-5059000.0,-279910000,-3807000,39155000,221675000,182520000,279165000,1.2213
2021,1068777000,163565000.0,905212000.0,0.847,,,,,251208000,251208000,414773000,230000,2800000.0,80646000,730937000,0.6839,654004000,0.6119,-6513000,647491000,0.6058,42056000,605435000,0.5665,7.58,7.58,79867332,79867332,421432000,,421432000,,3524000.0,384456000,809412000,134467000,2188482000.0,757250000,2945732000,,2360000.0,11096000,3093655000,,3903067000,8578000,14639000.0,189053000,,346913000,370130000,53171000.0,,58816000.0,230000000.0,341987000,,67810000.0,712117000,,647000,802967000,,2387336000,3190950000,3903067000,,3903067000,605435000,80646000,,,-95283000,,,,,8097000,598895000,-61592000,-92230000.0,,,-29415000,-154952000,,32015000.0,-123315000.0,-144382000.0,-12834000.0,-248516000,4330000,199757000,421432000,221675000,537303000,1.1368
