,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81936,,81936,17,,,81953,,,,,,,72963.0,72963.0,,154916,,,,,66316.0,66316,,,,,,,,66316,,100000,-11400,,,88600,154916,,154916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,48145.0,,48145.0,,48145.0,48145.0,,,,-48145.0,-inf,-48145.0,-inf,,-48145.0,-inf,,-48145.0,-inf,-1.69,-1.69,28353.0,28353.0,214946,,214946,6071,,,221017,,,,,,,,,,221017,25460.0,,,,,25460,,,,,,,,25460,,223498,-59545,,,195557,221017,,221017,-48145.0,,,21069.0,19406.0,,,,,,-7670.0,,,,,,,,200000.0,,,-59320.0,140680.0,,133010.0,214946.0,81936.0,-7670.0,1.0067
2013,,,,,,30260.0,,30260.0,,30260.0,30260.0,,,,-30260.0,-inf,-79462.0,-inf,-10000.0,-89462.0,-inf,,-79462.0,-inf,-1.27,-1.27,62894.0,62894.0,113136,,113136,9943,,,123079,,,,,,,,,,123079,,,,,6984.0,6984,,,,,,,,6984,,223498,-139007,,31604.0,116095,123079,,123079,-79462.0,,,,-22348.0,,,,,,-101810.0,,,,,,,,,,,,,,-101810.0,113136.0,214946.0,-101810.0,0.9413
2014,13652246.0,6658728.0,6993518.0,0.5123,,12188509.0,,12188509.0,234305.0,12422814.0,19081542.0,17921.0,765059.0,234305.0,-5568929.0,-0.4079,-5658165.0,-0.4144,-910128.0,-6568293.0,-0.4811,11271.0,-6579564.0,-0.4819,-0.36,-0.36,18489251.0,18489251.0,1428642,,1428642,4623788,,247745.0,6300175,703759.0,,,,,,,703759.0,,7003934,,162279.0,,,4032656.0,4194935,4149709.0,,,150000.0,4299709.0,,361819.0,8494644,,6031992,-8325914,,803211.0,-1490711,7003933,1.0,7003934,-6579564.0,234305.0,,324628.0,1334103.0,-910850.0,,,,47378.0,-4639150.0,-66932.0,,,,,-66932.0,-73080.0,5124558.0,,,962779.0,6014257.0,,1308175.0,1428642.0,120467.0,-4706082.0,0.8604
2015,20693664.0,10629942.0,10063722.0,0.4863,,12384650.0,,12384650.0,423788.0,12808438.0,23438380.0,,820499.0,423788.0,-2566040.0,-0.124,-2744716.0,-0.1326,-1065611.0,-3810327.0,-0.1841,3553.0,-3813880.0,-0.1843,-0.16,-0.16,23395591.0,23395591.0,4252754,,4252754,5554869,,559969.0,10367592,1404875.0,,,,,,125000.0,1529875.0,,11897467,,4543425.0,,,7093277.0,11636702,2097618.0,,,,2097618.0,,1123148.0,13734320,,8466458,-12139794,310797.0,1525686.0,-1836853,11897467,,11897467,-3813880.0,423788.0,,722475.0,1717316.0,-931081.0,,,,73806.0,-876495.0,-1124904.0,,,,-250000.0,-1374904.0,-4397120.0,2530053.0,,,6942578.0,5075511.0,,2824112.0,4252754.0,1428642.0,-2001399.0,0.7224
2016,39601724.0,19635674.0,19966050.0,0.5042,3294548.0,4751649.0,9836061.0,14587710.0,1246832.0,19129090.0,38764764.0,,1172462.0,1246833.0,1639900.0,0.0414,436056.0,0.011,-1215451.0,-779395.0,-0.0197,8100.0,-787495.0,-0.0199,-0.03,-0.03,25384460.0,25384460.0,7271408,,7271408,15503235,,545294.0,23319937,1897030.0,3473510.0,3350050.0,6823560.0,,,100000.0,8820590.0,,32140527,,9541128.0,,,14889621.0,24430749,1509422.0,,,3355063.0,4864485.0,,1673514.0,29295234,,13202580,-12927289,-180783.0,2750785.0,2845293,32140527,,32140527,-787495.0,1246833.0,,739519.0,-3022730.0,-6944363.0,,,,431876.0,-1391997.0,-1500981.0,-3103469.0,,,125000.0,-4479450.0,-1107245.0,4154042.0,,,5843304.0,8890101.0,,3018654.0,7271408.0,4252754.0,-2892978.0,0.7443
2017,58459481.0,29363680.0,29095801.0,0.4977,7767706.0,7106577.0,16379232.0,23485809.0,3133605.0,34387120.0,63750800.0,,1630890.0,3133605.0,-1632382.0,-0.0279,-4417194.0,-0.0756,-1979683.0,-6396877.0,-0.1094,163394.0,-6560271.0,-0.1122,-0.21,-0.21,31589084.0,31589084.0,4842880,,4842880,16025374,,805629.0,21673883,2431788.0,5820380.0,11403101.0,17223481.0,,,100000.0,19755269.0,,41429152,,13148071.0,,,12072228.0,25220299,1013564.0,,,752700.0,1766264.0,,2067982.0,26986563,,28373296,-19487560,831441.0,4725412.0,14442589,41429152,,41429152,-6560271.0,3133605.0,,1604612.0,-1621231.0,4746624.0,,,,-1054525.0,-4497810.0,-2313310.0,-13069145.0,,,-325000.0,-15357455.0,-13897710.0,13031845.0,,,18292602.0,17426737.0,,-2428528.0,4842880.0,7271408.0,-6811120.0,0.7948
2018,70236017.0,33858046.0,36377971.0,0.5179,6151332.0,7997230.0,20728253.0,28725483.0,6034389.0,40911204.0,74769250.0,,2094955.0,6034389.0,-4051627.0,-0.0577,-10064855.0,-0.1433,-2116116.0,-12180971.0,-0.1734,-902779.0,-11278192.0,-0.1606,-0.29,-0.29,39134484.0,39134484.0,8014668,,8014668,34605967,,1515332.0,44135967,3414246.0,8254054.0,10792062.0,19046116.0,,902779.0,100000.0,23463141.0,,67599108,24537043.0,20781837.0,,,3322356.0,48641236,5746731.0,,,3066801.0,8813532.0,,3608085.0,57454768,,33552755,-30686658,-446279.0,7724482.0,10144300,67599068,40.0,67599108,-11278192.0,6034389.0,,1136757.0,-4581026.0,-2709192.0,,,,3613592.0,-5074480.0,-4100703.0,-2269364.0,,,-1442705.0,-6370066.0,-15492267.0,4200151.0,,,25908449.0,14616333.0,,3171787.0,8014667.0,4842880.0,-9175183.0,0.7332
2019,119134229.0,61711918.0,57422311.0,0.482,13801435.0,9283956.0,27019494.0,36303450.0,8123877.0,58228762.0,119940680.0,,2493711.0,8123877.0,5163289.0,0.0433,-2260620.0,-0.019,-3193679.0,-5454299.0,-0.0458,153107.0,-5607406.0,-0.0471,-0.12,-0.12,45286998.0,45286998.0,7407122,,7407122,38521635,,2477651.0,48406408,6978834.0,4869841.0,7741882.0,12611723.0,,1262014.0,100000.0,20952571.0,,69358979,,20349851.0,,,26330763.0,46680614,7078900.0,,,,7078900.0,,6148603.0,53759514,,42185794,-36294063,415915.0,9291819.0,15599465,69358979,,69358979,-5607406.0,8123877.0,,1410467.0,-3631596.0,-4252158.0,,,,345512.0,640854.0,-8483695.0,,,,-1547877.0,-8483695.0,-82756533.0,7998402.0,,,81993425.0,7235294.0,,-607547.0,7407121.0,8014668.0,-7842841.0,0.77
2020,104894048.0,50808810.0,54085238.0,0.5156,13156538.0,6917047.0,18127414.0,25044461.0,8894174.0,47095173.0,97903983.0,,1663039.0,8894174.0,15745904.0,0.1501,6990065.0,0.0666,-1801374.0,5188691.0,0.0495,1497701.0,3690990.0,0.0352,0.07,0.07,49720186.0,49720186.0,22638300,,22638300,31881228,,1901067.0,56420595,7945110.0,4869841.0,3197953.0,8067794.0,,,,16012904.0,,72433499,,6424344.0,,,23232661.0,29657005,10725906.0,,,,10725906.0,,6892017.0,40382911,,56983111,-32603073,415049.0,7255501.0,32050588,72433499,,72433499,3690990.0,8894174.0,,998307.0,5428003.0,6375446.0,,,1278700.0,281341.0,19292815.0,-5316521.0,,,,-393007.0,-5316521.0,-97769571.0,10617887.0,,,88406568.0,1254884.0,,15231178.0,22638300.0,7407122.0,13976294.0,0.7851
