,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2013,10570000,14070000.0,-3500000.0,-0.3311,,,,,60000.0,60000.0,14130000.0,,125020000,,246490000,23.3198,-3560000.0,-0.3368,125030000.0,121470000,11.492,1180000,120290000,11.3803,2.65,2.65,45440000,45440000,40700000,,40700000,12700000,,,,,,,,1290800000,61200000.0,,,1348100000,1348100000,2500000,,,,66400000.0,68900000.0,334000000.0,,,,334000000.0,,,402900000,,500000,-1400000,112700000.0,833300000.0,945100000,1348000000,100000.0,1348100000,120290000,,,,-1093600000,,,,,-142490000,-1115800000,,,,,,,,,867900000.0,-44400000,333000000,1156500000,,40700000,40700000,,-1115800000
2014,15430000,17720000.0,-2290000.0,-0.1484,,,,,120000.0,120000.0,17840000.0,,174230000,,346050000,22.4271,-2410000.0,-0.1562,174230000.0,171820000,11.1355,940000,170880000,11.0745,3.76,3.76,45440000,45440000,39600000,,39600000,30200000,,,,,,,,1503400000,156200000.0,,,1586300000,1586300000,10300000,,,,168600000.0,178900000.0,350000000.0,,,,350000000.0,,,528900000,,500000,27000000,257000000.0,772800000.0,1057300000,1586200000,100000.0,1586300000,170880000,,,,101000000,-17500000.0,,-7800000.0,,-228380000,43500000,,,,,,,,,,-60600000,16000000,-44600000,,-1100000,39600000,40700000.0,43500000
2015,21626730,16452800.0,5173930.0,0.2392,,,,,85170.0,85170.0,16537970.0,,-208952260,,-412815760,-19.0882,5088760.0,0.2353,-208952260.0,-203863500,-9.4265,-1822440,-202041060,-9.3422,-4.45,-4.45,45439450,45439450,11040200,,11040200,11295880,,,,,,,,1081958290,41843180.0,,,1121972770,1121972770,3100030,,,,54812130.0,57912160.0,275000000.0,,,,275000000.0,,,332912160,,454400,35983650,42362330.0,710260220.0,789060600,1121972760,10.0,1121972770,-202041060,,,,-69233660,18904120.0,,7199970.0,,380513950,109239230,,,,,,,,,,-62570130,-75000000,-137570130,,-28330900,11269100,39600000.0,109239230
2016,11494780,12547840.0,-1053060.0,-0.0916,,,,,104290.0,104290.0,12652130.0,,-21369170,,-43895690,-3.8187,-1157350.0,-0.1007,-21369170.0,-22526520,-1.9597,-1276590,-21249930,-1.8487,-0.47,-0.47,45485320,45485320,9372330,,9372330,7388320,,,,,,,,937027990,29132700.0,,,976706070,976706070,6201580,,,,46547080.0,52748660.0,222500000.0,,,,222500000.0,,,275248660,,454850,-31840520,86383400.0,646459680.0,701457410,976706070,,976706070,-21249930,,,,52579270,3907560.0,,-3101550.0,,83449070,114778410,,,,,,,,,713850.0,-64513940,-52500000,-116300090,,-1521680,9518520,11040200.0,114778410
2017,27147136,,,,,961605.0,,961605.0,22189.0,983794.0,,6261.0,4424078,,30587420,1.1267,,,,26163342,0.9638,7791223,18372119,0.6768,0.41,0.41,44810046,44810046,25034655,,25034655,2993565,,,,,,,,915628802,,,,956054388,956054388,6624223,,4886888.0,,41557337.0,48181560.0,,,,235500000.0,235500000.0,471000001.0,,283681561,,466377,-32486567,,704393017.0,672372827,956054388,,956054388,18372119,,,,18989484,,,,,12403521,49765124,,,,,,,-9000000.0,17475955.0,,-64961697,22000000,-34485742,,15279382,25034655,9755273.0,49765124
2018,-63089241,,,,,1137971.0,,1137971.0,20672.0,1158643.0,,91260.0,5860018,,-58387866,0.9255,,,,-64247884,1.0184,-24467172,-39780712,0.6305,-0.85,-0.85,46800838,46800838,26433128,,26433128,4758344,,,,,,,,753005663,,,,787709413,787709413,1659648,,98997.0,,6721982.0,8381630.0,,,,206500000.0,206500000.0,413000002.0,,214881632,,470072,-23812261,,596169970.0,572827781,787709413,,787709413,-39780712,,,,-21847891,,,,,151673342,90044739,,,,,,,-70000000.0,5160780.0,,-64807046,41000000,-88646266,,1398473,26433128,25034655.0,90044739
2019,44912629,,,,,879493.0,,879493.0,21190.0,900683.0,,157651.0,6708916,,50720862,1.1293,,,,44011946,0.9799,8842626,35169320,0.7831,0.74,0.74,47526108,47526108,9832226,,9832226,9333095,,,,,,,,741085307,,,,779937683,779937683,1170658,,98997.0,,24678612.0,25849270.0,,,,202500000.0,202500000.0,,,228349270,,470072,-26047772,,577166113.0,551588413,779937683,,779937683,35169320,,,,4343483,,,,,17405305,56918108,,,,,,,-32500000.0,,,-56408688,28500000,-60408688,,-3490580,24085484,27576064.0,56918108
2020,-226197388,,,,,689740.0,,689740.0,,,,60577.0,2446172,,-224462431,0.9923,,,,-226908603,1.0031,-9201293,-217707310,0.9625,-4.63,-4.63,47021017,47021017,12728022,,12728022,6963924,,,,,,,,343184226,,,,369960494,369960494,2927511,,441479.0,,,,,,,,,80865049.0,,80865049,,465422,-243755082,,532385105.0,289095445,369960494,,369960494,-217707310,,,,-5071750,,,,,393478295,170699235,,,,,,,-145200000.0,,-2479142.0,-42306516,15000000,-174985658,,-4286423,19799061,24085484.0,170699235
2021,129343850,,,,,582975.0,,582975.0,20099.0,603074.0,,842.0,877277,,129618053,1.0021,,,,128740776,0.9953,6933378,121807398,0.9417,2.56,2.56,47526108,47526108,902865,,902865,1783987,,,,,,,,469931077,,,,478902765,478902765,48144,,141857.0,,,,100000000.0,,,,100000000.0,203275885.0,,103275885,,452289,-149240920,,,375626880,478902765,,478902765,121807398,,,,154287,,,,,-127568433,-5606748,,,,,,,,,-7982727.0,-27293236,27700000,-7575963,,-13182711,6616350,19799061.0,-5606748
