,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2008,,7111.0,-7111.0,-inf,,14023.0,,14023.0,,14023,21134,,,,-21134,-inf,-21134,-inf,,,,,-21134,-inf,-76.85,-76.85,275,275,40475,4882.0,45357,552.0,,,45909,,,,,,,,,,45909,,,,,3000.0,3000,,,,,,,,3000,,5500,-22091,,59500.0,42909,45909,,45909,-21134,,,,-2434,,,,42909,,-23568.0,,,,,,,,50000.0,,,,50000.0,,26432,40475.0,14043,-23568
2009,,17000.0,-17000.0,-inf,,13866.0,,13866.0,,13866,30866,,,,-30866,-inf,-30866,-inf,,,,,-30866,-inf,-112.24,-112.24,275,275,12606,425.0,13031,,,,13031,,,,,,,,,,13031,988.0,,,,,988,,,,,,,,988,,5500,-52957,,59500.0,12043,13031,,13031,-30866,,,,2997,,,988.0,12043,,-27869.0,,,,,,,,,,,,,,-27869,12606.0,40475,-27869
2010,,,,,,13724.0,,13724.0,4000.0,17724,17724,,,,-17724,-inf,-17724,-inf,,,,,-17724,-inf,-64.45,-64.45,275,275,4624,,4624,,,,4624,,,,,,,,,,4624,305.0,,,,10000.0,10305,,,,,,,,10305,,5500,-70681,,59500.0,-5681,4624,,4624,-17724,,,,-258,,,-683.0,-5681,,-17982.0,,,,,,,,,,,10000.0,10000.0,,-7982,4624.0,12606,-17982
2011,,,,,1158167.0,2220361.0,,2220361.0,,3378528,3378528,,,9300.0,-3369228,-inf,-3378528,-inf,,,,,-3470113,-inf,-3200.0,-3200.0,1071,1071,41123,,41123,,,102430.0,143553,25550.0,,,,,,256343.0,281893.0,,425446,695198.0,150000.0,,,80078.0,925276,1925000.0,,,29083.0,1954083.0,,,2879359,,27067,-6394680,-17312.0,3931012.0,-2453913,425446,,425446,-3470113,9300.0,,435651.0,334247,,,377453.0,-781723,53377.0,-2637538.0,-2764.0,,,,3066.0,302.0,500000.0,,,,2113000.0,2613000.0,,-24236,41123.0,65359,-2640302
2012,,,,,2583308.0,4078102.0,,4078102.0,,6661410,6661410,,1613039.0,14329.0,-6647081,-inf,-6661410,-inf,-2788190.0,-9449600.0,-inf,,-9449600,-inf,-5600.0,-5600.0,1693,1693,1785390,,1785390,,,224659.0,2010049,46894.0,,,,,,60267.0,107161.0,,2117210,825837.0,,,,312955.0,1138792,,,,19710.0,19710.0,,,1158502,,43183,-15844280,-31641.0,16791446.0,958708,2117210,,2117210,-9449600,14329.0,,865158.0,266568,,,130639.0,-2927,2590681.0,-5712864.0,-35673.0,,,,-90.0,-35763.0,-150000.0,6932894.0,,,710000.0,7492894.0,,1744267,1785390.0,41123,-5748537
2013,,,,,4650000.0,6238000.0,,6238000.0,,10888000,10888000,4000.0,4000.0,17000.0,-10871000,-inf,-10888000,-inf,4000.0,-10884000.0,-inf,,-10884000,-inf,-3370.0,-3370.0,3231,3231,8202000,,8202000,,,429000.0,8631000,45000.0,,,,,,60000.0,105000.0,,8736000,765000.0,280000.0,,,1166000.0,2211000,,,,13000.0,13000.0,,,2224000,,6000,-26728000,-1000.0,33235000.0,6512000,8736000,,8736000,-10884000,17000.0,,1717000.0,582000,,,-60000.0,-7000,51000.0,-8517000.0,-15000.0,,,,,-15000.0,,10042000.0,,,4908000.0,14950000.0,-1000.0,6417000,8202000.0,1785000,-8532000
2014,,,,,18617000.0,9039000.0,,9039000.0,,27656000,27656000,40000.0,,36000.0,-27620000,-inf,-27656000,-inf,40000.0,-27616000.0,-inf,,-27616000,-inf,-2770.0,-2770.0,9986,9986,38184000,,38184000,,,852000.0,39036000,328000.0,,,,,,178000.0,506000.0,,39542000,1487000.0,,,,1895000.0,3382000,,,,68000.0,68000.0,,,3450000,,11000,-54344000,2000.0,90423000.0,36092000,39542000,,39542000,-27616000,36000.0,,3088000.0,1044000,,,728000.0,10000,608000.0,-22840000.0,-319000.0,,,,-73000.0,-392000.0,-280000.0,47836000.0,,,5661000.0,53217000.0,-3000.0,29982000,38184000.0,8202000,-23159000
2015,,,,,35504000.0,12658000.0,,12658000.0,,48162000,48162000,108000.0,,161000.0,-48001000,-inf,-48162000,-inf,108000.0,-48054000.0,-inf,,-48054000,-inf,-2860.0,-2860.0,16791,16791,19175000,23841000.0,43016000,2826000.0,,517000.0,46359000,350000.0,,120000.0,120000.0,,,189000.0,659000.0,,47018000,3049000.0,,,2246000.0,1355000.0,6650000,,,,106000.0,106000.0,,,6756000,,19000,-102398000,-17000.0,142658000.0,40262000,47018000,,47018000,-48054000,161000.0,,4389000.0,976000,,,1583000.0,43000,,-42528000.0,-238000.0,,-28643000.0,4710000.0,-120000.0,-24171000.0,,47685000.0,,,9000.0,47694000.0,-4000.0,-19009000,19175000.0,38184000,-42766000
2016,,,,,28533000.0,10436000.0,,10436000.0,,38969000,38969000,127000.0,,206000.0,-38763000,-inf,-38969000,-inf,127000.0,-38842000.0,-inf,,-38842000,-inf,-1541.0,-1541.0,25210,25210,18941000,7180000.0,26121000,392000.0,,627000.0,27140000,150000.0,,120000.0,120000.0,,,100000.0,370000.0,,27510000,872000.0,,,504000.0,740000.0,2116000,,,,33000.0,33000.0,,,2149000,,4000,-141240000,-7000.0,166604000.0,25361000,27510000,,27510000,-38842000,206000.0,,3266000.0,-2078000,,,-2185000.0,-73000,133000.0,-37315000.0,-66000.0,,,16615000.0,45000.0,16594000.0,,20498000.0,,,,20498000.0,-11000.0,-234000,18941000.0,19175000,-37381000
2017,,,,,13342000.0,7949000.0,,7949000.0,,21291000,21291000,168000.0,,70000.0,-21221000,-inf,-21291000,-inf,168000.0,-21123000.0,-inf,,-21123000,-inf,-317.0,-317.0,66650,66650,25496000,,25496000,494000.0,,453000.0,26443000,91000.0,,120000.0,120000.0,,,100000.0,311000.0,,26754000,1296000.0,,,519000.0,311000.0,2126000,,,,12000.0,12000.0,,,2138000,,8000,-162363000,-12000.0,186983000.0,24616000,26754000,,26754000,-21123000,70000.0,,1790000.0,135000,,,424000.0,24317000,,-19128000.0,-5000.0,,,7174000.0,,7169000.0,,18505000.0,,,14000.0,18519000.0,-5000.0,6555000,25585000.0,19030000,-19133000
