,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2002,76218984,55056595,21162389,0.2777,,38251700,,38251700,11562320.0,49814020,104870615,,,2001518.0,-110415647,-1.4487,-28651631,-0.3759,-89901682,-118553313,-1.5554,55185.0,-112472350,-1.4756,-0.91,-0.91,123233721,123233721,2677534,,2677534,,7657981,8595065,18930580,6247580,,,,,,,6247580,,25178159,,1193906.0,,,11537911,12731818,1294725.0,,,16763507.0,18058232.0,,,30790050,,,,,,-5742424,25047626,130534,25178159,-112472350,2001518.0,,,,,-1965435.0,,,97523581,-12947252,-1384931,-4738482.0,,,5715893,-407520,-11151616.0,70042509.0,,,-42188938,16701955,,3347183,2677534,-669649,-14332183,0.1208
2003,42512525,34012579,8499946,0.1999,,21789375,,21789375,807132.0,22596508,56609087,,,1314655.0,62860364,1.4786,-14096561,-0.3316,73399999,59303438,1.395,252695.0,61293013,1.4418,0.34,0.34,179643750,179643750,16870879,,16870879,,7845284,13415244,38131407,9157807,,,,,,595844945.0,605002752,,643134158,,2705013.0,,,19773144,22478157,1092881.0,,,10284807.0,11377688.0,,,33855844,,,,,,606731102,640586947,2547212,643134158,61293013,1314655.0,,,-3995145.0,,-151404.0,,,-74697595,-16085071,-4240377,-521964078.0,,,39450,-526165005,-1367967.0,549950353.0,,,7848483,556430869,,14180793,16870879,2690086,-20325448,0.1208
2004,43812345,40983715,2828631,0.0646,,16488093,,16488093,-96951.0,16391142,57374857,,,757498.0,97804565,2.2324,-13562511,-0.3096,110107776,96545265,2.2036,7133902.0,89913165,2.0522,0.43,0.43,210985000,210985000,1597031,,1597031,,9391480,13713798,24702309,6212333,,,,,,694372885.0,700585219,1401170437.0,725287527,,,,,21152404,21152404,,,,3196193.0,3196193.0,,,24348597,,,,,,696180865,720529462,4758066,725287527,89913165,757498.0,,,-10867056.0,,-10721096.0,,,-102270712,-22467105,-2799865,-1959266.0,-601950.0,,6392,-5354688,-35158.0,,,,12596196,12561038,,-15260755,1597031,16857786,-25266969,0.1208
2005,105562366,94359812,11202554,0.1061,,19524837,,19524837,,19524837,113884649,,,844199.0,120944278,1.1457,-8322284,-0.0788,128422362,120100079,1.1377,,120100079,1.1377,0.56,0.56,205998141,205998141,8794869,,8794869,,5936458,55232067,69963394,7737278,,,,,,819212507.0,826949785,,896913179,,,,,56780980,56780980,,,,,,,,56780980,,,,,,830750242,887531222,9381957,896913179,120100079,844199.0,,,-7522845.0,,3239393.0,,,-121370021,-7948588,-2385825,,,,7657126,5271300,,,,,9838928,9838928,72866.0,7234506,8794869,1560363,-10334413,0.1239
2006,127348973,110333146,17015827,0.1336,,25627018,,25627018,,25627018,135960164,,,,216316578,1.6986,-8611191,-0.0676,224927769,216316578,1.6986,1589280.0,214727297,1.6861,1.01,0.99,206685149,210860606,21028634,116206965.0,137235599,,9936761,134266603,281438963,12315167,,,,1555293672.0,,116206965.0,1683815804,3367631607.0,1965254767,34967173.0,192550572.0,293791.0,,293791,227811535,684681966.0,,,,684681966.0,,,912493501,,,,,,1032938881,1945432382,19822385,1965254767,214727297,,,,,,,,,-224361243,-9633946,-6066338,-898782575.0,,,242258443,-662590469,,,,-41314266.0,725895962,684581695,199537.0,12556818,21028634,8471816,-15700284,0.1281
2007,128536860,113587467,14949393,0.1163,,47277290,,47277290,,47277290,160864758,,,2137769.0,301699877,2.3472,-32327898,-0.2515,331890006,299562108,2.3306,1567260.0,297994848,2.3184,1.2,1.18,246597179,250523885,743273721,4385143.0,747658864,,13581670,67197323,828437857,30207928,,,,1986733809.0,,4385143.0,2021326879,,2849764736,36396403.0,37449362.0,684798.0,,684798,74530563,289726686.0,,,,289726686.0,,,364257249,,,,,,2287131539,2651388788,198375948,2849764736,297994848,2137769.0,,,3234757.0,,-3911124.0,,,-319992695,-16625321,-20519582,-39638655.0,,,291620888,231462651,-2492814.0,595802338.0,-24481293.0,-53703712.0,-6497618,508626900,163003.0,723627232,743273721,19646488,-37144903,0.1369
2008,4289037000,3637752000,651285000,0.1518,,282536000,219807000.0,502343000,-357512000.0,144831000,3782583000,,60952000.0,141053000.0,1132927000,0.2641,506454000,0.1181,411468000,917922000,0.214,51869000.0,879053000,0.205,3.0,2.86,292270972,307361189,889408000,,889408000,,486664000,3734480000,5110552000,3289276000,,657155000.0,657155000.0,,,1093986000.0,5040417000,,10150969000,4229631000.0,986288000.0,57551000.0,,57551000,5273470000,87000000.0,,8018000.0,,95018000.0,,,5368488000,,122542000.0,,,4075320000.0,4197862000,9566350000,584619000,10150969000,879053000,141053000.0,,26909000.0,-59103000.0,,235933000.0,,,-436935000,550977000,-804558000,1122834000.0,,,-926046000,-274542000,,,,-59500000.0,-89211000,-148711000,,127724000,889408000,761684000,-253581000,0.1466
2009,14069225000,11528489000,2540736000,0.1806,,524130000,764563000.0,1288693000,-431530000.0,857163000,12385652000,,,364598000.0,1778770000,0.1264,1683573000,0.1197,-133113000,1550460000,0.1102,231432000.0,1182740000,0.0841,3.42,3.34,346326272,358751432,4498155000,,4498155000,,640504000,7080752000,12219411000,4328102000,6222000.0,1069679000.0,1075901000.0,,,1178775000.0,6582778000,,18802189000,7328825000.0,1509635000.0,69329000.0,,69329000,8907789000,2760153000.0,,37727000.0,,2797880000.0,,,11705669000,,136993000.0,,,6238620000.0,6375613000,18081282000,720907000,18802189000,1182740000,364598000.0,,7337000.0,-848500000.0,,-103937000.0,,,242630000,948805000,-1129350000,-354151000.0,,,-218315000,-1305946000,,677161000.0,,-91376000.0,3380597000,3966382000,-494000.0,3608747000,4498155000,889408000,-180545000,0.1465
2010,20099388000,16399684000,3699704000,0.1841,,922880000,1190087000.0,2112967000,-565673000.0,1547294000,17946978000,,,524715000.0,2243764000,0.1116,2152410000,0.1071,-252087000,1900323000,0.0945,350612000.0,1368437000,0.0681,3.72,3.43,368139075,425559885,4393075000,100000000.0,4493075000,,986595000,10204663000,15684333000,5796750000,6222000.0,1448593000.0,1454815000.0,,,1367701000.0,8619266000,,24303599000,10543028000.0,1096669000.0,173591000.0,,173591000,11813288000,3045324000.0,,73013000.0,294297000.0,3412634000.0,,,15225922000,,139279000.0,3665815000.0,,4216788000.0,8021882000,23247804000,1055795000,24303599000,1368437000,524715000.0,,273437000.0,-720945000.0,,-343225000.0,,,536857000,1982501000,-2044623000,-134475000.0,-100000000.0,,418279000,-1345602000,-1756654000.0,259874000.0,,-148352000.0,912790000,-732342000,-9637000.0,-105080000,4393075000,4498155000,-62122000,0.1517
2011,20964931000,17144820000,3820111000,0.1822,,962980000,1359337000.0,2322317000,-903969000.0,1418348000,18563168000,,,641910000.0,2652706000,0.1265,2401763000,0.1146,-218555000,2183208000,0.1041,467359000.0,1543437000,0.0736,4.14,3.84,372037772,372522162,3030391000,,3030391000,,1357506000,12618139000,17006036000,6795825000,6222000.0,2221745000.0,2227967000.0,,,1566930000.0,10590722000,,27596758000,12114356000.0,,338768000.0,,2870407000,14984763000,1526760000.0,,92194000.0,842926000.0,2461880000.0,,,17446643000,,139573000.0,,,9442627000.0,9582200000,27028843000,567915000,27596758000,1543437000,641910000.0,,137150000.0,-1646866000.0,,-363179000.0,,,532309000,1207940000,-2188574000,-1089269000.0,-753810000.0,851620000.0,-541522000,-2953250000,-1227168000.0,13850000.0,,-170416000.0,1776560000,392826000,-10200000.0,-1362684000,3030391000,4393075000,-980634000,0.1589
