,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2005,3011000,475000.0,2536000.0,0.8422,,,,,3966000.0,3966000,4441000,34000.0,,1517000,121000,0.0402,-1430000,-0.4749,34000,-1396000,-0.4636,-176000.0,-1220000,-0.4052,-0.24,-0.24,5101302,5101302,1640000,3373000.0,5013000,,,2069000,7082000,4351000,,2568000.0,2568000,,,600000,7519000,,14601000,527000,352000,573000.0,,2619000,3498000,2709000,,,3616000,6325000,,,9823000,,1312000,-3319000,,6785000,4778000,14601000,,14601000,-1220000,1517000,,,2410000,,,,,-2026000,681000,-3746000.0,,-3373000.0,,388000,-6731000,-234000.0,1250000.0,,,4228000,5244000,,-806000,1639000,2445000,-3065000,1.1843
2006,2329000,726000.0,1603000.0,0.6883,,,,,1824000.0,1824000,2550000,,25000.0,328000,107000,0.0459,-221000,-0.0949,-25000,-246000,-0.1056,-3000.0,-243000,-0.1043,-0.05,-0.05,5101302,5101302,114000,1682000.0,1796000,,,3528000,5324000,5210000,,3904000.0,3904000,,,484000,9598000,,14922000,573000,449000,643000.0,,2284000,3306000,2888000,,,4069000,6957000,,,10263000,,1322000,-3461000,,6798000,4659000,14922000,,14922000,-243000,328000,,,1100000,,,,,-3920000,-2735000,-1146000.0,,1691000.0,,-453000,92000,-381000.0,22000.0,,,1477000,1118000,,-1525000,114000,1639000,-3881000,1.3199
2007,866000,1683000.0,-817000.0,-0.9434,,,,,3968000.0,3968000,5651000,550000.0,154000.0,1217000,-3018000,-3.485,-4785000,-5.5254,396000,-4389000,-5.0681,-1027000.0,-3362000,-3.8822,-0.41,-0.41,8179588,8179588,13397000,11559000.0,24956000,,249000.0,2921000,28126000,5433000,,,4671000,,1246000.0,108000,11458000,,39584000,846000,566000,579000.0,,2531000,3943000,3124000,,,3507000,6631000,,,10574000,,2175000,-2999000,-1602000.0,31436000,29010000,39584000,,39584000,-3362000,1217000,,,-790000,,,,,-630000,-3565000,,,,,-1298000,-1298000,,,,,28023000,28023000,,23160000,24956000,1796000,-3565000,1.459
2008,3418000,2745000.0,673000.0,0.1969,,,,,3827000.0,3827000,6572000,,,1308000,-1081000,-0.3163,-3154000,-0.9228,765000,-2389000,-0.6989,,-2389000,-0.6989,-0.28,-0.28,8422494,8983994,18717000,4013000.0,22730000,,,6408000,29138000,5891000,,,5599000,,,756000,12246000,,41384000,1017000,768000,900000.0,,3509000,5294000,3864000,,,4810000,8674000,,,13968000,,2192000,-7945000,,33169000,27416000,41384000,,41384000,-2389000,1308000,,,-310000,,,,,-451000,-1842000,-1312000.0,,,,-4000,-1316000,-572000.0,99000.0,,,8951000,8478000,,5320000,18717000,13397000,-3154000,1.398
2009,3096000,5257000.0,-2161000.0,-0.698,,,,,3382000.0,3382000,8639000,,,1593000,-4551000,-1.47,-6295000,-2.0333,151000,-6144000,-1.9845,,-6144000,-1.9845,-0.74,-0.74,8251758,8251758,23563000,,23563000,,,6212000,29775000,8726000,,,5179000,,,2274000,16179000,,45954000,984000,1024000,1284000.0,,4991000,6999000,5361000,,,11065000,16426000,,,23425000,,2220000,-13141000,,33450000,22529000,45954000,,45954000,-6144000,1593000,,,4497000,,,,,993000,939000,-4138000.0,,,,323000,-3815000,-729000.0,27000.0,,,8424000,7722000,,4846000,23563000,18717000,-3199000,1.4318
2010,8395000,,,,13126000.0,3686000.0,,3686000.0,,16812000,16812000,,,2621000,-6829000,-0.8135,-8417000,-1.0026,-1033000,-9450000,-1.1257,-1488000.0,-7962000,-0.9484,-0.7,-0.7,11374286,11374286,34748000,7755000.0,42503000,,,4384000,46887000,13085000,,15499000.0,15499000,,,4028000,32612000,,79499000,867000,1257000,1496000.0,,10800000,12924000,5541000,,,16746000,22287000,,,35211000,,3149000,-20515000,,61654000,44288000,79499000,,79499000,-7962000,2621000,,588000.0,2003000,,,,,-404000,-3154000,-5641000.0,-2900000.0,,,-175000,-8716000,-1091000.0,29343000.0,,,-5197000,23055000,,11185000,34748000,23563000,-8795000,1.3379
2011,10263000,6722000.0,3541000.0,0.345,,262000.0,,262000.0,8385000.0,8647000,15369000,757000.0,699000.0,3319000,-375000,-0.0365,-4451000,-0.4337,58000,-4393000,-0.428,26000.0,-4419000,-0.4306,-0.42,-0.42,10543531,10543531,9907000,20648000.0,30555000,,951000.0,1949000,33455000,13315000,,,20161000,-20453000.0,,26605000,39628000,,73083000,3201000,1528000,,,8610000,13339000,5268000,,,14031000,19299000,,,32638000,,3168000,-24839000,-6212000.0,68328000,40445000,73083000,,73083000,-4419000,3319000,,539000.0,-7600000,,-356000.0,,,-495000,-8656000,-8118000.0,-2518000.0,-45000.0,,-966000,-5458000,-1315000.0,25000.0,,,-9508000,-10798000,-44000.0,-24956000,9792000,34748000,-16774000,1.2945
2012,3431000,,,,12885000.0,4177000.0,,4177000.0,-798000.0,16264000,16264000,,533000.0,4784000,-9428000,-2.7479,-12833000,-3.7403,-56000,-12889000,-3.7566,96000.0,-14841000,-4.3256,-1.22,-1.22,10558722,10634188,832000,11225000.0,12057000,,921000.0,2242000,15220000,12094000,341000.0,17030000.0,17371000,-11082000.0,,20063000,38446000,,53666000,757000,1641000,1786000.0,,7410000,9808000,5073000,2750000.0,,9842000,17665000,,,27473000,,3219000,-39439000,-7821000.0,70235000,26194000,53667000,-1000.0,53666000,-14841000,4784000,,234000.0,-3483000,,30000.0,,-3339000.0,86000,-13220000,-822000.0,-2761000.0,-60000.0,,-1683000,-5313000,-1461000.0,133000.0,,,10923000,9595000,,-8961000,831000,9792000,-14042000,1.3194
2013,30445000,16508000.0,13937000.0,0.4578,21423000.0,14720000.0,,14720000.0,-91000.0,36052000,52560000,191000.0,1212000.0,9056000,-13494000,-0.4432,-20856000,-0.685,-2769000,-23625000,-0.776,348000.0,-24110000,-0.7919,-1.22,-1.22,19671592,19671592,36509000,3658000.0,40167000,,4819000.0,18360000,63346000,45069000,350000.0,125051000.0,125401000,,,20575000,191045000,,254391000,6487000,6380000,5096000.0,,15232000,28099000,64902000,,,17279000,82181000,,31037000.0,110280000,,8206000,-62418000,-27429000.0,225752000,144111000,254391000,,254391000,-24110000,9056000,,179000.0,-6173000,,5646000.0,,-2862000.0,145000,-20903000,-3274000.0,11615000.0,,10037000.0,1578000,21855000,-29893000.0,37621000.0,-684000.0,,27645000,34689000,36000.0,35677000,36509000,832000,-24177000,1.3745
2014,36923000,17144000.0,19779000.0,0.5357,22242000.0,14142000.0,,14142000.0,7149000.0,43533000,60677000,225000.0,4394000.0,12359000,-9185000,-0.2488,-23817000,-0.645,-2121000,-25938000,-0.7025,334000.0,-26272000,-0.7115,-0.94,-0.94,27746522,27746522,28857000,19000.0,28876000,,7282000.0,24790000,60948000,41611000,,105204000.0,105204000,,,19752000,166567000,,227515000,5192000,7118000,5398000.0,,15059000,27369000,66036000,,,9668000,75704000,,30055000.0,103073000,,8453000,-90716000,-31051000.0,237758000,124444000,227517000,-2000.0,227515000,-26272000,12359000,,530000.0,-6527000,,-1870000.0,,-5589000.0,4966000,-14944000,-3738000.0,,-13616000.0,17130000.0,-575000,1993000,-5083000.0,8701000.0,,,1656000,5274000,25000.0,-7652000,28857000,36509000,-18682000,1.2097
