,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2002,601999000,,,,1283000.0,,,,535259000.0,536542000,536542000,233000.0,563000,42161000,98034000,0.1628,65457000,0.1087,-9795000,55662000,0.0925,17876000,37434000,0.0622,0.17,0.17,214782000,214782000,30985000,,30985000,,30769000,98744000,160498000,219563000,,87293000.0,87293000,,30985000.0,-30985000,306856000,,467354000,63299000,,,,114534000,177833000,2833000,,,73430000,76263000,,,254096000,,11660000,175133000,-188660000.0,215125000,213258000,467354000,,467354000,37434000,42161000,,,9079000,,3234000,,,-24745000,63929000,-36850000,-4300000.0,,,5666000,-35484000,-23042000.0,,,,,-23042000,,5403000,24794000,19391000,27079000,1.5687
2003,662866000,,,,1487000.0,,,,583365000.0,584852000,584852000,580000.0,368000,40494000,104194000,0.1572,78014000,0.1177,-14204000,63810000,0.0963,21983000,41349000,0.0624,0.19,0.19,214782000,214782000,33301000,,33301000,,29464000,120646000,183411000,235853000,,77913000.0,77913000,,33301000.0,-33301000,313766000,,497177000,88008000,14000.0,13580000.0,,129359000,217381000,2833000,,,81866000,84699000,,,302080000,,11660000,156662000,,8002000,176324000,478404000,18773000.0,497177000,41349000,40494000,,,29891000,,1305000,,,-48938000,62796000,-54376000,,,,73000,-54303000,-4110000.0,,,,,-4110000,,4383000,33287000,28904000,8420000,1.6613
2004,709338000,,,,1380000.0,,,,625188000.0,626568000,626568000,270000.0,656000,43637000,114253000,0.1611,82770000,0.1167,-13522000,69248000,0.0976,24289000,45671000,0.0644,0.21,0.21,214782000,214782000,27003000,,27003000,,32540000,93541000,153084000,259328000,,76452000.0,76452000,,27003000.0,-27003000,335780000,,488864000,57684000,,13580000.0,,143854000,201538000,2833000,,,97631000,100464000,,,302002000,,12274000,140875000,,33713000,186862000,488864000,,488864000,45671000,43637000,,,9226000,,-3076000,,,-39878000,58656000,-64995000,,,,185000,-64810000,-14000.0,,,,-130000.0,-144000,,-6298000,27003000,33301000,-6339000,1.8119
2005,698200000,269500000.0,428700000.0,0.614,1200000.0,-167500000.0,232300000.0,64800000.0,283100000.0,349100000,618600000,300000.0,6500000,43800000,114500000,0.164,79600000,0.114,-15400000,64200000,0.092,20800000,43400000,0.0622,0.2,0.2,214800000,214800000,19400000,,19400000,,37900000,101800000,159100000,231500000,71500000.0,25200000.0,96700000,,2700000.0,2400000,333300000,,492400000,83100000,16700000.0,7200000.0,,66500000,166300000,219300000,,,84600000,303900000,,,470200000,,12300000,-23400000,,33300000,22200000,492400000,,492400000,43400000,43800000,,500000.0,-16200000,,-5200000,,,-20600000,50900000,-51800000,-4300000.0,,,400000,-55700000,,,,-236000000.0,233200000.0,-2800000,,-7600000,19400000,27000000,-900000,1.7639
2006,677900000,263500000.0,414400000.0,0.6113,2000000.0,-229800000.0,231000000.0,1200000.0,332800000.0,336000000,599500000,200000.0,18000000,43000000,97500000,0.1438,78400000,0.1157,-41900000,36500000,0.0538,12300000,24200000,0.0357,0.11,0.11,215400000,216700000,19200000,600000.0,19800000,,31700000,99600000,151100000,218200000,71500000.0,23900000.0,95400000,,19200000.0,-16800000,316000000,,467100000,92300000,17500000.0,5200000.0,,61600000,171400000,284300000,,3300000.0,65800000,353400000,,,524800000,,43200000,-107000000,,6100000,-57700000,467100000,,467100000,24200000,43000000,,7800000.0,12200000,,6200000,,,1400000,88600000,-33200000,,,,400000,-32800000,-601200000.0,300000.0,-500000.0,-105000000.0,667000000.0,-39400000,,-68800000,-282600000,-213800000,55400000,1.8723
2007,716300000,286000000.0,430300000.0,0.6007,1800000.0,-189400000.0,241400000.0,52000000.0,301000000.0,354800000,640800000,900000.0,19600000,42500000,117700000,0.1643,75500000,0.1054,-19900000,55600000,0.0776,13100000,42500000,0.0593,0.2,0.2,215500000,218100000,27300000,100000.0,27400000,,45300000,135700000,208400000,227400000,133800000.0,112300000.0,246100000,,3200000.0,11500000,488200000,,696600000,110800000,13100000.0,6600000.0,,99300000,223200000,417800000,,32000000.0,19300000,469100000,,,692300000,,43200000,-41200000,,2300000,4300000,696600000,,696600000,42500000,42500000,,4700000.0,11000000,,600000,,,5500000,106200000,-26200000,-160600000.0,,,10800000,-176000000,-419400000.0,,-10200000.0,-22200000.0,551600000.0,99800000,,8100000,27300000,19200000,80000000,2.0471
2008,926500000,426100000.0,500400000.0,0.5401,2000000.0,-231200000.0,290800000.0,59600000.0,343000000.0,404600000,830700000,400000.0,27000000,42600000,121400000,0.131,95800000,0.1034,-44000000,51800000,0.0559,20000000,31800000,0.0343,0.15,0.15,214000000,218000000,13900000,300000.0,14200000,,49400000,152700000,216300000,228100000,141400000.0,122400000.0,263800000,,2600000.0,30500000,525000000,,741300000,143700000,11600000.0,9600000.0,,111200000,266500000,402700000,,37700000.0,25100000,465500000,,,732000000,,43200000,-60000000,,26100000,9300000,741300000,,741300000,31800000,42600000,,7800000.0,27100000,,-2000000,,,33900000,143200000,-51200000,-6800000.0,,,6400000,-51600000,-45500000.0,,-8100000.0,-24700000.0,,-78300000,-800000.0,-14400000,12900000,27300000,92000000,1.7831
2009,978800000,450900000.0,527900000.0,0.5393,1500000.0,-293900000.0,294300000.0,400000.0,411600000.0,413500000,864400000,,23600000,38700000,128500000,0.1313,114400000,0.1169,-48200000,66200000,0.0676,19400000,46800000,0.0478,0.22,0.21,214900000,220900000,39700000,1800000.0,41500000,,52900000,177900000,272300000,226100000,152100000.0,141000000.0,293100000,,2600000.0,59400000,581200000,,853500000,187000000,400000.0,11300000.0,,115900000,303300000,450700000,,16900000.0,85100000,552700000,,,856000000,,43400000,-94100000,,48200000,-2500000,853500000,,853500000,46800000,38700000,,6900000.0,26100000,,-1000000,,,12400000,130900000,-50200000,,,,9500000,-40700000,-7300000.0,,-3300000.0,-27800000.0,,-38400000,200000.0,26800000,39700000,12900000,80700000,1.6006
2010,1138600000,511600000.0,627000000.0,0.5507,1700000.0,-337500000.0,338200000.0,700000.0,488800000.0,491200000,1002800000,,25500000,42400000,39100000,0.0343,135800000,0.1193,-164600000,-28800000,-0.0253,19400000,-48200000,-0.0423,-0.21,-0.21,224900000,231800000,54000000,1000000.0,55000000,,83600000,228000000,366600000,247700000,,342500000.0,342500000,,6200000.0,83700000,680100000,,1046700000,231900000,1400000.0,17000000.0,,133500000,366800000,569900000,,14300000.0,126400000,710600000,,1500000.0,1077400000,,48000000,-214300000,,135600000,-30700000,1046700000,,1046700000,-48200000,42400000,,7800000.0,111800000,,1300000,,,10700000,124500000,-50000000,-151900000.0,,,4700000,-197200000,-95000000.0,93400000.0,-900000.0,-34900000.0,149800000.0,112400000,-500000.0,14300000,54000000,39700000,74500000,1.5713
2011,1290400000,627300000.0,663100000.0,0.5139,600000.0,-370400000.0,371400000.0,1000000.0,530000000.0,531600000,1158900000,,31400000,48500000,159800000,0.1238,131500000,0.1019,-51600000,79900000,0.0619,21500000,58400000,0.0453,0.24,0.24,240400000,246400000,43000000,2900000.0,45900000,,88500000,250000000,384400000,243800000,,337900000.0,337900000,,43000000.0,56300000,681000000,,1065400000,235900000,4300000.0,15600000.0,,149800000,390000000,573200000,,23000000.0,56700000,652900000,,1200000.0,1042900000,,48300000,-166300000,,140500000,22500000,1065400000,,1065400000,58400000,48500000,,3800000.0,-5200000,,-4400000,,,19500000,125000000,-49600000,-4500000.0,,,600000,-53500000,-123400000.0,2300000.0,-3300000.0,-40300000.0,113900000.0,-50800000,-600000.0,-11000000,43000000,54000000,75400000,1.5582
2012,1256400000,624600000.0,631800000.0,0.5029,,165800000.0,353300000.0,519100000.0,,519100000,1143700000,,28300000,43900000,149700000,0.1191,112700000,0.0897,-35200000,77500000,0.0617,20100000,57400000,0.0457,0.24,0.22,241600000,256600000,49500000,100000.0,49600000,,73800000,257400000,380800000,236600000,136900000.0,168300000.0,305200000,92000000.0,,11200000,645000000,,1025800000,230900000,2500000.0,33400000.0,,138500000,371900000,558700000,,34100000.0,24000000,616800000,,800000.0,988700000,,48500000,-145900000,,134500000,37100000,1025800000,,1025800000,57400000,43900000,,3000000.0,6100000,,10900000,,,21900000,132300000,-49300000,,,,-3200000,-47100000,-1000000.0,2000000.0,-9300000.0,-42500000.0,-28600000.0,-79400000,-1200000.0,4600000,47600000,43000000,83000000,1.6164
