,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2005,11974000000,6549000000,5425000000,0.4531,324000000,633000000,3411000000,4044000000,-92000000,4276000000,10825000000,50000000.0,142000000.0,334000000.0,1505000000,0.1257,1162000000,0.097,-120000000,1042000000,0.087,272000000,757000000,0.0632,0.44,0.44,1722247464,1725489504,,1212000000.0,1212000000,,1232000000,2435000000,4879000000,2045000000,,,5660000000,-531000000.0,456000000,1435000000,9065000000,,13944000000,1333000000,1405000000.0,,,1387000000,4125000000,2357000000,,473000000,1590000000,4420000000,,,8545000000,,374000000,,,4997000000,5371000000,13916000000,28000000,13944000000,757000000,334000000.0,,,29000000,,29000000.0,,,134000000,1254000000,-436000000,,-85000000.0,,,-478000000,,,,-170000000,-1298000000,-1468000000,209000000,-483000000,1212000000,1695000000,818000000,1.1843
2006,12740000000,6963000000,5777000000,0.4535,340000000,697000000,3650000000,4347000000,-118000000,4569000000,11532000000,56000000.0,213000000.0,350000000.0,1723000000,0.1352,1298000000,0.1019,-122000000,1176000000,0.0923,305000000,855000000,0.0671,0.49,0.49,1726439172,1730723772,,929000000.0,929000000,,1325000000,2428000000,4682000000,2078000000,,,5487000000,-364000000.0,363000000,1100000000,8664000000,,13346000000,1494000000,1012000000.0,,,1336000000,3842000000,2279000000,,427000000,1251000000,3957000000,,,7799000000,,374000000,,,5113000000,5487000000,13286000000,60000000,13346000000,855000000,350000000.0,,,-164000000,,-147000000.0,,,90000000,1131000000,-478000000,200000000.0,-400000000.0,,85000000.0,-546000000,,,,-177000000,-581000000,-758000000,-110000000,-283000000,929000000,1212000000,653000000,1.3199
2007,13074000000,7013000000,6061000000,0.4636,350000000,664000000,3748000000,4412000000,-48000000,4714000000,11727000000,66000000.0,230000000.0,337000000.0,1797000000,0.1374,1344000000,0.1028,-94000000,1250000000,0.0956,309000000,921000000,0.0704,0.53,0.53,1730987668,1732668656,1440000000.0,170000000.0,1610000000,,1283000000,2224000000,5117000000,2077000000,,,4940000000,424000000.0,249000000,241000000,7931000000,,13048000000,1477000000,838000000.0,15000000.0,,1376000000,3691000000,2256000000,,314000000,1081000000,3651000000,,,7342000000,,438000000,5963000000.0,,-758000000,5643000000,12985000000,63000000,13048000000,921000000,337000000.0,,,-50000000,,-60000000.0,,,113000000,1321000000,-510000000,93000000.0,-7000000.0,,23000000.0,-361000000,,,,-194000000,-201000000,-395000000,-54000000,511000000,1440000000,929000000,811000000,1.459
2008,14131000000,8190000000,5941000000,0.4204,429000000,825000000,3993000000,4818000000,-85000000,5162000000,13352000000,91000000.0,366000000.0,,1993000000,0.141,779000000,0.0551,848000000,1627000000,0.1151,394000000,1233000000,0.0873,0.7,0.7,1732137092,1733486676,338000000.0,,338000000,,1482000000,2993000000,4813000000,2361000000,,8392000000.0,8392000000,,305000000,203000000,11261000000,,16074000000,1678000000,,354000000.0,,3615000000,5293000000,2402000000,,412000000,1432000000,4246000000,,,9539000000,,438000000,5394000000.0,,652000000,6484000000,16023000000,51000000,16074000000,1233000000,,,,249000000,,-78000000.0,,,-317000000,1165000000,-493000000,57000000.0,-3708000000.0,,1851000000.0,-2273000000,-757000000.0,,,-224000000,1001000000,20000000,-14000000,-1102000000,338000000,1440000000,672000000,1.398
2009,13573000000,7411000000,6162000000,0.454,396000000,735000000,3926000000,4661000000,25000000,5082000000,12493000000,,,546000000.0,1431000000,0.1054,1080000000,0.0796,-195000000,885000000,0.0652,257000000,628000000,0.0463,0.34,0.34,1732636464,1732753352,1110000000.0,,1110000000,,1218000000,2328000000,4656000000,2248000000,,8218000000.0,8218000000,,322000000,374000000,11162000000,,15818000000,1885000000,,234000000.0,,2228000000,4113000000,3426000000,,367000000,1368000000,5161000000,,,9274000000,,438000000,5384000000.0,,652000000,6474000000,15748000000,70000000,15818000000,628000000,546000000.0,,,249000000,,-78000000.0,,,-258000000,1165000000,-493000000,57000000.0,-3708000000.0,,1851000000.0,-2273000000,,,,-224000000,244000000,20000000,-14000000,-1102000000,338000000,1440000000,672000000,1.4318
2010,15092000000,8078000000,7014000000,0.4647,391000000,750000000,4257000000,5007000000,-107000000,5291000000,13369000000,64000000.0,236000000.0,478000000.0,2266000000,0.1501,1723000000,0.1142,-171000000,1552000000,0.1028,409000000,1143000000,0.0757,0.64,0.64,1734880196,1736384936,1515000000.0,708000000.0,2223000000,,1460000000,2236000000,5919000000,2215000000,,8641000000.0,8641000000,-380000000.0,358000000,772000000,11606000000,,17525000000,2308000000,536000000.0,338000000.0,,1585000000,4429000000,3570000000,,416000000,1160000000,5146000000,,,9575000000,,438000000,7926000000.0,,-505000000,7859000000,17434000000,91000000,17525000000,1143000000,478000000.0,,,20000000,,-182000000.0,,,210000000,1851000000,-256000000,19000000.0,-46000000.0,,27000000.0,-240000000,-174000000.0,,,-225000000,-824000000,-1223000000,17000000,405000000,1515000000,1110000000,1595000000,1.3379
2011,15605000000,8538000000,7067000000,0.4529,410000000,785000000,4132000000,4917000000,-117000000,5210000000,13748000000,45000000.0,200000000.0,403000000.0,2305000000,0.1477,1857000000,0.119,-155000000,1702000000,0.1091,419000000,1283000000,0.0822,0.72,0.72,1736421128,1737054004,1980000000.0,,1980000000,,1550000000,3201000000,6731000000,2264000000,,8769000000.0,8769000000,,465000000,350000000,11848000000,,18579000000,2411000000,513000000.0,,,1349000000,4273000000,3555000000,,481000000,1508000000,5544000000,,,9817000000,,438000000,8586000000.0,,-383000000,8641000000,18458000000,121000000,18579000000,1283000000,403000000.0,,,-204000000,,-105000000.0,,,80000000,1562000000,-393000000,49000000.0,,,38000000.0,-297000000,-181000000.0,,-3000000.0,-486000000,-132000000,-802000000,2000000,465000000,1980000000,1515000000,1169000000,1.2945
2012,16510000000,8778000000,7732000000,0.4683,408000000,785000000,4302000000,5087000000,58000000,5553000000,14331000000,36000000.0,131000000.0,409000000.0,2552000000,0.1546,2199000000,0.1332,-141000000,2058000000,0.1247,502000000,1510000000,0.0915,0.87,0.87,1737027108,1737078392,1238000000.0,79000000.0,1317000000,,1478000000,4803000000,7598000000,2314000000,6661000000.0,1984000000.0,8645000000,-40000000.0,592000000,416000000,11927000000,,19525000000,2647000000,1320000000.0,117000000.0,,1819000000,5786000000,2454000000,,515000000,1259000000,4228000000,,,10014000000,178000000.0,260000000,9381000000.0,,-443000000,9376000000,19390000000,135000000,19525000000,1510000000,409000000.0,,,626000000,,64000000.0,,,89000000,2634000000,-422000000,-115000000.0,,,-364000000.0,-479000000,-131000000.0,,,-342000000,-2385000000,-2858000000,-39000000,-742000000,1238000000,1980000000,2212000000,1.3194
2013,16355000000,8546000000,7809000000,0.4775,415000000,842000000,4242000000,5084000000,33000000,5532000000,14078000000,40000000.0,122000000.0,420000000.0,2678000000,0.1637,2285000000,0.1397,-113000000,2172000000,0.1328,547000000,1589000000,0.0972,0.91,0.91,1737112720,1737112720,1051000000.0,64000000.0,1115000000,,1494000000,5375000000,7984000000,2295000000,6353000000.0,1836000000.0,8189000000,-26000000.0,606000000,296000000,11360000000,,19344000000,2872000000,1230000000.0,114000000.0,,1992000000,6094000000,1386000000,,535000000,1171000000,3092000000,,,9186000000,178000000.0,260000000,10561000000.0,,-955000000,10044000000,19230000000,114000000,19344000000,1589000000,420000000.0,,,-20000000,,-128000000.0,,,127000000,2116000000,-436000000,-7000000.0,,,-374000000.0,-381000000,-1059000000.0,,,-407000000,-383000000,-1849000000,-63000000,-187000000,1051000000,1238000000,1680000000,1.3745
2014,16428000000,8712000000,7716000000,0.4697,413000000,852000000,4151000000,5003000000,86000000,5502000000,14214000000,44000000.0,72000000.0,416000000.0,2649000000,0.1612,2244000000,0.1366,-49000000,2195000000,0.1336,533000000,1628000000,0.0991,0.94,0.94,1737112740,1737112740,1228000000.0,72000000.0,1300000000,,1671000000,3840000000,6811000000,2461000000,8074000000.0,2516000000.0,10590000000,-23000000.0,838000000,284000000,14150000000,,20961000000,3046000000,390000000.0,118000000.0,,2159000000,5595000000,1354000000,,712000000,1656000000,3722000000,,,9317000000,178000000.0,260000000,11396000000.0,,-326000000,11508000000,20825000000,136000000,20961000000,1628000000,416000000.0,,,-178000000,,-103000000.0,,,48000000,1914000000,-531000000,-1713000000.0,,,-518000000.0,-2231000000,-1030000000.0,,,-525000000,2002000000,447000000,37000000,167000000,1228000000,1061000000,1383000000,1.2097
