,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2004,5318000000,1208000000.0,4110000000.0,0.7728,183000000,420000000,,420000000,4052000000,4655000000,5863000000,,,,-541000000,-0.1017,-545000000,-0.1025,4000000,-541000000,-0.1017,40000000,-581000000,-0.1093,-9.13,-9.13,63628221,63628221,77000000,,77000000,1183000000.0,991000000,390000000,2641000000,1301000000,,,172000000,102000000,48000000,191000000,1814000000,,4455000000,834000000,291000000,42000000,,567000000,1692000000,63000000.0,,,983000000,1046000000,,,2738000000,,,1757000000.0,-55000000.0,,1702000000,4440000000,15000000,4455000000,-581000000,,,,-117000000,,,,,732000000,34000000,-300000000.0,-11000000.0,-18000000.0,1000000.0,-259000000,-287000000,-22000000.0,,,-1000000.0,314000000,291000000,-13000000.0,25000000,77000000,52000000,-266000000,1.3558
2005,5515000000,1103000000.0,4412000000.0,0.8,176000000,431000000,,431000000,4176000000,4783000000,5886000000,,,222000000.0,-167000000,-0.0303,-371000000,-0.0673,-18000000,-389000000,-0.0705,39000000,-428000000,-0.0776,-6.8,-6.8,62895480,62895480,67000000,,67000000,1230000000.0,1124000000,370000000,2791000000,1322000000,,,247000000,22000000,58000000,224000000,1873000000,,4664000000,861000000,575000000,28000000,,572000000,2008000000,59000000.0,,8000000.0,1126000000,1193000000,,,3201000000,,,1366000000.0,83000000.0,,1449000000,4650000000,14000000,4664000000,-428000000,,,,-147000000,,,,,529000000,-46000000,-339000000.0,-3000000.0,-22000000.0,1000000.0,-299000000,-323000000,-4000000.0,,,-1000000.0,354000000,349000000,11000000.0,-9000000,68000000,77000000,-385000000,1.1843
2006,5664000000,677000000.0,4987000000.0,0.8805,168000000,417000000,,417000000,4294000000,4879000000,5556000000,,,211000000.0,317000000,0.056,108000000,0.0191,-2000000,106000000,0.0187,59000000,47000000,0.0083,0.72,0.72,64923419,64923419,171000000,,171000000,1087000000.0,1036000000,357000000,2651000000,1376000000,,,236000000,21000000,32000000,225000000,1890000000,,4541000000,786000000,443000000,14000000,,452000000,1681000000,52000000.0,,14000000.0,856000000,922000000,,,2603000000,,605000000.0,1345000000.0,-27000000.0,,1923000000,4526000000,15000000,4541000000,47000000,,,,16000000,,,,,5000000,68000000,-342000000.0,-7000000.0,-59000000.0,10000000.0,-292000000,-348000000,-136000000.0,,,-1000000.0,532000000,395000000,-18000000.0,104000000,171000000,67000000,-274000000,1.3199
2007,5675000000,627000000.0,5048000000.0,0.8895,158000000,397000000,,397000000,4272000000,4827000000,5454000000,,,246000000.0,474000000,0.0835,221000000,0.0389,-10000000,211000000,0.0372,104000000,124000000,0.0219,1.95,1.94,63596776,63913178,58000000,,58000000,1000000000.0,1017000000,192000000,2267000000,1525000000,,460000000.0,460000000,24000000,18000000,142000000,2169000000,,4436000000,786000000,456000000,15000000,,311000000,1553000000,,,54000000.0,894000000,948000000,,,2501000000,,605000000.0,1449000000.0,-140000000.0,,1914000000,4415000000,21000000,4436000000,124000000,246000000.0,,,47000000,,,,,-98000000,319000000,,-105000000.0,,1000000.0,-309000000,-413000000,,,,,10000000,10000000,,-113000000,58000000,171000000,319000000,1.459
2008,5633000000,4840000000.0,793000000.0,0.1408,150000000,393000000,,393000000,53000000,596000000,5436000000,,35000000.0,268000000.0,472000000,0.0838,197000000,0.035,-27000000,170000000,0.0302,69000000,100000000,0.0178,1.59,1.59,62687752,62741903,67000000,,67000000,1009000000.0,1026000000,30000000,2132000000,1638000000,,466000000.0,466000000,75000000,25000000,137000000,2341000000,,4473000000,690000000,493000000,17000000,,321000000,1504000000,69000000.0,,47000000.0,835000000,951000000,,,2455000000,,605000000.0,1476000000.0,-84000000.0,-1000000.0,1996000000,4451000000,22000000,4473000000,100000000,268000000.0,,,56000000,,,,,-93000000,331000000,-349000000.0,-18000000.0,,2000000.0,-312000000,-342000000,,17000000.0,-25000000.0,-46000000.0,42000000,-12000000,32000000.0,9000000,67000000,58000000,-18000000,1.398
2009,4444000000,3911000000.0,533000000.0,0.1199,136000000,357000000,,357000000,109000000,602000000,4513000000,,28000000.0,298000000.0,241000000,0.0542,-69000000,-0.0155,-15000000,-84000000,-0.0189,87000000,-172000000,-0.0387,-2.75,-2.75,62632077,62632077,89000000,,89000000,837000000.0,737000000,4000000,1667000000,1608000000,,481000000.0,481000000,80000000,21000000,88000000,2278000000,,3945000000,603000000,345000000,20000000,,255000000,1203000000,85000000.0,,53000000.0,791000000,929000000,,,2132000000,,605000000.0,1264000000.0,-78000000.0,,1791000000,3923000000,22000000,3945000000,-172000000,298000000.0,,,384000000,,,,,-58000000,452000000,-347000000.0,,,4000000.0,-208000000,-250000000,,,-1000000.0,-37000000.0,-133000000,-171000000,-9000000.0,22000000,89000000,67000000,105000000,1.4318
2010,5905000000,4876000000.0,1029000000.0,0.1743,139000000,387000000,,387000000,17000000,543000000,5419000000,,,276000000.0,746000000,0.1263,486000000,0.0823,-13000000,473000000,0.0801,123000000,347000000,0.0588,5.49,5.47,63229971,63361528,527000000,4000000.0,531000000,,864000000,1015000000,2410000000,1703000000,,,494000000,89000000,29000000,93000000,2408000000,,4818000000,779000000,34000000,37000000,,319000000,1132000000,587000000.0,,52000000.0,807000000,1446000000,,,2578000000,,615000000.0,1567000000.0,,37000000.0,2219000000,4797000000,21000000,4818000000,347000000,276000000.0,,,-78000000,,,,,-34000000,511000000,-315000000.0,-18000000.0,,3000000.0,49000000,-281000000,,23000000.0,-7000000.0,-37000000.0,182000000,161000000,47000000.0,438000000,527000000,89000000,196000000,1.3379
2011,5900000000,4632000000.0,1268000000.0,0.2149,132000000,374000000,,374000000,45000000,551000000,5183000000,,,592000000.0,698000000,0.1183,717000000,0.1215,-20000000,697000000,0.1181,125000000,-19000000,-0.0032,-0.3,-0.3,63849254,64533507,252000000,9000000.0,261000000,,945000000,1367000000,2573000000,1706000000,,,777000000,92000000,66000000,118000000,2759000000,,5332000000,665000000,272000000,39000000,,769000000,1706000000,583000000.0,,35000000.0,791000000,1409000000,,,3115000000,,619000000.0,1484000000.0,,87000000.0,2190000000,5305000000,27000000,5332000000,-19000000,592000000.0,,,-85000000,,,,,55000000,543000000,-1004000000.0,,,45000000.0,17000000,-942000000,,10000000.0,-10000000.0,-61000000.0,192000000,131000000,-5000000.0,-273000000,254000000,527000000,-461000000,1.2945
2012,6395000000,5137000000.0,1258000000.0,0.1967,148000000,432000000,,432000000,5137000000,5717000000,5717000000,,36000000.0,362000000.0,804000000,0.1257,651000000,0.1018,-44000000,607000000,0.0949,186000000,220000000,0.0344,3.42,3.37,64416831,65246480,360000000,8000000.0,368000000,,920000000,1102000000,2390000000,1852000000,670000000.0,292000000.0,962000000,99000000,83000000,155000000,3151000000,,5541000000,683000000,189000000,56000000,,376000000,1248000000,1071000000.0,,33000000.0,878000000,1982000000,,3000000.0,3230000000,,629000000.0,,,1653000000.0,2282000000,5512000000,29000000,5541000000,220000000,362000000.0,,,-42000000,,9000000.0,,,-41000000,499000000,-484000000.0,-270000000.0,,,-479000000,-754000000,497000000.0,47000000.0,-13000000.0,-81000000.0,-95000000,355000000,6000000.0,106000000,360000000,254000000,15000000,1.3194
2013,6098000000,4950000000.0,1148000000.0,0.1883,144000000,416000000,,416000000,4950000000,5510000000,5510000000,,41000000.0,324000000.0,694000000,0.1138,383000000,0.0628,-50000000,333000000,0.0546,161000000,168000000,0.0276,2.59,2.56,64953459,65719547,377000000,2000000.0,379000000,,896000000,973000000,2248000000,1943000000,661000000.0,312000000.0,973000000,67000000,66000000,179000000,3228000000,,5476000000,687000000,93000000,33000000,,276000000,1056000000,1207000000.0,,64000000.0,800000000,2071000000,,2000000.0,3127000000,,630000000.0,1687000000.0,,-5000000.0,2312000000,5439000000,37000000,5476000000,168000000,324000000.0,,,-30000000,,-18000000.0,,,5000000,467000000,-481000000.0,-14000000.0,,90000000.0,-465000000,-389000000,142000000.0,11000000.0,,-113000000.0,-100000000,-60000000,-1000000.0,17000000,377000000,360000000,-14000000,1.3745
